iterations,fitness,time,fevals
0,550.0,9.422458982,1000
10,572.0,18.687566015,2100
20,600.0,27.724615513,3200
30,602.0,36.869789396,4300
40,627.0,45.594998137,5400
50,656.0,54.120112755,6500
60,678.0,62.460570911,7600
70,689.0,70.441221706,8700
80,712.0,78.254550142,9800
90,706.0,86.161189714,10900
100,732.0,94.738467692,12000
110,745.0,102.668155688,13100
120,738.0,111.295183725,14200
130,742.0,119.485767731,15300
140,742.0,127.827757818,16400
150,754.0,135.700828555,17500
160,766.0,143.655419877,18600
170,770.0,151.341560046,19700
180,770.0,159.185839583,20800
190,767.0,167.147933151,21900
200,777.0,175.824429958,23000
210,775.0,183.421501568,24100
220,775.0,190.979140563,25200
230,773.0,198.787938759,26300
240,773.0,206.655201919,27400
250,781.0,214.596451144,28500
260,777.0,222.417373665,29600
270,775.0,230.794786343,30700
280,781.0,239.082762449,31800
290,781.0,246.962829636,32900
300,775.0,254.64603638,34000
310,783.0,262.883787892,35100
320,783.0,271.008637698,36200
330,787.0,278.919780935,37300
340,799.0,286.74580776,38400
350,785.0,294.532431984,39500
360,773.0,302.271772659,40600
370,785.0,310.170506818,41700
380,799.0,317.900960549,42800
390,787.0,325.726074451,43900
400,789.0,333.709215617,45000
410,785.0,341.47859531,46100
420,779.0,349.43563192,47200
430,797.0,357.529477842,48300
440,795.0,365.490886076,49400
450,807.0,373.7081816,50500
460,811.0,381.57074602,51600
470,791.0,389.377182448,52700
480,803.0,397.082166611,53800
490,793.0,404.787068407,54900
500,801.0,412.505031705,56000
510,793.0,420.481954636,57100
520,795.0,428.265352554,58200
530,802.0,436.054976828,59300
540,789.0,443.802028254,60400
550,795.0,451.7772798,61500
560,793.0,458.824924836,62600
570,793.0,465.757300592,63700
580,805.0,472.932370309,64800
590,796.0,479.913885384,65900
600,803.0,487.119405875,67000
610,805.0,494.036318014,68100
620,799.0,501.168497705,69200
630,813.0,508.061287015,70300
640,803.0,514.987732581,71400
650,801.0,521.917856492,72500
660,801.0,528.83819574,73600
670,805.0,535.822073083,74700
680,797.0,542.764665564,75800
690,797.0,549.808449207,76900
700,797.0,556.876551641,78000
710,795.0,563.78128448,79100
720,805.0,570.784860907,80200
730,797.0,577.774312935,81300
740,801.0,584.642856657,82400
750,797.0,591.517639693,83500
760,791.0,598.495864576,84600
770,799.0,605.447287497,85700
780,803.0,612.631864292,86800
790,807.0,620.114535613,87900
800,803.0,627.841182919,89000
810,817.0,635.374356899,90100
820,805.0,642.570209845,91200
830,813.0,649.602555514,92300
840,805.0,656.565406341,93400
850,809.0,663.531876886,94500
860,815.0,670.357913775,95600
870,817.0,677.193592224,96700
880,809.0,684.164765425,97800
890,807.0,691.072446222,98900
