iterations,fitness,time,fevals
0,496.0,2.5044e-05,11
10,498.0,4.5046e-05,21
20,502.0,6.35330000001e-05,31
30,504.0,8.2216e-05,41
40,507.0,0.000100934,51
50,507.0,0.000118789,61
60,515.0,0.0001379,71
70,515.0,0.000158147,81
80,519.0,0.000178613,91
90,521.0,0.000197272,101
100,527.0,0.000216445,111
110,533.0,0.000234846,121
120,535.0,0.00025308,131
130,535.0,0.00027134,141
140,537.0,0.000290607,151
150,539.0,0.000328699,161
160,541.0,0.000347096,171
170,541.0,0.000366151,181
180,541.0,0.000386471,191
190,541.0,0.00040837,201
200,549.0,0.000429147,211
210,551.0,0.000448728,221
220,551.0,0.000467255,231
230,551.0,0.000492206,241
240,551.0,0.000516106,251
250,551.0,0.000538077,261
260,553.0,0.00056017,271
270,557.0,0.000578777,281
280,557.0,0.0005995,291
290,559.0,0.000618948,301
300,567.0,0.000637283,311
310,569.0,0.000660089,321
320,571.0,0.000679479,331
330,571.0,0.000699127,341
340,577.0,0.000720182,351
350,577.0,0.000752217,361
360,579.0,0.000774309,371
370,579.0,0.000810093,381
380,583.0,0.00084124,391
390,583.0,0.000898622,401
400,587.0,0.000926298,411
410,591.0,0.000974193,421
420,591.0,0.001018231,431
430,591.0,0.001058136,441
440,593.0,0.001101234,451
450,595.0,0.001145436,461
460,601.0,0.00117012,471
470,603.0,0.001195782,481
480,603.0,0.001225021,491
490,603.0,0.001251,501
500,603.0,0.00127946,511
510,603.0,0.001307189,521
520,605.0,0.001335237,531
530,607.0,0.001362572,541
540,607.0,0.001391203,551
550,609.0,0.001425354,561
560,613.0,0.001452829,571
570,613.0,0.001480809,581
580,615.0,0.001508342,591
590,617.0,0.001535941,601
600,617.0,0.001564144,611
610,617.0,0.001592608,621
620,619.0,0.00161954,631
630,619.0,0.00164818,641
640,621.0,0.001676167,651
650,621.0,0.001704747,661
660,623.0,0.001731971,671
670,625.0,0.001760009,681
680,627.0,0.001787943,691
690,627.0,0.001815916,701
700,629.0,0.001845143,711
710,631.0,0.001869861,721
720,633.0,0.001897748,731
730,635.0,0.001926112,741
740,641.0,0.001953117,751
750,643.0,0.001980341,761
760,643.0,0.002008182,771
770,645.0,0.002036161,781
780,647.0,0.002064194,791
790,647.0,0.002092799,801
800,647.0,0.00212081,811
810,649.0,0.0021483,821
820,649.0,0.002176344,831
830,653.0,0.002203367,841
840,653.0,0.002231351,851
850,653.0,0.002258953,861
860,653.0,0.002286131,871
870,653.0,0.002314042,881
880,655.0,0.002342019,891
890,657.0,0.002369355,901
