iterations,fitness,time,fevals
0,507.0,2.68010000001e-05,11
10,505.0,4.86040000001e-05,21
20,499.0,6.8292e-05,31
30,503.0,8.85900000001e-05,41
40,505.0,0.000109042,51
50,511.0,0.000136628,61
60,513.0,0.000160865,71
70,513.0,0.000179573,81
80,515.0,0.000203823,91
90,519.0,0.000227094,101
100,521.0,0.000247896,111
110,523.0,0.000271497,121
120,523.0,0.000291279,131
130,525.0,0.000310159,141
140,533.0,0.000330732,151
150,541.0,0.000351288,161
160,541.0,0.000369604,171
170,545.0,0.0003935,181
180,549.0,0.000413589,191
190,553.0,0.000437403,201
200,557.0,0.000456566,211
210,557.0,0.000477628,221
220,559.0,0.000497682,231
230,563.0,0.000522461,241
240,565.0,0.000571414,251
250,571.0,0.000597198,261
260,571.0,0.000647402,271
270,571.0,0.000672813,281
280,575.0,0.000721608,291
290,575.0,0.000748092,301
300,575.0,0.000799785,311
310,577.0,0.000824278,321
320,577.0,0.000851382,331
330,581.0,0.000878942,341
340,587.0,0.000927161,351
350,591.0,0.000963024,361
360,595.0,0.000992872,371
370,595.0,0.001021808,381
380,595.0,0.001070741,391
390,597.0,0.001096151,401
400,599.0,0.001144868,411
410,601.0,0.001170113,421
420,603.0,0.001219024,431
430,603.0,0.001249015,441
440,607.0,0.001278688,451
450,607.0,0.001307017,461
460,609.0,0.001341687,471
470,609.0,0.001380687,481
480,611.0,0.001407104,491
490,611.0,0.001451931,501
500,611.0,0.001492097,511
510,615.0,0.001528879,521
520,615.0,0.001574038,531
530,617.0,0.00160384,541
540,617.0,0.001626526,551
550,617.0,0.001646896,561
560,619.0,0.001665217,571
570,621.0,0.001684787,581
580,621.0,0.001704585,591
590,623.0,0.001723816,601
600,623.0,0.001743783,611
610,623.0,0.001765246,621
620,623.0,0.001784855,631
630,623.0,0.001805075,641
640,627.0,0.001824912,651
650,629.0,0.001844319,661
660,631.0,0.001862954,671
670,633.0,0.00188523,681
680,635.0,0.001910956,691
690,637.0,0.001962631,701
700,637.0,0.001987544,711
710,637.0,0.002036264,721
720,637.0,0.002062826,731
730,643.0,0.002092248,741
740,643.0,0.002138416,751
750,645.0,0.002162005,761
760,647.0,0.002181683,771
770,651.0,0.002201293,781
780,651.0,0.002221033,791
790,653.0,0.002242246,801
800,653.0,0.002260959,811
810,655.0,0.002281567,821
820,656.0,0.002303768,831
830,656.0,0.002323735,841
840,656.0,0.002342755,851
850,658.0,0.00236279,861
860,658.0,0.002382911,871
870,662.0,0.002402445,881
880,662.0,0.002456303,891
890,664.0,0.00247676,901
