iterations,fitness,time,fevals
0,500.0,8.5408e-05,11
10,496.0,0.000149724,21
20,494.0,0.000215919,31
30,496.0,0.000280429,41
40,494.0,0.000343049,51
50,494.0,0.000413454,61
60,498.0,0.00047868,71
70,496.0,0.000544657,81
80,490.0,0.000608185,91
90,488.0,0.000671374,101
100,484.0,0.000748223,111
110,484.0,0.000815606,121
120,484.0,0.000898777,131
130,492.0,0.00096213,141
140,490.0,0.001024771,151
150,486.0,0.001102137,161
160,494.0,0.001181544,171
170,488.0,0.00124513,181
180,492.0,0.001306195,191
190,490.0,0.001366482,201
200,484.0,0.001427379,211
210,484.0,0.001539853,221
220,484.0,0.001611456,231
230,480.0,0.001679226,241
240,478.0,0.00174746,251
250,482.0,0.001838989,261
260,484.0,0.00195016,271
270,480.0,0.002041372,281
280,486.0,0.002153006,291
290,478.0,0.002217267,301
300,478.0,0.00228081,311
310,478.0,0.002352889,321
320,482.0,0.0024214,331
330,486.0,0.002482847,341
340,482.0,0.002546528,351
350,488.0,0.002607577,361
360,491.0,0.002668144,371
370,493.0,0.002727723,381
380,497.0,0.002789006,391
390,501.0,0.002851758,401
400,505.0,0.002914913,411
410,507.0,0.002975456,421
420,507.0,0.003036379,431
430,505.0,0.003097105,441
440,507.0,0.003159054,451
450,511.0,0.003221131,461
460,511.0,0.003283065,471
470,513.0,0.003351942,481
480,513.0,0.003411122,491
490,515.0,0.00347025,501
500,515.0,0.003534645,511
510,519.0,0.003594823,521
520,521.0,0.003655947,531
530,523.0,0.00371699,541
540,525.0,0.00377831,551
550,525.0,0.003847542,561
560,527.0,0.003909123,571
570,527.0,0.00397969,581
580,531.0,0.004041926,591
590,533.0,0.004109365,601
600,535.0,0.004180078,611
610,537.0,0.0042427,621
620,539.0,0.004305592,631
630,539.0,0.004367132,641
640,541.0,0.004437804,651
650,541.0,0.004503026,661
660,541.0,0.004565772,671
670,545.0,0.004670072,681
680,549.0,0.004808725,691
690,549.0,0.004914531,701
700,549.0,0.005046108,711
710,551.0,0.005193089,721
720,557.0,0.005299675,731
730,561.0,0.005389206,741
740,561.0,0.005489797,751
750,561.0,0.005587091,761
760,561.0,0.005698126,771
770,561.0,0.005789309,781
780,563.0,0.005862128,791
790,565.0,0.005924222,801
800,565.0,0.005990188,811
810,567.0,0.006054148,821
820,567.0,0.006117175,831
830,569.0,0.006190372,841
840,569.0,0.006255913,851
850,571.0,0.006332096,861
860,571.0,0.006439003,871
870,575.0,0.006535439,881
880,577.0,0.00662879,891
890,583.0,0.006726012,901
