iterations,fitness,time,fevals
0,529.0,0.001594921,287
10,530.0,0.002999391,477
20,541.0,0.004594442,662
30,534.0,0.006020473,848
40,535.0,0.008730265,1035
50,539.0,0.009965879,1224
60,538.0,0.011094661,1411
70,543.0,0.012283532,1598
80,538.0,0.016290759,1784
90,540.0,0.017429873,1971
100,543.0,0.018545123,2162
110,536.0,0.01971804,2355
120,538.0,0.024680304,2546
130,536.0,0.027161113,2732
140,536.0,0.028550774,2918
150,532.0,0.03136325,3104
160,540.0,0.032627916,3290
170,538.0,0.033864004,3477
180,536.0,0.037935768,3664
190,542.0,0.040568023,3850
200,542.0,0.04166253,4038
210,538.0,0.042730528,4218
220,540.0,0.044067339,4408
230,542.0,0.045175568,4592
240,540.0,0.047975937,4777
250,540.0,0.049289841,4961
260,536.0,0.054638897,5148
270,544.0,0.056383543,5332
280,536.0,0.05749313,5518
290,538.0,0.058641251,5712
300,537.0,0.059726729,5892
310,536.0,0.061117204,6080
320,539.0,0.062489926,6262
330,540.0,0.064049154,6443
340,540.0,0.068863537,6629
350,540.0,0.072457749,6814
360,540.0,0.073573211,7002
370,534.0,0.074854463,7192
380,536.0,0.075965957,7380
390,538.0,0.077041036,7563
400,538.0,0.078151855,7746
410,538.0,0.079397098,7938
420,534.0,0.080881483,8121
430,534.0,0.082247247,8312
440,534.0,0.084837505,8494
450,536.0,0.085953515,8679
460,532.0,0.087041742,8865
470,534.0,0.088319307,9048
480,536.0,0.089484661,9235
490,534.0,0.090610675,9427
500,534.0,0.092607093,9617
510,538.0,0.097832374,9804
520,536.0,0.099116285,9994
530,536.0,0.100500808,10174
540,538.0,0.102871999,10363
550,538.0,0.104316241,10548
560,536.0,0.105467584,10734
570,536.0,0.107134976,10922
580,536.0,0.111624737,11113
590,536.0,0.113063712,11299
600,536.0,0.114158287,11488
610,538.0,0.115456998,11673
620,540.0,0.116537322,11863
630,542.0,0.117630095,12049
640,542.0,0.118776249,12233
650,540.0,0.120185962,12416
660,542.0,0.12168657,12603
670,542.0,0.124334196,12792
680,542.0,0.125462178,12980
690,542.0,0.126580505,13166
700,544.0,0.128089916,13351
710,544.0,0.1292356,13537
720,546.0,0.130429754,13723
730,546.0,0.131534765,13914
740,546.0,0.132661951,14101
750,548.0,0.133770181,14280
760,548.0,0.136856624,14465
770,548.0,0.141763916,14654
780,550.0,0.142928889,14841
790,550.0,0.145692877,15027
800,552.0,0.146827245,15208
810,552.0,0.147988057,15392
820,552.0,0.149182841,15579
830,556.0,0.153922592,15767
840,552.0,0.155729191,15945
850,550.0,0.156953599,16129
860,554.0,0.158659734,16320
870,554.0,0.160366999,16503
880,548.0,0.161491077,16692
890,548.0,0.162680273,16877
