iterations,fitness,time,fevals
0,551.0,10.825515643,1000
10,578.0,21.350483426,2100
20,596.0,31.42872886,3200
30,650.0,41.310605199,4300
40,676.0,50.600058884,5400
50,706.0,59.495531309,6500
60,730.0,68.092999494,7600
70,734.0,76.57955691,8700
80,752.0,85.220070516,9800
90,752.0,93.509554383,10900
100,758.0,102.853970002,12000
110,762.0,110.781509519,13100
120,764.0,118.5897278,14200
130,772.0,126.007914419,15300
140,768.0,133.095998739,16400
150,774.0,140.178790419,17500
160,772.0,147.269491234,18600
170,774.0,154.442183592,19700
180,770.0,161.57512203,20800
190,776.0,168.870467016,21900
200,770.0,176.271929009,23000
210,768.0,183.349267346,24100
220,776.0,190.419534928,25200
230,774.0,197.874348671,26300
240,778.0,205.17340102,27400
250,782.0,212.240822546,28500
260,774.0,219.527511742,29600
270,782.0,227.753087848,30700
280,778.0,234.733898218,31800
290,772.0,241.763979088,32900
300,776.0,248.778929021,34000
310,778.0,255.827467058,35100
320,768.0,263.126079189,36200
330,774.0,270.287669436,37300
340,773.0,277.31753921,38400
350,780.0,284.521122138,39500
360,776.0,291.88687576,40600
370,780.0,298.92919753,41700
380,782.0,306.016768483,42800
390,774.0,313.107665118,43900
400,776.0,320.215585445,45000
410,776.0,327.290420352,46100
420,778.0,334.330567687,47200
430,778.0,341.490254422,48300
440,780.0,349.249989252,49400
450,782.0,356.596365566,50500
460,778.0,364.320912046,51600
470,776.0,372.232352635,52700
480,778.0,381.720627125,53800
490,782.0,392.678761537,54900
500,778.0,400.548147506,56000
510,778.0,408.089975887,57100
520,780.0,415.325271228,58200
530,784.0,422.477600439,59300
540,780.0,430.248738445,60400
550,782.0,437.366017832,61500
560,786.0,444.503783181,62600
570,784.0,451.826079137,63700
580,786.0,459.683713239,64800
590,782.0,467.531220641,65900
600,784.0,475.323885427,67000
610,786.0,484.199475541,68100
620,782.0,491.725571795,69200
630,782.0,500.054082563,70300
640,786.0,507.951568401,71400
650,776.0,515.138045275,72500
660,782.0,522.268281354,73600
670,782.0,529.405844991,74700
680,782.0,536.511013485,75800
690,788.0,543.645304669,76900
700,782.0,550.875854816,78000
710,780.0,558.458285131,79100
720,788.0,566.082024965,80200
730,782.0,573.329462844,81300
740,788.0,580.47440471,82400
750,782.0,588.403614621,83500
760,790.0,596.040797894,84600
770,780.0,603.134628884,85700
780,786.0,610.315872501,86800
790,790.0,617.490818691,87900
800,792.0,624.585899056,89000
810,786.0,631.665685312,90100
820,784.0,638.767206303,91200
830,786.0,645.918324005,92300
840,788.0,653.220801739,93400
850,792.0,660.278727866,94500
860,792.0,667.358290813,95600
870,794.0,674.393118424,96700
880,784.0,681.40842114,97800
890,790.0,688.484296449,98900
