iterations,fitness,time,fevals
0,548.0,8.995503362,1000
10,585.0,17.664194247,2100
20,621.0,25.958441581,3200
30,633.0,33.829989643,4300
40,673.0,41.308883152,5400
50,705.0,48.64242715,6500
60,733.0,55.538628864,7600
70,743.0,62.247862993,8700
80,741.0,68.849408287,9800
90,745.0,75.648672283,10900
100,749.0,82.245619996,12000
110,751.0,88.69256761,13100
120,757.0,95.091292893,14200
130,761.0,101.444892313,15300
140,759.0,107.789533452,16400
150,765.0,114.118824088,17500
160,763.0,120.553995441,18600
170,759.0,126.969274799,19700
180,759.0,133.487738527,20800
190,759.0,139.901132069,21900
200,765.0,146.3463418,23000
210,765.0,152.766921457,24100
220,763.0,159.622582306,25200
230,767.0,166.773609317,26300
240,767.0,174.384178135,27400
250,769.0,181.949441935,28500
260,765.0,188.783587155,29600
270,769.0,195.362934948,30700
280,769.0,201.844102813,31800
290,769.0,208.286567854,32900
300,775.0,214.78067493,34000
310,777.0,221.14565951,35100
320,773.0,227.449574909,36200
330,777.0,233.796777042,37300
340,775.0,240.228088739,38400
350,777.0,246.659292432,39500
360,777.0,253.19035186,40600
370,775.0,259.812983392,41700
380,775.0,266.247997213,42800
390,775.0,272.711771437,43900
400,777.0,279.15874889,45000
410,775.0,285.599385867,46100
420,777.0,291.937384501,47200
430,775.0,298.18972933,48300
440,773.0,304.518634027,49400
450,775.0,310.909230151,50500
460,775.0,317.250692158,51600
470,775.0,323.648124835,52700
480,775.0,329.98909523,53800
490,775.0,336.279645574,54900
500,773.0,342.575370236,56000
510,775.0,348.925034768,57100
520,775.0,355.163101627,58200
530,777.0,361.381144644,59300
540,775.0,367.624693076,60400
550,773.0,373.829944971,61500
560,775.0,380.084143465,62600
570,775.0,386.407694958,63700
580,773.0,392.700126277,64800
590,773.0,399.044764002,65900
600,773.0,405.285988081,67000
610,779.0,411.605458699,68100
620,775.0,417.923442947,69200
630,773.0,424.222882442,70300
640,771.0,430.714473251,71400
650,771.0,437.096308259,72500
660,775.0,443.628778541,73600
670,775.0,449.927985865,74700
680,773.0,456.498675838,75800
690,775.0,462.996197925,76900
700,777.0,469.343918856,78000
710,779.0,475.765730517,79100
720,779.0,482.136902147,80200
730,777.0,488.506325039,81300
740,779.0,494.779881606,82400
750,777.0,501.070952032,83500
760,779.0,507.354880536,84600
770,777.0,513.639333409,85700
780,781.0,519.847460753,86800
790,777.0,526.228536868,87900
800,779.0,532.399102717,89000
810,777.0,538.820734576,90100
820,777.0,545.04604032,91200
830,779.0,551.390081672,92300
840,777.0,557.799661427,93400
850,779.0,564.244031077,94500
860,777.0,570.826834947,95600
870,779.0,577.392313287,96700
880,777.0,583.652825556,97800
890,779.0,589.999876672,98900
