iterations,fitness,time,fevals
0,497.0,3.0069e-05,11
10,503.0,8.2657e-05,21
20,507.0,0.000131669,31
30,507.0,0.000185986,41
40,509.0,0.000268142,51
50,511.0,0.00034519,61
60,513.0,0.000423391,71
70,513.0,0.000538778,81
80,515.0,0.000622644,91
90,517.0,0.000674897,101
100,517.0,0.000713676,111
110,519.0,0.000750588,121
120,521.0,0.000783103,131
130,523.0,0.000838038,141
140,523.0,0.00088196,151
150,525.0,0.000931411,161
160,527.0,0.000991438,171
170,533.0,0.001030288,181
180,535.0,0.001058199,191
190,539.0,0.001085744,201
200,541.0,0.001145515,211
210,541.0,0.001198652,221
220,543.0,0.001252959,231
230,543.0,0.001304631,241
240,547.0,0.001360427,251
250,549.0,0.001419027,261
260,553.0,0.001472207,271
270,557.0,0.001505514,281
280,561.0,0.001553533,291
290,563.0,0.001588758,301
300,565.0,0.001625683,311
310,569.0,0.001651458,321
320,569.0,0.001676064,331
330,569.0,0.001702049,341
340,571.0,0.001729864,351
350,573.0,0.00175643,361
360,573.0,0.001836875,371
370,573.0,0.001917537,381
380,579.0,0.002021391,391
390,579.0,0.002078949,401
400,581.0,0.002132008,411
410,583.0,0.002174493,421
420,583.0,0.002225757,431
430,587.0,0.002266482,441
440,587.0,0.00230063,451
450,589.0,0.002338235,461
460,593.0,0.002370485,471
470,595.0,0.002402269,481
480,595.0,0.002428138,491
490,595.0,0.002458018,501
500,595.0,0.002486166,511
510,597.0,0.002525988,521
520,599.0,0.0025676,531
530,599.0,0.002621365,541
540,601.0,0.002652723,551
550,601.0,0.002677531,561
560,603.0,0.002702756,571
570,603.0,0.002727217,581
580,603.0,0.002751104,591
590,603.0,0.002775686,601
600,603.0,0.002798823,611
610,603.0,0.002829784,621
620,603.0,0.002853999,631
630,603.0,0.002884469,641
640,603.0,0.002928922,651
650,609.0,0.0029929,661
660,609.0,0.003027761,671
670,609.0,0.003062385,681
680,613.0,0.003085293,691
690,615.0,0.00310975,701
700,615.0,0.003163892,711
710,619.0,0.003233222,721
720,619.0,0.003294316,731
730,621.0,0.003341312,741
740,623.0,0.00338761,751
750,623.0,0.003429258,761
760,625.0,0.003469749,771
770,625.0,0.0035056,781
780,625.0,0.003545286,791
790,625.0,0.003579745,801
800,625.0,0.003608493,811
810,627.0,0.00363902,821
820,627.0,0.003669289,831
830,629.0,0.003694238,841
840,637.0,0.00371798,851
850,639.0,0.003741817,861
860,641.0,0.00377204,871
870,641.0,0.003801334,881
880,641.0,0.00383111,891
890,643.0,0.003881744,901
