iterations,fitness,time,fevals
0,510.0,3.1302e-05,11
10,512.0,8.9396e-05,21
20,512.0,0.000113469,31
30,516.0,0.000178262,41
40,516.0,0.000207703,51
50,516.0,0.000230352,61
60,520.0,0.000254352,71
70,522.0,0.000285356,81
80,522.0,0.00031843,91
90,528.0,0.000358964,101
100,532.0,0.000380529,111
110,534.0,0.000403088,121
120,538.0,0.000426742,131
130,540.0,0.000448519,141
140,540.0,0.000491592,151
150,540.0,0.000521423,161
160,540.0,0.000552093,171
170,542.0,0.000580595,181
180,542.0,0.000609413,191
190,542.0,0.00064113,201
200,546.0,0.000664286,211
210,548.0,0.00070972,221
220,548.0,0.000759403,231
230,550.0,0.00078845,241
240,556.0,0.000861981,251
250,556.0,0.000898482,261
260,556.0,0.000981966,271
270,558.0,0.001011772,281
280,558.0,0.001076075,291
290,560.0,0.001107385,301
300,560.0,0.001136226,311
310,560.0,0.00115753,321
320,562.0,0.00119531,331
330,566.0,0.001229765,341
340,566.0,0.001259106,351
350,566.0,0.001297961,361
360,570.0,0.001338855,371
370,574.0,0.001449332,381
380,574.0,0.001514608,391
390,578.0,0.001624776,401
400,578.0,0.001715013,411
410,582.0,0.001766005,421
420,584.0,0.001817643,431
430,586.0,0.001862866,441
440,586.0,0.001897908,451
450,588.0,0.001943183,461
460,588.0,0.001994932,471
470,590.0,0.002023704,481
480,592.0,0.002057376,491
490,598.0,0.002111013,501
500,598.0,0.002150152,511
510,598.0,0.002199869,521
520,598.0,0.002255383,531
530,600.0,0.002309028,541
540,600.0,0.002336972,551
550,602.0,0.002386879,561
560,604.0,0.002464502,571
570,604.0,0.002521881,581
580,604.0,0.002572241,591
590,604.0,0.002614993,601
600,608.0,0.002645653,611
610,610.0,0.002671807,621
620,610.0,0.002699668,631
630,610.0,0.002724077,641
640,612.0,0.002744923,651
650,612.0,0.0027654,661
660,612.0,0.002785277,671
670,612.0,0.002805452,681
680,614.0,0.002841628,691
690,614.0,0.002868721,701
700,614.0,0.002889852,711
710,614.0,0.00291106,721
720,614.0,0.002931049,731
730,618.0,0.002958301,741
740,618.0,0.002985278,751
750,620.0,0.003013613,761
760,622.0,0.003106042,771
770,622.0,0.003193171,781
780,624.0,0.003259604,791
790,624.0,0.003371459,801
800,626.0,0.003450194,811
810,626.0,0.003563936,821
820,628.0,0.003641822,831
830,632.0,0.003703817,841
840,632.0,0.00374439,851
850,634.0,0.003778226,861
860,636.0,0.003800547,871
870,638.0,0.003828614,881
880,638.0,0.003850353,891
890,642.0,0.003871382,901
