iterations,fitness,time,fevals
0,484.0,5.3092e-05,11
10,486.0,8.0649e-05,21
20,488.0,0.000128992,31
30,494.0,0.000206808,41
40,494.0,0.00023976,51
50,494.0,0.000275597,61
60,496.0,0.000318651,71
70,502.0,0.000354245,81
80,502.0,0.000411815,91
90,502.0,0.000447897,101
100,502.0,0.000481437,111
110,506.0,0.000574931,121
120,512.0,0.000607293,131
130,514.0,0.000679094,141
140,514.0,0.000779647,151
150,518.0,0.000828755,161
160,518.0,0.000899003,171
170,524.0,0.000942812,181
180,526.0,0.000981473,191
190,528.0,0.00102014,201
200,530.0,0.001074803,211
210,532.0,0.001132936,221
220,532.0,0.00115992,231
230,532.0,0.001191995,241
240,534.0,0.00123477,251
250,538.0,0.001291521,261
260,542.0,0.00132075,271
270,544.0,0.001352192,281
280,546.0,0.001374364,291
290,550.0,0.001404324,301
300,552.0,0.001428425,311
310,554.0,0.001450423,321
320,556.0,0.001471903,331
330,558.0,0.001493169,341
340,560.0,0.001543566,351
350,560.0,0.001566085,361
360,562.0,0.001596076,371
370,562.0,0.00162266,381
380,562.0,0.001644552,391
390,564.0,0.00167543,401
400,566.0,0.001716973,411
410,570.0,0.001767319,421
420,570.0,0.001798975,431
430,574.0,0.001839483,441
440,576.0,0.00187426,451
450,580.0,0.001900665,461
460,580.0,0.001953446,471
470,582.0,0.002017626,481
480,584.0,0.002075081,491
490,586.0,0.002178614,501
500,594.0,0.002265034,511
510,596.0,0.002316583,521
520,596.0,0.002388419,531
530,598.0,0.002440429,541
540,598.0,0.0025002,551
550,598.0,0.002539731,561
560,600.0,0.002583245,571
570,600.0,0.002611164,581
580,600.0,0.002632897,591
590,600.0,0.002679173,601
600,604.0,0.002707014,611
610,604.0,0.002734736,621
620,604.0,0.002760541,631
630,606.0,0.00278417,641
640,606.0,0.002811867,651
650,608.0,0.002844638,661
660,610.0,0.002866193,671
670,610.0,0.002887608,681
680,612.0,0.002908791,691
690,612.0,0.0029409,701
700,614.0,0.002961735,711
710,616.0,0.002992441,721
720,618.0,0.003013615,731
730,620.0,0.003051821,741
740,624.0,0.003074638,751
750,624.0,0.003095449,761
760,626.0,0.00312387,771
770,626.0,0.003153836,781
780,626.0,0.00319986,791
790,628.0,0.003222072,801
800,628.0,0.003243112,811
810,628.0,0.003287914,821
820,630.0,0.003338392,831
830,630.0,0.003387003,841
840,632.0,0.00341754,851
850,632.0,0.003450702,861
860,632.0,0.003484233,871
870,636.0,0.003504648,881
880,640.0,0.003525276,891
890,644.0,0.003547031,901
