,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3902348518371582,0.05954132513166854,0.003715991973876953,0.0012081478361708482,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.8382473550397769,0.8759311849199489,0.8695826645264847,0.49999999999999994,0.8503135282796299,0.7869368404188795,0.14393940686434942,293,0.8503624309962339,0.8647571614499441,0.8764042627218019,0.49999999999999994,0.8419954112798104,0.786703853289558,0.1438382096376336
1,0.5043797969818116,0.13344676979712386,0.0029803752899169923,8.293096143856513e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.8594275403920283,0.8627505453348149,0.8279314318640162,0.8380828211336686,0.8625131930216676,0.8501450871090377,0.01440114863433023,229,0.8747768663261623,0.8408785742819221,0.8428784969653236,0.8432596899075178,0.8534601343674039,0.8510507523696658,0.012646685137373706
2,0.5287645816802978,0.12034450653732942,0.0031363964080810547,0.00011377358576452747,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.89748216189617,0.8627505453348149,0.8408959953903774,0.85832246849196,0.8269385981250389,0.8573087874985714,0.02382879995653289,196,0.8942488262910799,0.8408785742819221,0.8487996598069661,0.8641038805954784,0.8376608336132116,0.8571383549177316,0.020683296507870465
3,0.6087726593017578,0.13845261649742863,0.003751182556152344,0.000952067196437517,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.8918641843680802,0.8645820471663168,0.8827735934477506,0.8690010554417334,0.8148010181908487,0.8646366186273197,0.026723048690176943,182,0.8954109271010681,0.8394701235776968,0.8889778745667051,0.8679140882460048,0.7735159041747574,0.8530577835332463,0.04430865959289419
4,0.710746431350708,0.18526268223687653,0.0033865928649902343,0.0001360018321268017,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.8941195768063644,0.860919043503313,0.8432008066839528,0.8538834047308623,0.809306512696343,0.852322787929537,0.027416582982906865,208,0.8943532992828769,0.8411253430924062,0.8556267154620311,0.8575772432420607,0.7735500043107718,0.8444465210780294,0.03956120684393516
5,0.670952033996582,0.08409126024094488,0.004447269439697266,0.0009473523332120632,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.7727589600590502,0.8664135489978186,0.8679878174260197,0.8227478735953312,0.8118209474141678,0.828330982989404,0.03584402680675098,250,0.7865797348191715,0.8426723193690966,0.873647925982243,0.8464207081761831,0.7706759419036625,0.8239993260500714,0.03888442268023388
6,0.8356272220611572,0.060382915757229316,0.00406179428100586,0.0005287551891923286,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.8790904617403428,0.9054821582911471,0.8918076305716754,0.8715465325634817,0.8548767616564227,0.8805754507021849,0.017260796691485735,140,0.8992132280864676,0.8899172712395139,0.8927760524721984,0.8837732250879203,0.8551464826031401,0.8841652518978481,0.015335682944105101
7,0.9221227645874024,0.31099870822259973,0.0041125774383544925,0.0001086675790620056,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.8951037480521611,0.8977857348643865,0.8784932296168251,0.877196250077606,0.9058794313031601,0.8908929741446087,0.011230258949258755,56,0.9033663519579014,0.8845605195675424,0.8969653235055347,0.8805710292965205,0.8845658924005595,0.8900058233456118,0.008662538749661526
8,1.0032826900482177,0.16350853124776468,0.004338645935058593,0.0005606534954731852,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.8920077093414255,0.8844713339095363,0.8706733341564803,0.9043583535108959,0.9050412863972186,0.8912988322443431,0.012895793870448256,51,0.9068552339679101,0.8630065847969796,0.854350991585377,0.8861840403642667,0.8816847526067302,0.8784163206642528,0.018419511012875676
9,1.6469821453094482,0.47173393139282277,0.004861783981323242,0.00032474971466946764,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.8864102353809564,0.8881446269086718,0.8795941885829527,0.886881480101819,0.9013161979263673,0.8884634371302567,0.007077082229796971,92,0.886526853428262,0.8750016107624706,0.8775601458706495,0.8948615598817691,0.8765562208299073,0.8821012781546116,0.00753903609877158
10,1.6120506286621095,0.18731770368917477,0.005587339401245117,0.00033517473701087565,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8831706716968754,0.8949767461003417,0.8689653043585628,0.9011609859067486,0.89787049109083,0.889217024406772,0.011809433354298631,83,0.8916731156167778,0.8852286638403155,0.867556666623713,0.883746202338626,0.8732999795399183,0.8803009255918702,0.008682264961855628
