step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00684931506849315,0.00228310502283105,0.0,0.003228798087609806,0.00684931506849315,0.0
3,0.0,0.0017123287671232876,0.0,0.00296584042391931,0.00684931506849315,0.0
4,0.0,0.0013698630136986301,0.0,0.0027397260273972603,0.00684931506849315,0.0
5,0.0,0.001141552511415525,0.0,0.0025525890154107188,0.00684931506849315,0.0
6,0.0,0.0009784735812133072,0.0,0.0023967610007663187,0.00684931506849315,0.0
7,0.008771929824561403,0.0019526556116318192,0.0,0.0034160825197406186,0.008771929824561403,0.0
8,0.007692307692307693,0.002590394731706916,0.0,0.003691433982029789,0.008771929824561403,0.0
9,0.0,0.0023313552585362248,0.0,0.003587189623822641,0.008771929824561403,0.0
10,0.0,0.002119413871396568,0.0,0.0034852990043467277,0.008771929824561403,0.0
11,0.004651162790697674,0.0023303929480049932,0.0,0.003409496629365873,0.008771929824561403,0.0
12,0.007575757575757576,0.002733882534755192,0.0,0.0035614755721141873,0.008771929824561403,0.0
13,0.0,0.0025386052108441067,0.0,0.0035034029957469737,0.008771929824561403,0.0
14,0.005714285714285714,0.0027503172444068805,0.0,0.0034760731924700526,0.008771929824561403,0.0
15,0.0,0.0025784224166314506,0.0,0.0034309050575883114,0.008771929824561403,0.0
16,0.0,0.002426750509770777,0.0,0.0033833062505129992,0.008771929824561403,0.0
17,0.0,0.002291931037005734,0.0,0.003334640451660741,0.008771929824561403,0.0
18,0.0,0.0021713030876896427,0.0,0.0032858016877305124,0.008771929824561403,0.0
19,0.0,0.0020627379333051604,0.0,0.0032373769562289243,0.008771929824561403,0.0
20,0.006802721088435374,0.00228845141688279,0.0,0.0033166948072650324,0.008771929824561403,0.0
21,0.0,0.002184430897933572,0.0,0.0032753120414756192,0.008771929824561403,0.0
22,0.0,0.0020894556415016778,0.0,0.0032341451984151583,0.008771929824561403,0.0
23,0.0,0.002002394989772441,0.0,0.003193462751529983,0.008771929824561403,0.0
24,0.0,0.0019222991901815434,0.0,0.0031534495813764956,0.008771929824561403,0.0
25,0.0,0.0018483646059437918,0.0,0.003114230466387976,0.008771929824561403,0.0
26,0.0049504950495049506,0.0019632583260756863,0.0,0.0031116627347718396,0.008771929824561403,0.0
27,0.0,0.001893141957287269,0.0,0.003077236358872177,0.008771929824561403,0.0
28,0.0051813471502590676,0.0020065283432518137,0.0,0.0030826667626796373,0.008771929824561403,0.0
29,0.0,0.0019396440651434199,0.0,0.0030521803546246155,0.008771929824561403,0.0
30,0.0,0.0018770749017516966,0.0,0.0030220427011121704,0.008771929824561403,0.0
31,0.0,0.0018184163110719566,0.0,0.002992325121906431,0.008771929824561403,0.0
32,0.0,0.0017633127864940185,0.0,0.002963079607326243,0.008771929824561403,0.0
33,0.0,0.0017114506457147826,0.0,0.0029343431365653574,0.008771929824561403,0.0
34,0.0,0.0016625520558372175,0.0,0.0029061410036343807,0.008771929824561403,0.0
35,0.0,0.0016163700542861836,0.0,0.002878489394591486,0.008771929824561403,0.0
36,0.0,0.0015726843771433137,0.0,0.0028513973954175705,0.008771929824561403,0.0
37,0.0,0.0015312979461658582,0.0,0.0028248685637829556,0.008771929824561403,0.0
38,0.006993006993006993,0.0016713417678797333,0.0,0.0029189957809765896,0.008771929824561403,0.0
39,0.004424778761061947,0.0017401776927092887,0.0,0.0029141585333443375,0.008771929824561403,0.0
40,0.0,0.0016977343343505254,0.0,0.0028908904768521317,0.008771929824561403,0.0
41,0.0,0.0016573120882945607,0.0,0.0028679710488276086,0.008771929824561403,0.0
42,0.0,0.001618769946706315,0.0,0.0028454109947594172,0.008771929824561403,0.0
43,0.0,0.0015819797206448078,0.0,0.002823217464892603,0.008771929824561403,0.0
44,0.0,0.00154682461574159,0.0,0.002801394679451966,0.008771929824561403,0.0
45,0.0,0.0015131979936602508,0.0,0.0027799444733970814,0.008771929824561403,0.0
46,0.0,0.0014810022916674796,0.0,0.0027588667437308933,0.008771929824561403,0.0
47,0.0,0.0014501480772577404,0.0,0.0027381598176660937,0.008771929824561403,0.0
48,0.0,0.0014205532185381947,0.0,0.002717820756273807,0.008771929824561403,0.0
49,0.0,0.0013921421541674309,0.0,0.0026978456053531642,0.008771929824561403,0.0
50,0.0,0.0013648452491837558,0.0,0.0026782296029846634,0.008771929824561403,0.0
51,0.0,0.0013385982251609913,0.0,0.002658967351427016,0.008771929824561403,0.0
52,0.0,0.0013133416548749349,0.0,0.0026400529595813505,0.008771929824561403,0.0
53,0.0,0.0012890205131179916,0.0,0.0026214801610984235,0.008771929824561403,0.0
54,0.0,0.0012655837765158462,0.0,0.002603242412282175,0.008771929824561403,0.0
55,0.0,0.0012429840662209204,0.0,0.0025853329731992678,0.008771929824561403,0.0
56,0.0,0.0012211773282170446,0.0,0.0025677449748021637,0.008771929824561403,0.0
57,0.0,0.0012001225466960611,0.0,0.002550471474384173,0.008771929824561403,0.0
