step,reward,mean,median,std,max,min
0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988
1,0.022222222222222223,0.017604617604617605,0.017604617604617605,0.004617604617604618,0.022222222222222223,0.012987012987012988
2,0.05,0.028403078403078402,0.022222222222222223,0.015729855673256243,0.05,0.012987012987012988
3,0.01,0.0238023088023088,0.017604617604617605,0.015782031313623754,0.05,0.01
4,0.011363636363636364,0.021314574314574314,0.012987012987012988,0.014967073910194166,0.05,0.01
5,0.01020408163265306,0.019462825534254106,0.012175324675324676,0.014276645926877666,0.05,0.01
6,0.0,0.01668242188650352,0.011363636363636364,0.014869060784030885,0.05,0.0
7,0.02702702702702703,0.01797549752906896,0.012175324675324676,0.014323308271697453,0.05,0.0
8,0.0,0.015978220025839075,0.011363636363636364,0.014638130319902362,0.05,0.0
9,0.012658227848101266,0.015646220808065294,0.012010932105868816,0.01392262132867306,0.05,0.0
10,0.017543859649122806,0.015818733429979612,0.012658227848101266,0.01328590337413508,0.05,0.0
11,0.0,0.01450050564414798,0.012010932105868816,0.013450672679956952,0.05,0.0
12,0.0,0.013385082133059674,0.011363636363636364,0.013488278687974009,0.05,0.0
13,0.0,0.012429004837841125,0.010783858998144713,0.013446988128320249,0.05,0.0
14,0.037037037037037035,0.014069540317787519,0.011363636363636364,0.014368218991758207,0.05,0.0
15,0.02857142857142857,0.014975908333640084,0.012010932105868816,0.014348010467843057,0.05,0.0
16,0.0,0.014094972549308315,0.011363636363636364,0.014358706084235727,0.05,0.0
17,0.008620689655172414,0.013790845721856319,0.010783858998144713,0.014010381833056708,0.05,0.0
18,0.022727272727272728,0.014261183985299289,0.011363636363636364,0.013781931283212893,0.05,0.0
19,0.014925373134328358,0.014294393442750741,0.012010932105868816,0.013433744931837221,0.05,0.0
20,0.015625,0.01435775565976261,0.012658227848101266,0.013113054675729326,0.05,0.0
21,0.011494252873563218,0.014227596442208092,0.012076240360832241,0.012825442041693492,0.05,0.0
22,0.022222222222222223,0.014575188867426097,0.012658227848101266,0.012649039091232836,0.05,0.0
23,0.027777777777777776,0.015125296738690753,0.012822620417557128,0.012660640903801736,0.05,0.0
24,0.0,0.014520284869143123,0.012658227848101266,0.012754022881673896,0.05,0.0
25,0.02857142857142857,0.01506071347307718,0.012822620417557128,0.012794933629286643,0.05,0.0
26,0.012658227848101266,0.014971732524003998,0.012658227848101266,0.012563949975656068,0.05,0.0
27,0.012345679012345678,0.014877944898587629,0.012658227848101266,0.012347175094030756,0.05,0.0
28,0.016129032258064516,0.014921085842017866,0.012658227848101266,0.012134572673331206,0.05,0.0
29,0.015873015873015872,0.014952816843051133,0.012822620417557128,0.011931839380494325,0.05,0.0
30,0.0,0.014470467912630128,0.012658227848101266,0.012031461427317994,0.05,0.0
31,0.0,0.014018265790360435,0.012658227848101266,0.012106672813600557,0.05,0.0
32,0.025,0.014351045614894968,0.012658227848101266,0.012069536957759943,0.05,0.0
33,0.0,0.013928956037986292,0.012658227848101266,0.01213542204825488,0.05,0.0
34,0.013513513513513514,0.013917086251572784,0.012658227848101266,0.011961002804486049,0.05,0.0
35,0.0,0.013530500522362428,0.012658227848101266,0.012013419262905979,0.05,0.0
36,0.0,0.013164811319055336,0.012658227848101266,0.012051384592806618,0.05,0.0
37,0.015151515151515152,0.01321709299885691,0.012658227848101266,0.011896008105599452,0.05,0.0
38,0.0,0.012878193178373399,0.012658227848101266,0.011926895498591265,0.05,0.0
39,0.0,0.012556238348914067,0.012501953430223471,0.011947263573920768,0.05,0.0
40,0.015384615384615385,0.012625223154662878,0.012658227848101266,0.011808728559432938,0.05,0.0
41,0.0,0.012324622603361382,0.012501953430223471,0.01182500376368559,0.05,0.0
42,0.03225806451612903,0.012788191019937372,0.012658227848101266,0.01206666711932982,0.05,0.0
43,0.018867924528301886,0.012926366781491111,0.012658227848101266,0.01196312009752162,0.05,0.0
44,0.0,0.012639114186346865,0.012658227848101266,0.011981923880343718,0.05,0.0
45,0.0,0.012364350834469759,0.012501953430223471,0.011993446522438025,0.05,0.0
46,0.0,0.012101279540119338,0.012345679012345678,0.01199857385334194,0.05,0.0
47,0.0,0.011849169549700186,0.011919965942954448,0.011998074077397043,0.05,0.0
48,0.0,0.01160734976297161,0.011494252873563218,0.01199261590037808,0.05,0.0
49,0.017241379310344827,0.011720030353919076,0.011919965942954448,0.011898257362931697,0.05,0.0
50,0.058823529411764705,0.012643628374661146,0.012345679012345678,0.013470127689629088,0.058823529411764705,0.0
51,0.01098901098901099,0.01261180880955249,0.011919965942954448,0.013341913748242208,0.058823529411764705,0.0
52,0.0,0.01237385015276848,0.011494252873563218,0.013326384016461449,0.058823529411764705,0.0
53,0.0,0.012144704779569063,0.011428944618599791,0.01330739131687555,0.058823529411764705,0.0
54,0.018518518518518517,0.012260592302095417,0.011494252873563218,0.013213331211497334,0.058823529411764705,0.0
55,0.0,0.012041653153843713,0.011428944618599791,0.013195104945803258,0.058823529411764705,0.0
56,0.0,0.011830396080969263,0.011363636363636364,0.013174045469601488,0.058823529411764705,0.0
57,0.02,0.011971251320952551,0.011428944618599791,0.013103206844046,0.058823529411764705,0.0
58,0.022727272727272728,0.0121535567685173,0.011494252873563218,0.013065665207706367,0.058823529411764705,0.0
59,0.0,0.011950997489042011,0.011428944618599791,0.013049413753304354,0.058823529411764705,0.0
60,0.0,0.011755079497418372,0.011363636363636364,0.013030680620758494,0.058823529411764705,0.0
61,0.0,0.011565481441008397,0.011176323676323676,0.013009717235290829,0.058823529411764705,0.0
62,0.0,0.0113819023705162,0.01098901098901099,0.0129867497908796,0.058823529411764705,0.0
63,0.006134969325153374,0.011299919041682406,0.010596546310832025,0.012901312532302133,0.058823529411764705,0.0
64,0.0,0.01112607413334883,0.01020408163265306,0.012877010582699043,0.058823529411764705,0.0
65,0.017241379310344827,0.011218730272394225,0.010596546310832025,0.012800900440269885,0.058823529411764705,0.0
66,0.011627906976744186,0.011224837387384523,0.01098901098901099,0.012705109069928671,0.058823529411764705,0.0
67,0.0,0.011059766249334751,0.010596546310832025,0.012683517814221463,0.058823529411764705,0.0
