steps,time,reward,delta,converged
1,0.006689000000008605,0.6666666666666666,0.3333333333333333,False
2,0.006275999999999726,0.9814814814814814,0.1111111111111111,False
3,0.00585599999999431,1.1270576131687242,0.02932098765432098,False
4,0.006478000000001316,1.1856567215363512,0.010288065843621401,False
5,0.005844999999993661,1.2097904124117258,0.003250743026977594,False
6,0.006010999999986666,1.2196943847306192,0.0012074188385916788,False
7,0.0058670000000091704,1.2237118410721979,0.0004246010199156613,False
8,0.0057329999999922165,1.2253324376990493,0.00016275766030471924,False
9,0.005758000000000152,1.2259853554601752,5.945579913660881e-05,False
10,0.005940999999992869,1.226248252625809,2.3037924126326735e-05,False
11,0.006130999999996334,1.2263538882757596,8.580737650816625e-06,True
