episode,length,time,reward,delta
0,20.0,0.0020759999999881984,0.0,-0.0004175240779768919
1,39.0,0.003539000000046144,0.0,-0.0004211544255934503
2,15.0,0.00130500000000211,0.0,-0.00042206204127928355
3,41.0,0.003012000000012449,0.0,-4.2206204127928355e-05
4,22.0,0.0015700000000151704,0.0,5.709924443122685e-05
5,38.0,0.0026239999999688735,0.0,5.709924443122701e-06
6,9.0,0.0006900000000769069,0.0,6.257002211501459e-05
7,12.0,0.0008869999999205902,0.0,6.257002211501454e-06
8,64.0,0.00438900000006015,0.0,-0.0005434821838099202
9,13.0,0.0009499999999889042,0.0,-2.705703095168217e-05
10,37.0,0.0029220000000123036,0.0,-0.00013218075817204367
11,10.0,0.0010310000000117725,0.0,0.0001960030911684384
12,14.0,0.002016000000025997,0.0,0.00042719607482364426
13,119.0,0.008859000000029482,0.0,-1.3218075817204356e-05
14,15.0,0.001104000000054839,0.0,1.9600309116843818e-05
15,43.0,0.003085999999939304,0.0,0.00020119779293639327
16,11.0,0.0008240000000796499,0.0,0.0004283516996806731
17,17.0,0.0012739999999666907,0.0,2.011977929363936e-05
18,9.0,0.0006999999999379725,0.0,-2.689089011138104e-05
19,16.0,0.0011809999999741194,0.0,0.00032831568586666417
20,30.0,0.002136999999947875,0.0,0.00017828701788708614
21,10.0,0.000753000000031534,0.0,0.0003345440343971003
22,4.0,0.00035500000001320586,0.0,0.0003108198906829777
23,5.0,0.0004199999999627835,0.0,3.3454403439710006e-05
24,38.0,0.002701999999999316,0.0,0.00032774723810569464
25,28.0,0.0020230000000083237,0.0,-0.0004377860426454899
26,22.0,0.001560000000040418,0.0,-4.721876394516377e-06
27,20.0,0.0015590000000429427,0.0,-2.3397252637630305e-05
28,13.0,0.0009919999999965512,0.0,3.108198906829777e-05
29,10.0,0.000757000000021435,0.0,0.0003700246626915565
30,8.0,0.0006280000000060681,0.0,3.1081989068297935e-06
31,16.0,0.0011610000000246146,0.0,0.0003992991882624188
32,32.0,0.0022910000000138098,0.0,0.0003130024486317608
33,5.0,0.0004529999999931533,0.0,0.0003774607284758731
34,19.0,0.0013900000000148793,0.0,0.00039371630840776396
35,26.0,0.0019190000000435248,0.0,0.00034205811319277797
36,13.0,0.0010020000000849905,0.0,1.7828701788708586e-05
37,47.0,0.00338699999997516,0.0,3.9371630840776385e-05
38,5.0,0.0004320000000461732,0.0,0.00033624520738093127
39,34.0,0.0024409999999761567,0.0,3.362452073809311e-05
40,35.0,0.0025950000000420914,0.0,0.0004449362463279416
41,23.0,0.0016380000000708606,0.0,3.937163084077628e-06
42,30.0,0.0022339999999303473,0.0,-0.00044251400658935555
43,13.0,0.0009759999999232605,0.0,0.00034565960569361257
44,9.0,0.0008229999999684878,0.0,0.00026477510053452523
45,58.0,0.004087000000026819,0.0,0.00045899964816796383
46,17.0,0.0012609999999995125,0.0,0.0002915269178858874
47,22.0,0.0017450000000280852,0.0,0.00023736085744800994
48,12.0,0.0009170000000722212,0.0,0.00014982668201566387
49,14.0,0.0011429999999563734,0.0,0.0004222642682929718
50,37.0,0.002714999999966494,0.0,-0.00010266587890171789
51,27.0,0.0020590000000311193,0.0,-5.019637682889634e-05
52,35.0,0.0027589999999690917,0.0,1.560599743926673e-06
53,63.0,0.0053390000000490545,0.0,0.00042825058540848625
54,38.0,0.003061999999999898,0.0,-0.000161890534644484
55,34.0,0.00255600000002687,0.0,0.0003267852343781813
56,16.0,0.0012080000000196378,0.0,0.0004564027030752447
57,30.0,0.0021879999999327993,0.0,0.00046966832563571573
58,21.0,0.0015760000000000218,0.0,0.00042627471622191406
59,7.0,0.0005720000000337677,0.0,4.2627471622191384e-05
60,5.0,0.00043299999992996163,0.0,4.262747162219133e-06
61,42.0,0.003008000000022548,0.0,-0.0004664937357300097
62,15.0,0.0011319999999841457,0.0,0.00026279324499645177
63,83.0,0.005992999999989479,0.0,0.0002590532171929479
64,13.0,0.0009629999999560823,0.0,0.00047522785677857056
65,28.0,0.00197400000001835,0.0,2.6279324499645183e-05
66,13.0,0.0010059999999612046,0.0,0.0002926278362451318
67,15.0,0.0010939999999663996,0.0,0.00020509603749645713
68,10.0,0.0007600000000138607,0.0,0.0002157464854281744
69,13.0,0.0009609999999611318,0.0,0.0002172919634793844
70,30.0,0.0022390000000314103,0.0,0.0002420815085586548
71,6.0,0.0004940000000033251,0.0,2.420815085586546e-05
72,8.0,0.0006240000000161672,0.0,0.0002293890779490265
73,14.0,0.0010280000000193468,0.0,0.0004428806612331955
74,6.0,0.0004900000000134241,0.0,4.428806612331957e-05
75,33.0,0.002353999999968437,0.0,-6.519206945579175e-05
76,24.0,0.0017040000000179134,0.0,0.00040700632519683746
77,17.0,0.0012330000000702057,0.0,0.0004237709979414984
