steps,time,reward,delta,converged
1,0.007912999999916792,0.0,0,False
2,0.02826199999981327,0.0,0,False
3,0.011023000000022876,0.0,0,False
4,0.005764999999883003,0.0,0,False
5,0.007536000000072818,0.0,0,False
6,0.0033149999999295687,0.0,0,False
7,0.037344999999731954,0.0,0,False
8,0.03614800000013929,0.0,0,False
9,0.003005999999913911,0.0,0,False
10,0.00639099999989412,0.0,0,False
11,0.0055849999998827116,0.0,0,False
12,0.009638999999879161,0.0,0,False
13,0.030098000000180036,0.0,0,False
14,0.00398300000006202,0.0,0,False
15,0.030663000000004104,0.0,0,False
16,0.01591099999996004,0.0,0,False
17,0.006972000000132539,0.0,0,False
18,0.027082999999947788,0.0,0,False
19,0.010608999999931257,0.0,0,False
20,0.01566400000001522,0.0,0,False
21,0.022894000000178494,0.0,0,False
22,0.021896999999626132,0.0,0,False
23,0.0019330000000081782,0.0,0,False
24,0.034900999999990745,0.0,0,False
25,0.03891699999985576,0.0,0,False
26,0.010645999999724154,0.0,0,False
27,0.004921999999623949,0.0,0,False
28,0.010302000000137923,0.0,0,False
29,0.004730999999992491,0.0,0,False
30,0.007998999999927037,0.0,0,False
31,0.008273999999801163,0.0,0,False
32,0.02169400000002497,0.0,0,False
33,0.005924999999933789,0.0,0,False
34,0.013315000000147847,0.0,0,False
35,0.007239000000026863,0.0,0,False
36,0.014531999999690015,0.0,0,False
37,0.016730000000279688,0.0,0,False
38,0.025252999999793246,0.0,0,False
39,0.014351000000260683,0.0,0,False
40,0.013784999999643333,0.0,0,False
41,0.02933600000005754,0.0,0,False
42,0.026464999999916472,0.0,0,False
43,0.024483000000145694,0.0,0,False
44,0.02086600000029648,0.0,0,False
45,0.003268999999818334,0.0,0,False
46,0.009097000000110711,0.0,0,False
47,0.007986000000073545,0.0,0,False
48,0.013420000000223808,0.0,0,False
49,0.0061409999998431886,0.0,0,False
50,0.03332600000021557,0.0,0,False
51,0.01710300000013376,0.0,0,False
52,0.02018099999986589,0.0,0,False
53,0.0068660000001727894,0.0,0,False
54,0.0039010000000416767,0.0,0,False
55,0.03673900000012509,0.0,0,False
56,0.007774000000154047,0.0,0,False
57,0.03653799999983676,0.0,0,False
58,0.010397999999895546,0.0,0,False
59,0.008949000000029628,0.0,0,False
60,0.03197199999976874,0.0,0,False
61,0.011872999999923195,0.0,0,False
62,0.0029500000000552973,0.0,0,False
63,0.005231000000094355,0.0,0,False
64,0.021024000000124943,0.0,0,False
65,0.023601999999755208,0.0,0,False
66,0.01308999999992011,0.0,0,False
67,0.02721399999973073,0.0,0,False
68,0.001890000000003056,0.0,0,False
69,0.0051379999999880965,0.0,0,False
70,0.0050890000002254965,0.0,0,False
71,0.0042140000000472355,0.0,0,False
72,0.0013459999995575345,0.0,0,False
73,0.0245559999998477,0.0,0,False
74,0.012149000000135857,0.0,0,False
75,0.009790000000066357,0.0,0,False
76,0.0207829999999376,0.0,0,False
77,0.019338999999945372,0.0,0,False
78,0.0050810000002456945,0.0,0,False
79,0.012238999999681255,0.0,0,False
80,0.011903999999958614,0.0,0,False
81,0.01004800000009709,0.0,0,False
82,0.00293900000042413,0.0,0,False
83,0.017827000000124826,0.0,0,False
84,0.011475000000245927,0.0,0,False
85,0.014460999999755586,0.0,0,False
86,0.006218999999873631,0.0,0,False
87,0.004163000000062311,0.0,0,False
88,0.0324110000001383,0.0,0,False
89,0.010481000000254426,0.0,0,False
90,0.036758000000190805,0.0,0,False
91,0.035054999999829306,0.0,0,False
92,0.006943999999748485,0.0,0,False
93,0.03501399999959176,0.0,0,False
94,0.034971999999925174,0.0,0,False
95,0.0071779999998398125,0.0,0,False
96,0.005691999999726249,0.0,0,False
97,0.02408900000000358,0.0,0,False
98,0.008146000000124332,0.0,0,False
99,0.020613000000139436,0.0,0,False
100,0.004290999999739142,0.0,0,False
101,0.005436999999801628,0.0,0,False
102,0.010028000000147586,0.0,0,False
103,0.0016620000001239532,0.0,0,False
104,0.026840999999876658,0.0,0,False
105,0.035420000000158325,0.0,0,False
106,0.0081159999999727,0.0,0,False
107,0.002340999999887572,0.0,0,False
108,0.005887999999686144,0.0,0,False
109,0.007740000000012515,0.0,0,False
110,0.012056000000029599,0.0,0,False
111,0.00866100000030201,0.0,0,False
112,0.011178000000199972,0.0,0,False
113,0.036362000000281114,0.0,0,False
114,0.010162000000036642,0.0,0,False
115,0.005090999999993073,0.0,0,False
116,0.012741000000005442,0.0,0,False
117,0.027356000000054337,0.0,0,False
118,0.00727599999981976,0.0,0,False
119,0.026569999999992433,0.0,0,False
120,0.04225700000006327,0.0,0,False
121,0.012411000000156491,0.0,0,False
122,0.01572100000021237,0.0,0,False
123,0.005251999999927648,0.0,0,False
124,0.027411000000029162,0.0,0,False
125,0.0066259999998692365,0.0,0,False
126,0.0076249999997344275,0.0,0,False
127,0.016114999999899737,0.0,0,False
128,0.019107999999960157,0.0,0,False
129,0.02936600000020917,0.0,0,False
130,0.004129000000375527,0.0,0,False
131,0.002102999999806343,0.0,0,False
132,0.01279500000009648,0.0,0,False
133,0.02201199999990422,0.0,0,False
134,0.029702000000270345,0.0,0,False
135,0.025938000000223838,0.0,0,False
136,0.014768000000003667,0.0,0,False
137,0.003770000000258733,0.0,0,False
138,0.010801000000355998,0.0,0,False
139,0.02277800000001662,0.0,0,False
140,0.03506500000003143,0.0,0,False
141,0.008105999999770575,0.0,0,False
142,0.019083000000136963,0.0,0,False
143,0.014100999999755004,0.0,0,False
144,0.01775499999985186,0.0,0,False
145,0.004852000000028056,0.0,0,False
146,0.005218000000240863,0.0,0,False
147,0.018501000000014756,0.0,0,False
148,0.010698999999931402,0.0,0,False
149,0.023092999999789754,0.0,0,False
150,0.003220000000055734,0.0,0,False
151,0.006073000000014872,0.0,0,False
152,0.006920000000263826,0.0,0,False
153,0.020600999999714986,0.0,0,False
154,0.007505000000037398,0.0,0,False
155,0.007533999999850494,0.0,0,False
156,0.01004400000010719,0.0,0,False
157,0.014735999999629712,0.0,0,False
158,0.006567999999788299,0.0,0,False
159,0.005997999999635795,0.0,0,False
160,0.0028659999998126295,0.0,0,False
161,0.013872999999875901,0.0,0,False
162,0.02569500000026892,0.0,0,False
163,0.023071000000072672,0.0,0,False
164,0.03153100000008635,0.0,0,False
165,0.01501300000018091,0.0,0,False
166,0.007171000000198546,0.0,0,False
167,0.004205000000183645,0.0,0,False
168,0.033355999999912456,0.0,0,False
169,0.03325200000017503,0.0,0,False
170,0.012003000000277098,0.0,0,False
171,0.015172999999776948,0.0,0,False
172,0.006269999999858555,0.0,0,False
173,0.01356400000031499,0.0,0,False
174,0.005538999999771477,0.0,0,False
175,0.016818999999941298,0.0,0,False
176,0.012102000000140833,0.0,0,False
177,0.002668000000085158,0.0,0,False
178,0.010033000000021275,0.0,0,False
179,0.01477999999997337,0.0,0,False
180,0.008409000000028755,0.0,0,False
181,0.018849000000045635,0.0,0,False
182,0.004429000000072847,0.0,0,False
183,0.012494000000060623,0.0,0,False
184,0.017163999999866064,0.0,0,False
185,0.0028819999997722334,0.0,0,False
186,0.008068999999977677,0.0,0,False
187,0.02950799999962328,0.0,0,False
188,0.03485000000000582,0.0,0,False
189,0.0060210000001461594,0.0,0,False
190,0.0024559999997109117,0.0,0,False
191,0.0340409999998883,0.0,0,False
192,0.007496999999602849,0.0,0,False
193,0.02627200000006269,0.0,0,False
194,0.01187000000027183,0.0,0,False
195,0.005384000000049127,0.0,0,False
196,0.005658000000039465,0.0,0,False
