steps,time,reward,delta,converged
1,0.002924000000007254,0.0,0.00016432603447455324,False
2,0.0009959999999864522,0.0,0.00016432603447455324,False
3,0.0012470000000348591,0.0,0.00029366846127296424,False
4,0.004661000000055537,0.0,0.00029366846127296424,False
5,0.0032070000000885557,0.0,0.00029366846127296424,False
6,0.0015670000000227446,0.0,0.00029366846127296424,False
7,0.001903000000083921,0.0,0.00029366846127296424,False
8,0.0016279999999824213,0.0,0.00029366846127296424,False
9,0.0015050000000655928,0.0,0.00029366846127296424,False
10,0.003447000000051048,0.0,0.00029366846127296424,False
11,0.0015449999999646025,0.0,0.00029366846127296424,False
12,0.0004519999999956781,0.0,0.00029366846127296424,False
13,0.001722999999969943,0.0,0.00029366846127296424,False
14,0.0038289999999960855,0.0,0.00029366846127296424,False
15,0.005861999999979162,0.0,0.00034078954512527053,False
16,0.0016319999999723223,0.0,0.00034078954512527053,False
17,0.0018329999999195934,0.0,0.00034078954512527053,False
18,0.002994999999941683,0.0,0.00034078954512527053,False
19,0.0013219999999591892,0.0,0.00034078954512527053,False
20,0.0015150000000403452,0.0,0.00034078954512527053,False
21,0.0022510000000011132,0.0,0.00034078954512527053,False
22,0.0009059999999863066,0.0,0.00034078954512527053,False
23,0.0015839999999798238,0.0,0.00034078954512527053,False
24,0.002704999999991742,0.0,0.00034078954512527053,False
25,0.0014459999999871798,0.0,0.00034078954512527053,False
26,0.0035830000000487416,0.0,0.00034078954512527053,False
27,0.002128999999968073,0.0,0.00034078954512527053,False
28,0.002449999999953434,0.0,0.00034078954512527053,False
29,0.0018539999999802603,0.0,0.00034078954512527053,False
30,0.002074999999990723,0.0,0.00034078954512527053,False
31,0.0014689999999291103,0.0,0.00034078954512527053,False
32,0.001836000000025706,0.0,0.00034078954512527053,False
33,0.000994999999988977,0.0,0.00034078954512527053,False
34,0.0019499999999652573,0.0,0.00034078954512527053,False
35,0.00044400000001587614,0.0,0.00034078954512527053,False
36,0.00044200000002092565,0.0,0.00034078954512527053,False
37,0.000785999999948217,0.0,0.00034078954512527053,False
38,0.0011319999999841457,0.0,0.00034078954512527053,False
39,0.0009119999999711581,0.0,0.00034078954512527053,False
40,0.0003649999999879583,0.0,0.00034078954512527053,False
41,0.0044809999999415595,0.0,0.00034078954512527053,False
42,0.001979000000005726,0.0,0.00034078954512527053,False
43,0.00045399999999062857,0.0,0.00034078954512527053,False
44,0.0011830000000827567,0.0,0.00034078954512527053,False
45,0.004469999999969332,0.0,0.00034078954512527053,False
46,0.0030179999999973006,0.0,0.00034078954512527053,False
47,0.001634999999964748,0.0,0.00034078954512527053,False
48,0.0018379999999069696,0.0,0.00034078954512527053,False
49,0.00042800000005627226,0.0,0.00034078954512527053,False
50,0.0007239999999910651,0.0,0.00034078954512527053,False
51,0.0009360000000242508,0.0,0.00034078954512527053,False
52,0.000853000000006432,0.0,0.00034078954512527053,False
53,0.0014629999999442589,0.0,0.00034078954512527053,False
54,0.0011680000000069413,0.0,0.00034078954512527053,False
55,0.0016950000000406362,0.0,0.00034382478410749563,False
56,0.0012790000000677537,0.0,0.00034382478410749563,False
57,0.001280000000065229,0.0,0.00034382478410749563,False
58,0.0011600000000271393,0.0,0.00034382478410749563,False
59,0.0012179999999943902,0.0,0.00034382478410749563,False
60,0.0008540000000039072,0.0,0.00034382478410749563,False
61,0.0010589999999410793,0.0,0.00034382478410749563,False
