episode,length,time,reward,delta
0,7.0,0.0007000000000516593,0.0,-0.0005443171578196109
1,20.0,0.0015760000000000218,0.0,-0.0007065247715749997
2,25.0,0.0018850000000156797,0.0,-0.0008012433398039083
3,39.0,0.0031139999999822976,0.0,-0.00038479539223109467
4,28.0,0.0024439999999685824,0.0,-0.0003813493791754737
5,8.0,0.0009760000000369473,0.0,-0.0006111694433899089
6,16.0,0.0020970000000488653,0.0,-0.00020611033816321443
7,17.0,0.0016380000000708606,0.0,-5.443171578196115e-05
8,14.0,0.001136999999971522,0.0,2.250141248238174e-05
9,6.0,0.0005619999999453285,0.0,6.019995423185274e-05
10,10.0,0.0011049999999386273,0.0,-0.00069172960239738
11,10.0,0.0014250000000401997,0.0,-9.878527336811238e-06
12,54.0,0.007793999999989865,0.0,-0.0007912688986746938
13,16.0,0.0018669999999474385,0.0,-0.0006141907904658253
14,24.0,0.0018169999999599895,0.0,-6.111694433899088e-05
15,9.0,0.0008439999999154679,0.0,-7.41713112328165e-05
16,52.0,0.004475999999954183,0.0,-4.509925133106316e-05
17,13.0,0.0017579999999952634,0.0,-0.0001538474479076027
18,39.0,0.003634000000033666,0.0,8.032409993578251e-05
19,7.0,0.0007749999999759893,0.0,8.833220109537677e-05
20,14.0,0.0011180000000194923,0.0,6.01999542318527e-06
21,13.0,0.0011650000000145155,0.0,8.83322010953768e-06
22,34.0,0.0025059999999257343,0.0,0.00011833709696446857
23,26.0,0.0021270000000868095,0.0,0.00010331077563616302
24,74.0,0.006629999999972824,0.0,-1.0179541396840498e-05
25,6.0,0.0005400000000008731,0.0,9.596938286584894e-05
26,18.0,0.0014840000000049258,0.0,1.169458848028352e-05
27,10.0,0.0008050000000139335,0.0,-0.000289953589741233
28,33.0,0.0024449999999660577,0.0,0.00010859106240048905
29,25.0,0.0019209999999247884,0.0,0.00016022305652657718
30,34.0,0.00440800000001218,0.0,-6.909973257877985e-05
31,8.0,0.0012030000000322616,0.0,0.00011041248833508504
32,59.0,0.004659000000060587,0.0,-0.00015233682252604205
33,61.0,0.004457000000002154,0.0,0.0001202733098168328
34,17.0,0.0019399999999905049,0.0,0.00012078283229296603
35,23.0,0.002406000000064523,0.0,0.0001703637630615567
36,5.0,0.0006499999999505235,0.0,0.0001209471462669298
37,21.0,0.0017500000000154614,0.0,0.00011075901478473886
38,27.0,0.0021530000000211658,0.0,-0.0005698023651668143
39,6.0,0.0005740000000287182,0.0,9.866358764921278e-05
40,16.0,0.0012110000000120635,0.0,1.7036376306155674e-05
41,8.0,0.0006490000000667351,0.0,4.3430718551712064e-05
42,57.0,0.005122999999912281,0.0,5.5694034193674055e-05
43,28.0,0.0022780000000466316,0.0,0.00016862232464599636
44,13.0,0.0010979999999563006,0.0,8.706903928009165e-05
45,10.0,0.0008579999999938082,0.0,8.706903928009166e-06
46,34.0,0.002559000000019296,0.0,0.00012048023485530142
47,31.0,0.002264000000081978,0.0,-5.96986805128623e-05
48,58.0,0.005206000000043787,0.0,-5.969868051286243e-06
49,9.0,0.000862000000097396,0.0,1.2048023485530134e-05
50,26.0,0.002177999999958047,0.0,0.0001424959467858293
51,16.0,0.0013330000000451037,0.0,0.00017230999667620662
52,44.0,0.003309000000058404,0.0,8.941092636552506e-05
53,18.0,0.0013649999999643114,0.0,1.424959467858294e-05
54,10.0,0.0008060000000114087,0.0,0.00012435820824294885
55,41.0,0.003701999999975669,0.0,6.344476556290486e-05
56,39.0,0.0032929999999851134,0.0,-7.065247715749997e-05
57,36.0,0.002939999999966858,0.0,0.00011072260966874768
58,20.0,0.0015589999999292559,0.0,0.00012061598099751156
59,6.0,0.0005069999999705033,0.0,0.0001249728360005286
60,7.0,0.0005719999999200809,0.0,1.2061598099751155e-05
61,16.0,0.00125100000002476,0.0,8.779080122826792e-05
62,12.0,0.000977999999918211,0.0,1.20615980997511e-06
63,22.0,0.002330000000029031,0.0,0.00010169549095503504
64,31.0,0.002554999999915708,0.0,0.0001207886432387149
65,16.0,0.0014319999999088395,0.0,-2.6804012710028135e-05
66,40.0,0.00301600000000235,0.0,0.00012425854095281705
67,62.0,0.004437999999936437,0.0,0.00012448101793828808
68,8.0,0.0007989999999153952,0.0,-1.5233682252604205e-05
69,17.0,0.0018169999999599895,0.0,0.00014930626015569683
70,8.0,0.0006710000000111904,0.0,1.0169549095503499e-05
71,47.0,0.003896999999938089,0.0,-6.11169443389908e-06
72,5.0,0.0006950000000642831,0.0,0.00012564808874793572
73,7.0,0.0005890000001045337,0.0,1.2564808874793558e-05
74,8.0,0.0007369999999582433,0.0,0.00014327204649239607
75,16.0,0.0011949999999387728,0.0,0.00014500669008991735
76,21.0,0.0016029999999318534,0.0,0.00010942672997022005
77,5.0,0.00043000000005122274,0.0,1.4500669008991733e-05
78,11.0,0.0009059999999863066,0.0,-6.111694433898998e-07
79,17.0,0.001906999999960135,0.0,-0.0002398486407611341
80,31.0,0.0023639999999431893,0.0,1.4327204649239599e-05
81,21.0,0.0016019999999343781,0.0,9.560646858069679e-05
82,40.0,0.0029640000000199507,0.0,0.00011742991109252758
83,20.0,0.0014519999999720312,0.0,9.925268790437149e-05
84,51.0,0.003613999999970474,0.0,-0.0005203748325111137
85,50.0,0.003638000000023567,0.0,0.00016853464660832542
86,10.0,0.0007699999999886131,0.0,0.00012565735960787721
87,52.0,0.004395000000045002,0.0,0.00011862410832923528
88,11.0,0.001297000000022308,0.0,-0.00012165694394571211
89,16.0,0.0013280000000577274,0.0,0.00011901439022263052
90,20.0,0.0016069999999217544,0.0,-4.681075270041284e-05
91,48.0,0.004309999999918546,0.0,0.00017032078659132244
92,32.0,0.0024610000000393484,0.0,0.00011083767303269783
93,24.0,0.0019839999999931024,0.0,0.00012429950654467139
94,19.0,0.0015230000000201471,0.0,0.0001523938695786327
95,7.0,0.0005710000000362925,0.0,0.0001253772423390805
96,26.0,0.0019530000000713699,0.0,0.0001874921045118894
97,9.0,0.00074399999994057,0.0,1.7032078659132236e-05
98,4.0,0.000431000000048698,0.0,0.00012587726606812181
99,7.0,0.0006290000000035434,0.0,1.2587726606812187e-05
100,29.0,0.003575999999952728,0.0,0.00011109930495062594
101,4.0,0.0005069999999705033,0.0,1.2587726606812255e-06
102,21.0,0.0018590000000813234,0.0,0.00011404387496248043
103,19.0,0.0016079999999192296,0.0,0.0001663401515932772
104,21.0,0.001546999999959553,0.0,8.216193682056709e-05
105,34.0,0.0025500000000420187,0.0,7.70416117777423e-05
106,19.0,0.001556000000050517,0.0,0.00019027602521580624
107,11.0,0.0012699999999767897,0.0,1.2537724233908053e-05
108,54.0,0.005391000000031454,0.0,0.00018691926742954568
109,29.0,0.002263000000084503,0.0,0.00012500043325668918
110,14.0,0.0010879999999815482,0.0,1.2500043325668932e-05
111,13.0,0.001050000000077489,0.0,0.0001523153219839368
112,23.0,0.0018199999999524152,0.0,0.00012587721326730783
113,18.0,0.0016930000000456857,0.0,1.2500043325668877e-06
114,13.0,0.001442999999994754,0.0,0.00011087805125344087
115,18.0,0.001726999999959844,0.0,0.0001830006345806474
116,5.0,0.0007170000000087384,0.0,0.0001649324366528021
117,11.0,0.0015789999999924476,0.0,1.1087805125344091e-05
118,22.0,0.0021349999999529246,0.0,0.00015093621613728792
119,16.0,0.0012330000000702057,0.0,0.00019229806934046196
120,11.0,0.0010690000000295186,0.0,0.0001216024770167284
121,33.0,0.0026070000000117943,0.0,7.704161177774231e-06
122,32.0,0.0025080000000343716,0.0,1.5231532198393689e-05
123,26.0,0.0031020000000125947,0.0,0.0001093652960551714
124,29.0,0.0031380000000353903,0.0,0.00018807684785463616
125,7.0,0.0006220000000212167,0.0,0.00012177420678436848
126,11.0,0.0008980000000065047,0.0,0.00012100259532634109
127,5.0,0.0004910000000108994,0.0,0.00012292115262781348
128,28.0,0.0023559999999633874,0.0,7.704161177774231e-07
129,4.0,0.0003649999999879583,0.0,0.00011045960856223372
130,33.0,0.003478999999970256,0.0,1.8807684785463602e-05
131,21.0,0.0021600000000034925,0.0,1.880768478546371e-06
132,19.0,0.0014740000000301734,0.0,1.523153219839369e-06
133,11.0,0.0008589999999912834,0.0,1.1045960856223376e-05
134,20.0,0.0014979999999695792,0.0,0.00011903598697536138
135,52.0,0.0039709999999786305,0.0,1.1045960856223308e-06
136,18.0,0.0015650000000277942,0.0,0.00011297395122938987
137,17.0,0.001320999999961714,0.0,0.000125232935341941
138,21.0,0.0017170000000987784,0.0,1.2523293534194091e-05
139,10.0,0.0007789999999658903,0.0,0.0001707870831240013
140,17.0,0.0012570000000096115,0.0,1.2523293534194091e-06
141,12.0,0.0009159999999610591,0.0,0.00011849995602514054
142,18.0,0.001316999999971813,0.0,0.00014231878660469008
143,12.0,0.0009029999999938809,0.0,0.00012556632542109586
144,9.0,0.000707000000033986,0.0,0.0001256344541845705
145,36.0,0.0027109999999765932,0.0,-0.000498820878147877
146,6.0,0.0006929999999556458,0.0,0.00011280187756141933
147,7.0,0.0009690000000546206,0.0,1.1280187756141933e-05
148,19.0,0.0021219999999857464,0.0,0.0001093775665739951
149,8.0,0.000711000000023887,0.0,1.0937756657399504e-05
150,12.0,0.001121000000011918,0.0,0.00010972914907502918
151,59.0,0.004266000000029635,0.0,1.1903598697536138e-05
152,7.0,0.0005700000000388172,0.0,0.00012377255265471422
153,13.0,0.0010049999999637294,0.0,0.00012434652662018827
154,44.0,0.003797999999960666,0.0,9.807107524515579e-05
155,7.0,0.0006890000000794316,0.0,0.00011031252659147231
156,8.0,0.000647999999955573,0.0,1.707870831240012e-05
157,16.0,0.001630999999974847,0.0,0.00012060528987354994
158,9.0,0.0010340000000041982,0.0,0.00011053324423207427
159,18.0,0.0018949999999904321,0.0,0.00011349486057398261
160,6.0,0.0005740000000287182,0.0,7.610228135538849e-05
161,21.0,0.0015630000000328437,0.0,0.00011425197007106947
162,18.0,0.0013539999999920838,0.0,7.6102281355388515e-06
163,12.0,0.0011439999999538486,0.0,1.142519700710695e-05
