episode,length,time,reward,delta
0,26.0,0.0019800000000032014,0.0,0.00014079866146917482
1,20.0,0.0014530000000831933,0.0,-8.729648353850497e-05
2,8.0,0.0006300000000010186,0.0,-8.729648353850497e-06
3,25.0,0.0017719999999599167,0.0,0.00011584889263078504
4,22.0,0.001648000000045613,0.0,-0.00034542997599049964
5,36.0,0.0029510000000527725,0.0,-0.0001282099386320162
6,59.0,0.005620000000021719,0.0,1.304493172213058e-05
7,18.0,0.0013539999999920838,0.0,-0.0001044225421221181
8,91.0,0.006497999999965032,0.0,-0.000345085118908182
9,47.0,0.003399999999942338,0.0,0.00042162150364710157
10,14.0,0.0010429999999814754,0.0,-1.0442254212211766e-05
11,18.0,0.0013189999999667634,0.0,2.2834148890301135e-05
12,22.0,0.0016379999999571737,0.0,0.0004050786262696686
13,31.0,0.0022660000000769287,0.0,0.00045046190830889146
14,11.0,0.0008349999999381907,0.0,0.00016687923702382747
15,24.0,0.0017339999999421707,0.0,-7.356984797500537e-05
16,25.0,0.0019879999999830034,0.0,-7.356984797500521e-06
17,18.0,0.001435000000014952,0.0,0.0005108435906572384
18,12.0,0.0009109999999736829,0.0,0.00021568906270350106
19,21.0,0.001556000000050517,0.0,0.0004615768433903308
20,8.0,0.0006409999999732463,0.0,0.0005206514603293205
21,30.0,0.002296000000001186,0.0,-7.356984797500304e-07
22,27.0,0.0019419999999854554,0.0,-4.3469072573079246e-05
23,16.0,0.0011889999999539214,0.0,5.206514603293207e-05
24,26.0,0.0019470000000865184,0.0,0.00036338816645880033
25,18.0,0.0013390000000299551,0.0,4.927277044811356e-05
26,37.0,0.002751999999986765,0.0,4.868363362275788e-05
27,4.0,0.00037300000008144707,0.0,0.0005244273459938942
28,34.0,0.0027369999999109496,0.0,4.927277044811302e-06
29,70.0,0.005335999999942942,1.0,0.9996552572755465
30,6.0,0.0006250000000136424,0.0,0.00038102389258169256
31,22.0,0.0018180000000711516,0.0,0.00016237644918695423
32,5.0,0.00044900000000325235,0.0,0.000528850446955764
33,22.0,0.0016869999999471474,0.0,0.00036430830040413054
34,7.0,0.0006449999999631473,0.0,0.00017023346731545152
35,57.0,0.004382000000077824,0.0,-6.178808502244873e-05
36,16.0,0.0013860000000249784,0.0,0.0004967744497948267
37,14.0,0.001100000000064938,0.0,3.6430830040413086e-05
38,30.0,0.0025080000000343716,0.0,4.9677444979482656e-05
39,10.0,0.000887000000034277,0.0,0.00027331729062664783
40,9.0,0.0007329999999683423,0.0,2.7331729062664745e-05
41,16.0,0.0013000000000147338,0.0,6.125969650551909e-05
42,43.0,0.0032559999999648426,0.0,0.00015145751860554742
43,5.0,0.0004900000000134241,0.0,2.733172906266442e-06
44,11.0,0.0008980000000065047,0.0,0.00033765730833314525
45,17.0,0.00160999999991418,0.0,3.376573083331449e-05
46,43.0,0.0035809999999401043,0.0,0.0003691617403818457
47,27.0,0.002037000000086664,0.0,0.0002047786439106637
48,13.0,0.00135899999997946,0.0,0.0005796977650516799
49,65.0,0.004730999999992491,0.0,0.0003434921173291141
50,29.0,0.0021440000000438886,0.0,3.691617403818448e-05
