steps,time,reward,delta,converged
1,0.0072170000000824075,0.0,0,False
2,0.007418000000029679,0.0,0,False
3,0.0013240000000678265,0.0,0,False
4,0.005278999999973166,0.0,0,False
5,0.008063999999990301,0.0,0,False
6,0.0013690000000678992,0.0,0,False
7,0.010711000000014792,0.0,0,False
8,0.02683999999999287,0.0,0,False
9,0.01077599999996437,0.0,0,False
10,0.00608599999998205,0.0,0,False
11,0.0010340000000041982,0.0,0,False
12,0.006419000000050801,0.0,0,False
13,0.005879999999933716,0.0,0,False
14,0.016319999999950596,0.0,0,False
15,0.006213999999999942,0.0,0,False
16,0.012077999999974054,0.0,0,False
17,0.003923000000099819,0.0,0,False
18,0.004098999999996522,0.0,0,False
19,0.009149999999976899,0.0,0,False
20,0.006251000000020213,0.0,0,False
21,0.013160999999968226,0.0,0,False
22,0.005805000000009386,0.0,0,False
23,0.009523000000058346,0.0,0,False
24,0.01049599999998918,0.0,0,False
25,0.004290000000082728,0.0,0,False
26,0.006813000000079228,0.0,0,False
27,0.005490000000008877,0.0,0,False
28,0.008225999999922351,0.0,0,False
29,0.005331999999953041,0.0,0,False
30,0.000853000000006432,0.0,0,False
31,0.003689000000008491,0.0,0,False
32,0.004050000000006548,0.0,0,False
33,0.007733000000030188,0.0,0,False
34,0.011327000000051157,0.0,0,False
35,0.002529999999978827,0.0,0,False
36,0.005405999999993583,0.0,0,False
37,0.0007059999999228239,0.0,0,False
38,0.007695000000012442,0.0,0,False
39,0.009105999999974301,0.0,0,False
40,0.0038949999999431384,0.0,0,False
41,0.005642999999963649,0.0,0,False
42,0.017132000000060543,0.0,0,False
43,0.002036999999972977,0.0,0,False
44,0.0036410000000159926,0.0,0,False
45,0.0011400000000776345,0.0,0,False
46,0.004370999999991909,0.0,0,False
47,0.0033609999999271167,0.0,0,False
48,0.0021229999999832216,0.0,0,False
49,0.013714000000049964,0.0,0,False
50,0.0033089999999447173,0.0,0,False
51,0.014927999999940766,0.0,0,False
52,0.01298199999996541,0.0,0,False
53,0.014983000000029278,0.0,0,False
54,0.02847800000006373,0.0,0,False
55,0.003383999999982734,0.0,0,False
56,0.003768000000036409,0.0,0,False
57,0.008734000000004016,0.0,0,False
58,0.006644999999934953,0.0,0,False
59,0.010552999999958956,0.0,0,False
60,0.0016759999999749198,0.0,0,False
61,0.01724100000001272,0.0,0,False
62,0.004334000000085325,0.0,0,False
63,0.013664999999946303,0.0,0,False
64,0.0024359999999887805,0.0,0,False
65,0.003397000000063599,0.0,0,False
66,0.0021129999998947824,0.0,0,False
67,0.015937000000008084,0.0,0,False
68,0.018899000000033084,0.0,0,False
69,0.002124999999978172,0.0,0,False
70,0.005225999999993292,0.0,0,False
71,0.013923000000090724,0.0,0,False
72,0.018095000000016626,0.0,0,False
73,0.015298000000029788,0.0,0,False
74,0.00824600000009923,0.0,0,False
75,0.006563999999912085,0.0,0,False
76,0.006588000000078864,0.0,0,False
77,0.0018310000000383297,0.0,0,False
78,0.00973399999998037,0.0,0,False
79,0.008628000000044267,0.0,0,False
80,0.0030009999999265347,0.0,0,False
81,0.006861000000071726,0.0,0,False
82,0.005010000000083892,0.0,0,False
83,0.003409000000033302,0.0,0,False
84,0.01892499999996744,0.0,0,False
85,0.006103000000052816,0.0,0,False
86,0.03390100000001439,0.0,0,False
87,0.005461999999965883,0.0,0,False
88,0.03199800000004416,0.0,0,False
89,0.013715999999931228,0.0,0,False
90,0.002518000000009124,0.0,0,False
91,0.01721100000008846,0.0,0,False
92,0.012469999999893844,0.0,0,False
93,0.003284000000007836,0.0,0,False
94,0.002169999999978245,0.0,0,False
95,0.018376999999986765,0.0,0,False
96,0.0008159999999861611,0.0,0,False
97,0.0027489999999943393,0.0,0,False
98,0.028011999999989712,0.0,0,False
99,0.004493000000024949,0.0,0,False
100,0.005725999999981468,0.0,0,False
101,0.0023069999999734137,0.0,0,False
102,0.010562999999933709,0.0,0,False
103,0.007645000000024993,0.0,0,False
104,0.02432499999997617,0.0,0,False
105,0.010542999999984204,0.0,0,False
106,0.005555000000072141,0.0,0,False
107,0.0031599999999798456,0.0,0,False
108,0.004546000000004824,0.0,0,False
109,0.01125400000000809,0.0,0,False
110,0.022409999999922547,0.0,0,False
111,0.009951000000000931,0.0,0,False
112,0.007161000000110107,0.0,0,False
113,0.006463000000053398,0.0,0,False
114,0.015090999999983978,0.0,0,False
115,0.004464999999981956,0.0,0,False
116,0.003827000000001135,0.0,0,False
117,0.004789999999957217,0.0,0,False
118,0.008176000000048589,0.0,0,False
119,0.014316000000007989,0.0,0,False
120,0.014932000000044354,0.0,0,False
121,0.016270999999960623,0.0,0,False
122,0.01997900000003483,0.0,0,False
123,0.0055690000000367945,0.0,0,False
124,0.00739099999998416,0.0,0,False
125,0.022327000000018415,0.0,0,False
126,0.018791999999962172,0.0,0,False
127,0.005090999999993073,0.0,0,False
128,0.01349100000004455,0.0,0,False
129,0.009183000000007269,0.0,0,False
130,0.007034999999973479,0.0,0,False
131,0.018493000000034954,0.0,0,False
132,0.004385000000070249,0.0,0,False
133,0.02027500000008331,0.0,0,False
134,0.04278399999998328,0.0,0,False
135,0.01711199999999735,0.0,0,False
136,0.009752999999932399,0.0,0,False
137,0.001255000000014661,0.0,0,False
138,0.011555999999927735,0.0,0,False
139,0.0010149999999384818,0.0,0,False
140,0.03544900000008511,0.0,0,False
141,0.0032669999999370702,0.0,0,False
142,0.004170000000044638,0.0,0,False
143,0.016251000000011118,0.0,0,False
144,0.007186000000046988,0.0,0,False
145,0.013615000000072541,0.0,0,False
146,0.008910000000014406,0.0,0,False
147,0.019404000000008637,0.0,0,False
148,0.005759000000011838,0.0,0,False
149,0.01898900000003323,0.0,0,False
150,0.008852999999930944,0.0,0,False
151,0.03418099999998958,0.0,0,False
152,0.009130000000027394,0.0,0,False
153,0.013521000000082495,0.0,0,False
154,0.03511599999990267,0.0,0,False
155,0.03894100000002254,0.0,0,False
156,0.008613999999965927,0.0,0,False
157,0.007744000000002416,0.0,0,False
158,0.033229000000005726,0.0,0,False
159,0.006106000000045242,0.0,0,False
160,0.03857700000003206,0.0,0,False
161,0.02881400000001122,0.0,0,False
162,0.0029339999999820066,0.0,0,False
163,0.012865999999917221,0.0,0,False
164,0.008909000000016931,0.0,0,False
165,0.006688000000053762,0.0,0,False
166,0.023444000000040432,0.0,0,False
167,0.02663299999994706,0.0,0,False
168,0.004216000000042186,0.0,0,False
169,0.017653999999993175,0.0,0,False
170,0.005412999999975909,0.0,0,False
171,0.026055000000042128,0.0,0,False
172,0.011282000000051084,0.0,0,False
173,0.0052059999999301,0.0,0,False
174,0.040556000000037784,0.0,0,False
175,0.007564000000002125,0.0,0,False
176,0.005002999999987878,0.0,0,False
177,0.019353000000023712,0.0,0,False
178,0.00985600000001341,0.0,0,False
179,0.00347599999997783,0.0,0,False
180,0.030674999999973807,0.0,0,False
181,0.011878000000024258,0.0,0,False
182,0.0059949999999844295,0.0,0,False
183,0.011752999999998792,0.0,0,False
184,0.015298000000029788,0.0,0,False
185,0.03644699999995282,0.0,0,False
186,0.033403000000021166,0.0,0,False
187,0.038331000000084714,0.0,0,False
188,0.0352940000000217,0.0,0,False
189,0.014235999999982596,0.0,0,False
190,0.0345239999999194,0.0,0,False
191,0.03517799999997351,0.0,0,False
192,0.03468199999997523,0.0,0,False
193,0.03442900000004556,0.0,0,False
194,0.004351000000042404,0.0,0,False
195,0.03477599999996528,0.0,0,False
196,0.03482999999994263,0.0,0,False
197,0.028526999999940017,0.0,0,False
198,0.00956399999995483,0.0,0,False
199,0.02367900000001555,0.0,0,False
200,0.0050329999999121355,0.0,0,True
