step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.02631578947368421,0.0004177109440267335,0.0,0.0032890592623274063,0.02631578947368421,0.0
63,0.0,0.00041118421052631577,0.0,0.0032636734922671753,0.02631578947368421,0.0
64,0.0,0.0004048582995951417,0.0,0.0032388663967611335,0.02631578947368421,0.0
65,0.0,0.00039872408293460925,0.0,0.0032146163270727864,0.02631578947368421,0.0
66,0.0,0.0003927729772191673,0.0,0.0031909027512317203,0.02631578947368421,0.0
67,0.0,0.00038699690402476777,0.0,0.0031677061810651895,0.02631578947368421,0.0
68,0.0,0.0003813882532418001,0.0,0.003145008104971519,0.02631578947368421,0.0
69,0.0,0.0003759398496240601,0.0,0.0031227909259090507,0.02631578947368421,0.0
70,0.0,0.00037064492216456633,0.0,0.003101037904129264,0.02631578947368421,0.0
71,0.0,0.0003654970760233918,0.0,0.003079733104231125,0.02631578947368421,0.0
72,0.0,0.0003604902667627974,0.0,0.003058861346156658,0.02631578947368421,0.0
73,0.0,0.0003556187766714082,0.0,0.0030384081597857504,0.02631578947368421,0.0
74,0.0,0.0003508771929824561,0.0,0.0030183597428219745,0.02631578947368421,0.0
75,0.0,0.00034626038781163435,0.0,0.00299870292169127,0.02631578947368421,0.0
76,0.0,0.00034176349965823647,0.0,0.0029794251152021004,0.02631578947368421,0.0
77,0.0,0.00033738191632928474,0.0,0.002960514300739583,0.02631578947368421,0.0
78,0.0,0.00033311125916055963,0.0,0.0029419589827874237,0.02631578947368421,0.0
79,0.0,0.0003289473684210526,0.0,0.002923748163590654,0.02631578947368421,0.0
80,0.0,0.0003248862897985705,0.0,0.0029058713157892,0.02631578947368421,0.0
81,0.0,0.00032092426187419767,0.0,0.002888318356867779,0.02631578947368421,0.0
