steps,time,reward,delta,converged
1,0.0015060000000062246,0.0,0.0003424169592484627,False
2,0.00168300000001409,0.0,0.0003424169592484627,False
3,0.0009209999999484353,0.0,0.0003424169592484627,False
4,0.0005770000000211439,0.0,0.0003424169592484627,False
5,0.0010509999999612774,0.0,0.0003424169592484627,False
6,0.0005770000000211439,0.0,0.0003424169592484627,False
7,0.0016910000000507353,0.0,0.0003424169592484627,False
8,0.0012810000000058608,0.0,0.0003424169592484627,False
9,0.0009619999999586071,0.0,0.0003424169592484627,False
10,0.0020489999999995234,0.0,0.0003424169592484627,False
11,0.001932000000010703,0.0,0.0003424169592484627,False
12,0.002843999999981861,0.0,0.0003424169592484627,False
13,0.0006909999999606953,0.0,0.0003424169592484627,False
14,0.003337999999985186,0.0,0.0003424169592484627,False
15,0.001958999999999378,0.0,0.0003424169592484627,False
16,0.002073999999993248,0.0,0.0003424169592484627,False
17,0.0017680000000268592,0.0,0.0003424169592484627,False
18,0.0007759999999734646,0.0,0.0003424169592484627,False
19,0.0007319999999708671,0.0,0.0003424169592484627,False
20,0.001343000000019856,0.0,0.0003424169592484627,False
21,0.0006490000000098917,0.0,0.0003424169592484627,False
22,0.0014050000000338514,0.0,0.0003424169592484627,False
23,0.0032540000000267355,0.0,0.0003424169592484627,False
24,0.0009979999999814027,0.0,0.0003424169592484627,False
25,0.0019699999999716056,0.0,0.0003424169592484627,False
26,0.0024340000000506734,0.0,0.0003424169592484627,False
27,0.000956000000030599,0.0,0.0003424169592484627,False
28,0.002050999999994474,0.0,0.0003424169592484627,False
29,0.0016319999999723223,0.0,0.0003424169592484627,False
30,0.0005639999999971224,0.0,0.0003424169592484627,False
31,0.00147399999997333,0.0,0.0003424169592484627,False
32,0.0011079999999878964,0.0,0.0003424169592484627,False
33,0.0009479999999939537,0.0,0.0003424169592484627,False
34,0.0007040000000415603,0.0,0.0003424169592484627,False
35,0.0017129999999951906,0.0,0.0003424169592484627,False
36,0.0008699999999635111,0.0,0.0003424169592484627,False
37,0.0014079999999694337,0.0,0.0003424169592484627,False
38,0.0017399999999838656,0.0,0.0003424169592484627,False
39,0.0008050000000139335,0.0,0.0003424169592484627,False
40,0.001017000000047119,0.0,0.0003424169592484627,False
41,0.0016009999999937463,0.0,0.0003424169592484627,False
42,0.0019580000000019027,0.0,0.0003424169592484627,False
43,0.0018519999999853098,0.0,0.0003424169592484627,False
44,0.0015980000000013206,0.0,0.0003424169592484627,False
45,0.0030289999999695283,0.0,0.0003424169592484627,False
46,0.002884000000051401,0.0,0.0003424169592484627,False
47,0.0011880000000132895,0.0,0.0003424169592484627,False
48,0.005938999999955286,0.0,0.0003424169592484627,False
49,0.0006860000000301625,0.0,0.0003424169592484627,False
50,0.0016289999999798965,0.0,0.0003424169592484627,False
51,0.0022409999999695174,0.0,0.0003424169592484627,False
52,0.0017390000000432337,0.0,0.0003424169592484627,False
53,0.0008839999999850079,0.0,0.0003424169592484627,False
54,0.0022979999999961365,0.0,0.0003424169592484627,False
55,0.0018629999999575375,0.0,0.0003424169592484627,False
56,0.0012270000000285108,0.0,0.0003424169592484627,False
57,0.0009810000000243235,0.0,0.0003424169592484627,False
58,0.0018769999999790343,0.0,0.0003424169592484627,False
59,0.00214299999998957,0.0,0.0003424169592484627,False
60,0.0032669999999939137,0.0,0.0003424169592484627,False
61,0.0006180000000313157,0.0,0.0003424169592484627,False
62,0.0011949999999956162,0.0,0.0003424169592484627,False
63,0.0013419999999655374,0.0,0.0003424169592484627,False
64,0.0006710000000111904,0.0,0.0003424169592484627,False
65,0.0005879999999933716,0.0,0.0003424169592484627,False
66,0.0007209999999986394,0.0,0.0003424169592484627,False
67,0.0010149999999953252,0.0,0.0003424169592484627,False
68,0.0012380000000007385,0.0,0.0003424169592484627,False
69,0.0012839999999982865,0.0,0.0003424169592484627,False
70,0.0009929999999940264,0.0,0.0003424169592484627,False
71,0.00199499999996533,0.0,0.0003424169592484627,False
72,0.001010000000007949,0.0,0.0003424169592484627,False
73,0.0011690000000044165,0.0,0.0003424169592484627,False
74,0.0009320000000343498,0.0,0.0003424169592484627,False
75,0.0006529999999997926,0.0,0.0003424169592484627,False
76,0.0005869999999958964,0.0,0.0003424169592484627,False
77,0.0008350000000518776,0.0,0.0003424169592484627,False
78,0.0008100000000013097,0.0,0.0003424169592484627,False
79,0.0007889999999974862,0.0,0.0003424169592484627,False
80,0.0008229999999684878,0.0,0.0003424169592484627,False
81,0.0009269999999901302,0.0,0.0003424169592484627,False
82,0.0003740000000220789,0.0,0.0003424169592484627,False
83,0.0007389999999531938,0.0,0.0003424169592484627,False
84,0.000990999999999076,0.0,0.0003424169592484627,False
85,0.0007550000000264845,0.0,0.0003424169592484627,False
86,0.0006470000000149412,0.0,0.0003424169592484627,False
87,0.0005899999999883221,0.0,0.0003424169592484627,False
88,0.0010609999999928732,0.0,0.0003424169592484627,False
89,0.0028149999999982356,0.0,0.0003424169592484627,False
90,0.0009649999999510328,0.0,0.0003424169592484627,False
91,0.0011969999999905667,0.0,0.0003424169592484627,False
92,0.0012710000000311084,0.0,0.0003424169592484627,False
93,0.0006460000000174659,0.0,0.0003424169592484627,False
94,0.0009509999999863794,0.0,0.0003424169592484627,False
95,0.0009970000000407708,0.0,0.0003424169592484627,False
96,0.0009490000000482723,0.0,0.0003424169592484627,False
97,0.0016820000000166146,0.0,0.0003424169592484627,False
98,0.00037100000002965317,0.0,0.0003424169592484627,False
99,0.0008600000000456021,0.0,0.0003424169592484627,False
100,0.0014020000000414257,0.0,0.0003424169592484627,False
101,0.0014960000000314722,0.0,0.0003424169592484627,False
102,0.0008100000000013097,0.0,0.0003424169592484627,False
103,0.0006339999999909196,0.0,0.0003424169592484627,False
104,0.0009190000000103282,0.0,0.0003424169592484627,False
105,0.0010950000000207183,0.0,0.0003424169592484627,False
106,0.0006449999999631473,0.0,0.0003424169592484627,False
107,0.0005080000000248219,0.0,0.0003424169592484627,False
108,0.000582999999949152,0.0,0.0003424169592484627,False
109,0.0016800000000216642,0.0,0.0003424169592484627,False
110,0.0008339999999975589,0.0,0.0003424169592484627,False
111,0.0014649999999960528,0.0,0.0003424169592484627,False
112,0.001400999999987107,0.0,0.0003424169592484627,False
113,0.0009210000000052787,0.0,0.0003424169592484627,False
114,0.00350199999996903,0.0,0.0003424169592484627,False
115,0.0009960000000432956,0.0,0.0003424169592484627,False
116,0.0007120000000213622,0.0,0.0003424169592484627,False
117,0.0014590000000112013,0.0,0.000348816833657422,False
118,0.0010110000000054242,0.0,0.000348816833657422,False
119,0.00217099999997572,0.0,0.000348816833657422,False
120,0.0004289999999969041,0.0,0.000348816833657422,False
121,0.0007139999999594693,0.0,0.000348816833657422,False
122,0.0004969999999957508,0.0,0.000348816833657422,False
123,0.0004289999999969041,0.0,0.000348816833657422,False
124,0.0006989999999973406,0.0,0.000348816833657422,False
125,0.008127999999999247,0.0,0.000348816833657422,False
126,0.0011970000000474101,0.0,0.000348816833657422,False
127,0.002338000000008833,0.0,0.000348816833657422,False
128,0.0005120000000147229,0.0,0.000348816833657422,False
129,0.001691999999991367,0.0,0.000348816833657422,False
130,0.002571999999986474,0.0,0.000348816833657422,False
131,0.0008420000000342043,0.0,0.000348816833657422,False
132,0.0004040000000031796,0.0,0.000348816833657422,False
133,0.00044200000002092565,0.0,0.000348816833657422,False
134,0.00319200000001274,0.0,0.000348816833657422,False
135,0.000643999999965672,0.0,0.000348816833657422,False
