episode,length,time,reward,delta
0,36.0,0.006986999999980981,0.0,-0.00033472205157985993
1,4.0,0.0012370000000032633,0.0,-0.00030124984642187396
2,41.0,0.006256999999976642,0.0,-0.00042510760616392063
3,18.0,0.0025710000000174205,0.0,-0.00038259684554752855
4,119.0,0.01162299999998595,0.0,-0.0006199862641306487
5,16.0,0.0016270000000133678,0.0,-2.1070401544685835e-05
6,30.0,0.0025229999999965003,0.0,-0.00018287009639648976
7,22.0,0.0024870000000021264,0.0,-0.00037110377784301576
8,90.0,0.009331000000003087,0.0,-0.0003623325470798856
9,27.0,0.003421000000003005,0.0,-0.00030357417851010994
10,6.0,0.0011719999999968422,0.0,-0.0001066703765235927
11,23.0,0.003956999999985555,0.0,-0.0003260992923718971
12,24.0,0.0031559999999899446,0.0,-0.0001645830867568408
13,48.0,0.004404000000022279,0.0,-9.829033049854499e-05
14,13.0,0.0010350000000016735,0.0,-5.7132956888943944e-05
15,81.0,0.007289000000014312,0.0,-9.884271076622108e-05
16,23.0,0.0025580000000218206,0.0,-5.1419661200049495e-05
17,101.0,0.00768199999998842,0.0,1.357290902777742e-05
18,9.0,0.0008039999999880365,0.0,-0.00040128816927781087
19,10.0,0.000798000000003185,0.0,1.2215618124999635e-05
20,42.0,0.0030089999999916017,0.0,-0.0004911569892174338
21,7.0,0.0006350000000168166,0.0,-0.0004104596390651398
22,32.0,0.002761999999989939,0.0,-0.0003870010388660851
23,31.0,0.004942999999997255,0.0,-0.0003412668238459447
24,11.0,0.0009999999999763531,0.0,2.6150866179585047e-05
25,22.0,0.002054999999984375,0.0,-0.00018774243446133596
26,62.0,0.007607000000007247,0.0,-7.203005593247962e-05
27,26.0,0.0031560000000183663,0.0,5.725810898824673e-05
28,10.0,0.0014439999999922293,0.0,2.35357795616265e-05
29,38.0,0.0031600000000082673,0.0,-6.482705033923164e-05
30,24.0,0.0022620000000017626,0.0,7.060426640895787e-05
31,17.0,0.0015010000000188484,0.0,0.00027010985097547307
32,32.0,0.0031380000000069685,0.0,0.0005397896954171675
33,13.0,0.0018140000000244072,0.0,9.441528925505208e-05
34,46.0,0.003669999999999618,0.0,-7.232954168280109e-05
35,19.0,0.001439000000004853,0.0,0.00010278478967128173
36,26.0,0.00206899999997745,0.0,0.00020678035878668802
37,17.0,0.0013710000000060063,0.0,9.250631070415355e-05
38,6.0,0.0005239999999844258,0.0,8.563895175529488e-05
39,15.0,0.001360000000005357,0.0,8.325567963373819e-05
40,21.0,0.0024119999999925312,0.0,-0.00031100796753384376
41,14.0,0.0013950000000022555,0.0,7.493011167036438e-05
42,13.0,0.0010500000000206455,0.0,0.00010747130272197443
43,29.0,0.0022490000000061627,0.0,-0.0002971942699626906
44,26.0,0.001979000000005726,0.0,9.672417244977697e-05
45,31.0,0.002352000000001908,0.0,-0.00010981406923614461
46,46.0,0.004135999999988371,0.0,0.00014390108563190168
47,40.0,0.0033219999999971606,0.0,0.00013528235426365983
48,24.0,0.001903999999996131,0.0,0.0004574997103163997
49,13.0,0.00100100000000225,0.0,3.5870177265256856e-05
50,21.0,0.001651000000009617,0.0,-0.0001560603221390623
51,29.0,0.002121000000016693,0.0,2.520640352955011e-05
52,15.0,0.001125000000001819,0.0,3.0748734796952706e-05
53,48.0,0.004951000000005479,0.0,0.00024749421674778575
54,7.0,0.0005749999999977717,0.0,0.0001563830542442404
55,28.0,0.0021980000000212385,0.0,0.00014074474881981637
56,21.0,0.0015490000000113469,0.0,-9.883266231253016e-05
57,116.0,0.009844000000015285,0.0,-0.00034935924555520235
58,17.0,0.00135899999997946,0.0,4.498077108761934e-05
59,30.0,0.0023659999999949832,0.0,0.0004117497392847597
60,10.0,0.0008489999999881093,0.0,0.00018407311517192916
61,64.0,0.004673999999994294,0.0,0.00021334879373470159
62,14.0,0.0010539999999821248,0.0,0.000189316986966112
63,24.0,0.0024540000000001783,0.0,0.00020904137311283922
64,32.0,0.002912999999978183,0.0,0.00018610232290801923
65,23.0,0.0019940000000246982,0.0,9.49006167644805e-05
66,11.0,0.0008449999999982083,0.0,8.57293739736989e-05
67,29.0,0.0022050000000035652,0.0,-0.0001926533587295576
68,60.0,0.0045709999999985484,0.0,-0.00017338802285660188
69,11.0,0.001266999999984364,0.0,0.00020566768633532205
70,18.0,0.001968000000005077,0.0,0.00018510091770178983
71,6.0,0.000552999999996473,0.0,0.00022419571368798615
72,7.0,0.0005629999999996471,0.0,0.00016659082593161085
73,11.0,0.0010019999999997253,0.0,0.00043030023175149126
74,28.0,0.0019949999999937518,0.0,0.00017691701901426798
75,28.0,0.0021559999999851698,0.0,9.754526256378548e-05
76,25.0,0.0019179999999892061,0.0,0.0002241658413441002
77,20.0,0.0015280000000075233,0.0,0.00021607145185201368
78,4.0,0.0005419999999958236,0.0,0.00019446430666681232
79,16.0,0.0019659999999817046,0.0,1.702592092412699e-05
80,17.0,0.0013840000000016062,0.0,0.00020174925720969016
81,12.0,0.0010870000000124946,0.0,2.9473727494784812e-05
82,30.0,0.002326999999979762,0.0,-0.00010195880142734916
83,29.0,0.002316999999976588,0.0,0.00013921643199213125
84,23.0,0.0017019999999945412,0.0,5.90406483517596e-05
85,4.0,0.0003589999999746851,0.0,0.00017501787600013107
86,8.0,0.0006599999999821193,0.0,0.00015751608840011797
87,12.0,0.0011740000000202144,0.0,-0.00023795939630515817
88,35.0,0.0034870000000069012,0.0,5.3136583516583645e-05
89,16.0,0.0013150000000052842,0.0,0.00014176447956010615
90,113.0,0.008117999999996073,0.0,0.0003872702085763421
91,13.0,0.0010550000000080217,0.0,9.143606995045745e-05
92,9.0,0.0011140000000011696,0.0,0.0002456224488630836
93,26.0,0.0028230000000064592,0.0,0.0002493429756182389
94,19.0,0.0014899999999897773,0.0,-0.00015604922057094168
95,7.0,0.0006759999999985666,0.0,0.0001596428689016688
96,12.0,0.0010000000000047748,0.0,-9.176292128461425e-05
97,14.0,0.0011219999999809716,0.0,-0.00021022325758813333
98,16.0,0.0013209999999901356,0.0,-0.00019789274759650198
99,25.0,0.0020580000000052223,0.0,0.00011382380787632789
100,26.0,0.002646999999996069,0.0,0.00017512629752534925
101,37.0,0.00290100000000848,0.0,0.00027001930122215966
102,24.0,0.0019089999999835072,0.0,-0.00018920093182931997
103,19.0,0.001501999999987902,0.0,0.00022039208729592838
104,18.0,0.0013309999999933098,0.0,0.00019835287856633551
105,8.0,0.0006419999999991433,0.0,0.00010244142708869507
106,38.0,0.003032999999987851,0.0,9.21972843798256e-05
107,41.0,0.0029220000000123036,0.0,0.0002720892438561899
108,8.0,0.0006439999999940937,0.0,0.00014376059341207712
109,24.0,0.0017019999999945412,0.0,-0.00017028083864638793
110,8.0,0.0008029999999905613,0.0,-0.0001532527547817492
111,20.0,0.0016660000000001673,0.0,0.0002555659270602547
112,27.0,0.0019319999999822812,0.0,0.00023000933435422924
113,5.0,0.00041699999999877946,0.0,0.00028248182508117006
114,55.0,0.003950999999972282,0.0,0.0002619301180804204
115,15.0,0.0010919999999998709,0.0,9.435203129422152e-05
116,4.0,0.00035299999998983367,0.0,0.00023573710627237834
117,18.0,0.001291000000009035,0.0,-0.00024206826519779435
118,30.0,0.0022450000000162618,0.0,0.00016749209061721728
119,29.0,0.0021509999999977936,0.0,0.00028645457351208657
120,42.0,0.0029659999999864795,0.0,-0.00024564935876151753
121,34.0,0.002552999999977601,0.0,0.00024805612263405674
122,25.0,0.001812000000001035,0.0,0.00026519700298675754
123,34.0,0.0024029999999868323,0.0,0.00022267113313207697
124,10.0,0.000759999999985439,0.0,0.0002482739669135835
125,37.0,0.0030079999999941265,0.0,0.0002416844280314031
126,13.0,0.0009689999999977772,0.0,0.0002960456013159109
127,17.0,0.0012409999999931642,0.0,9.719519617266601e-05
128,49.0,0.0036339999999768224,0.0,0.0002414455488228663
129,23.0,0.0016260000000158925,0.0,0.00020040401981886928
130,14.0,0.0010189999999852262,0.0,-0.0001059220881655558
131,13.0,0.0010230000000035488,0.0,0.00011210461915837954
132,38.0,0.0028070000000184336,0.0,0.0002861590225594065
133,5.0,0.0004310000000202763,0.0,0.00025754312030346586
134,32.0,0.0028939999999977317,0.0,0.0002891736352178768
135,25.0,0.0018509999999878346,0.0,0.0002602562716960891
136,28.0,0.002417000000008329,0.0,0.00023423064452648024
137,25.0,0.0020130000000051496,0.0,9.55570487636418e-05
138,11.0,0.0009270000000185519,0.0,-0.00015592230673973725
139,25.0,0.0021140000000059445,0.0,-0.00022108442288536575
140,41.0,0.004460000000023001,0.0,0.00029052999893222696
141,22.0,0.0018510000000162563,0.0,0.00029613562995770774
142,36.0,0.003113000000013244,0.0,0.00010270033391726737
143,31.0,0.002679000000000542,0.0,8.600134388727764e-05
144,23.0,0.0022019999999827178,0.0,7.740120949854986e-05
145,13.0,0.0012710000000026866,0.0,0.00010362538573005064
146,10.0,0.0013570000000129312,0.0,0.0001008941572425416
147,5.0,0.0009890000000041255,0.0,0.0003028824168723669
148,22.0,0.002410999999995056,0.0,-0.0001185103805127082
149,12.0,0.0009159999999894808,0.0,0.00030046384682537214
150,6.0,0.0005050000000039745,0.0,0.0002704174621428349
151,8.0,0.0009160000000179025,0.0,0.0002725941751851302
152,11.0,0.0010489999999947486,0.0,-0.00014033007606576348
153,10.0,0.0012350000000083128,0.0,0.0002453347576666172
154,20.0,0.0028879999999844586,0.0,-0.0001262970684591871
155,32.0,0.0028599999999983083,0.0,0.0002691380279271131
156,10.0,0.0008589999999912834,0.0,-0.0001066593424614374
157,26.0,0.002479999999991378,0.0,0.00031338163100321414
158,4.0,0.0003809999999759839,0.0,0.0003069953519071235
159,4.0,0.00037100000000123146,0.0,0.0003118623458225481
160,15.0,0.0012409999999931642,0.0,9.326284715704557e-05
161,27.0,0.002315000000010059,0.0,0.0002838103331286574
162,32.0,0.0026199999999789725,0.0,9.080474151828747e-05
163,22.0,0.0019010000000037053,0.0,-9.599340821529365e-05
164,20.0,0.002276999999992313,0.0,0.00016278150871352825
165,8.0,0.0011560000000088166,0.0,0.0001581930088588013
166,8.0,0.0008189999999785869,0.0,0.0002554292998157917
167,39.0,0.0030539999999916745,0.0,0.0003485431877187079
168,20.0,0.001861999999988484,0.0,8.17242673664587e-05
169,8.0,0.000798000000003185,0.0,0.00022988636983421252
170,60.0,0.005678000000017391,0.0,0.00013384350157466318
171,5.0,0.0009699999999952524,0.0,0.00031802181818124783
172,27.0,0.0028140000000007603,0.0,0.00015986843877967302
173,7.0,0.000621999999992795,0.0,0.0003341982356912439
174,27.0,0.002338000000008833,0.0,0.00011232788281734696
175,39.0,0.0031610000000057425,0.0,0.0003007784121221195
176,13.0,0.0014149999999801821,0.0,0.00010109509453561224
177,8.0,0.0007209999999986394,0.0,9.540819801545744e-05
178,42.0,0.005289000000004762,0.0,0.00030552104219661383
179,36.0,0.0030639999999948486,0.0,0.00017793780818341562
180,8.0,0.0010120000000028995,0.0,0.0001464252594234723
181,11.0,0.0009630000000129257,0.0,0.00032157858177525654
182,20.0,0.0016150000000152431,0.0,-7.314758026702651e-05
183,27.0,0.002280999999982214,0.0,0.0003112203845185173
184,21.0,0.0028930000000002565,0.0,-5.3557084503004016e-05
185,15.0,0.0017210000000034142,0.0,-7.1906450700781e-06
186,11.0,0.0010359999999991487,0.0,-4.820137605270362e-05
187,19.0,0.001622999999995045,0.0,-4.3381238447433236e-05
188,15.0,0.0014840000000049258,0.0,-3.904311460268991e-05
189,39.0,0.0030079999999941265,0.0,0.0003418435357442168
190,29.0,0.0028240000000039345,0.0,0.00032559707744517344
191,40.0,0.004345000000000709,0.0,-7.968117183377124e-05
192,13.0,0.0011570000000062919,0.0,0.0001099415651760414
193,36.0,0.0031140000000107193,0.0,0.000349411873524456
194,6.0,0.0007119999999929405,0.0,0.0003221183224339239
195,14.0,0.0019220000000075288,0.0,0.0001090278276156778
196,13.0,0.001347000000009757,0.0,0.00031689712876718
197,16.0,0.001439000000004853,0.0,0.0001702501802822345
198,25.0,0.0018319999999789616,0.0,0.00017393576449887058
199,26.0,0.0020150000000001,0.0,0.00017045453516764935
200,46.0,0.0045009999999763295,0.0,0.00030721815594815256
201,33.0,0.003020000000020673,0.0,-4.5922038106611994e-05
202,61.0,0.004748000000006414,0.0,-5.391827449557912e-05
203,13.0,0.0010000000000047748,0.0,0.0002952412895237344
204,11.0,0.000844000000000733,0.0,0.00035807802232020456
205,12.0,0.0009839999999883275,0.0,0.00015514879903297837
206,15.0,0.0014050000000054297,0.0,0.00017666680026640747
207,16.0,0.001817000000016833,0.0,0.0001551425706686204
208,6.0,0.0006919999999865922,0.0,0.00015340908165088443
209,11.0,0.0009839999999883275,0.0,0.00013962831360175834
210,17.0,0.001266999999984364,0.0,0.00033388945771816673
211,24.0,0.0018839999999897827,0.0,0.00030050051194635004
212,8.0,0.0006520000000023174,0.0,0.0001415996899599258
213,28.0,0.002098000000017919,0.0,-4.132983429595079e-05
214,6.0,0.0005040000000064992,0.0,0.00031355467764029085
215,13.0,0.0012159999999994398,0.0,0.0003009603898708452
216,45.0,0.003242000000000189,0.0,0.0003025874264968151
217,10.0,0.0007719999999835636,0.0,0.00027232868384713355
218,16.0,0.0011769999999842184,0.0,-6.98787762896955e-05
219,10.0,0.0007710000000145101,0.0,0.0001563310088844633
220,16.0,0.0015289999999765769,0.0,0.0001995648563920577
221,11.0,0.0009139999999945303,0.0,0.00031515955282219847
222,16.0,0.0011779999999816937,0.0,0.0001191826566937318
223,11.0,0.0008339999999975589,0.0,0.00014069790799601695
