episode,length,time,reward,delta
0,18.0,0.0015679999999917982,0.0,0.00043555784093131264
1,38.0,0.0027359999999987394,0.0,-0.000547866268159505
2,36.0,0.0025789999999972224,0.0,-0.0003747542361391202
3,19.0,0.0015089999999986503,0.0,-0.0003372788125252082
4,28.0,0.0020159999999975753,0.0,5.8354038465737584e-05
5,11.0,0.0008380000000158816,0.0,-0.000271616073971719
6,5.0,0.00042799999999942884,0.0,-0.00024445446657454713
7,70.0,0.0048810000000116815,0.0,-0.0005085542585081752
8,6.0,0.0004950000000008004,0.0,-0.0004192941301507163
9,22.0,0.0016480000000171913,0.0,-0.00015688434516195044
10,19.0,0.0014609999999777301,0.0,-0.0004981748863243896
11,53.0,0.004746000000011463,0.0,-0.00028357032468097034
12,27.0,0.00239300000001208,0.0,-0.00014119591064575536
13,14.0,0.0022930000000087603,0.0,-0.0003773647171356447
14,23.0,0.002747999999996864,0.0,-0.00030177912413236185
15,17.0,0.0017759999999782394,0.0,-0.00021082842918189378
16,8.0,0.0008300000000076579,0.0,-0.00035462397909928975
17,27.0,0.0024060000000076798,0.0,0.00018836724731298725
18,24.0,0.001886000000013155,0.0,-0.000352072924071386
19,16.0,0.0012499999999988631,0.0,-2.142597749802197e-05
20,22.0,0.0018269999999915854,0.0,-0.0004987749725234038
21,33.0,0.0029750000000206,0.0,-9.898543352830966e-05
22,27.0,0.0022989999999936117,0.0,0.00039641373092913056
23,30.0,0.0022689999999840893,0.0,5.251863461916385e-05
24,32.0,0.002300999999988562,0.0,0.00039200205683818137
25,10.0,0.0007849999999791635,0.0,-6.782333128243085e-05
26,9.0,0.0007090000000005148,0.0,-6.104099815418777e-05
27,28.0,0.002070000000003347,0.0,0.00040320669426997986
28,28.0,0.0021319999999889205,0.0,-0.0003832128439316697
29,28.0,0.002048000000002048,0.0,-0.0004901310338246336
30,24.0,0.0018910000000005311,0.0,-2.7095139123801926e-05
31,20.0,0.001504000000011274,0.0,-2.7954673529958975e-05
32,14.0,0.0010890000000074451,0.0,-5.513068497733551e-05
33,10.0,0.0007659999999987122,0.0,-2.5159206176963056e-05
34,65.0,0.00472700000000259,0.0,-0.0003396282454220802
35,28.0,0.0020500000000254204,0.0,-2.409503030696453e-06
36,12.0,0.0009110000000021046,0.0,0.0001308520922118383
37,13.0,0.000981999999993377,0.0,-0.00031182573898213596
38,27.0,0.0021610000000009677,0.0,-0.00033781202181481265
39,44.0,0.0031129999999848224,0.0,-0.00028064316508392235
40,13.0,0.000978000000003476,0.0,-2.3026162047769347e-05
41,28.0,0.001969000000002552,0.0,-0.0003191615811893608
42,7.0,0.0006060000000047694,0.0,0.0001981747496047957
43,54.0,0.004084000000005972,0.0,-0.0004488974752710634
44,36.0,0.0025760000000047967,0.0,-0.0002716012117191257
45,26.0,0.0019760000000133005,0.0,-0.0005172756096184191
46,27.0,0.0020030000000019754,0.0,-0.00024641853047326626
47,35.0,0.0024980000000027758,0.0,6.091899982403327e-05
48,15.0,0.001207999999991216,0.0,-0.0001728856313366112
49,19.0,0.0014050000000054297,0.0,3.43333127111423e-05
50,20.0,0.0014840000000049258,0.0,-0.00015559706820295012
51,25.0,0.0017729999999858137,0.0,5.482709984162994e-05
52,53.0,0.0038710000000037326,0.0,4.492770745477613e-05
53,8.0,0.0006230000000186919,0.0,-0.0001461976794849189
54,26.0,0.0018320000000073833,0.0,6.995131695140789e-05
55,53.0,0.0038540000000182317,0.0,-0.0003068219363595548
56,26.0,0.001890000000003056,0.0,6.295618525626711e-05
57,63.0,0.00434699999999566,0.0,4.726677115724745e-05
58,45.0,0.0033320000000003347,0.0,-0.00013157791153642698
59,6.0,0.0004940000000033251,0.0,9.370938915928301e-05
60,8.0,0.0006310000000269156,0.0,-0.0003680813945060504
61,46.0,0.0032780000000229848,0.0,4.2370705483718064e-05
62,16.0,0.0011790000000075906,0.0,-0.0002444410905472131
63,86.0,0.005965000000003329,0.0,-0.00034489155953850266
64,19.0,0.0014029999999820575,0.0,-0.0001184201203827843
65,31.0,0.002181000000007316,0.0,-0.0003104024035846524
66,5.0,0.0004220000000145774,0.0,0.00012003407375141877
67,14.0,0.0010269999999934498,0.0,-0.0002199969814924918
68,32.0,0.0023370000000113578,0.0,0.00012298125535779544
69,16.0,0.001163000000019565,0.0,0.00011068312982201591
70,27.0,0.0019210000000100536,0.0,9.96148168398143e-05
71,17.0,0.0012789999999824886,0.0,8.965333515583286e-05
72,13.0,0.0010770000000093205,0.0,0.00023090973743472736
73,16.0,0.0012319999999874653,0.0,0.00013635453615627898
74,41.0,0.0029590000000041528,0.0,0.00014816545292825178
75,6.0,0.0004910000000108994,0.0,9.851206129897591e-05
76,9.0,0.0006979999999998654,0.0,0.00013146854888452104
77,58.0,0.004135999999988371,0.0,-6.762744767199041e-05
78,16.0,0.0011609999999961929,0.0,0.00010843442443576033
79,34.0,0.002369999999984884,0.0,9.759098199218428e-05
80,4.0,0.00035499999998478415,0.0,0.0001379909011899105
81,16.0,0.0012419999999906395,0.0,0.00015941855572559568
82,28.0,0.0019670000000076016,0.0,7.770651731694734e-05
83,24.0,0.001706000000012864,0.0,0.0001408334368958666
84,14.0,0.0010659999999802494,0.0,-6.086470290479133e-05
85,9.0,0.0006889999999941665,0.0,0.0001220396148049252
86,10.0,0.000759999999985439,0.0,0.0001434137333887172
87,37.0,0.002633000000002994,0.0,0.00020781876369125463
88,67.0,0.0046820000000025175,0.0,-0.0002793621632261872
89,19.0,0.0013679999999851589,0.0,-2.4385625211421783e-05
90,43.0,0.002983000000000402,0.0,-0.0003168656316642474
91,8.0,0.0006239999999877455,0.0,-0.00013581500648086404
92,28.0,0.0019889999999804786,0.0,0.00013819409134729026
93,24.0,0.0016940000000147393,0.0,0.00012437468221256122
94,27.0,0.0020030000000019754,0.0,0.00017052379169493848
95,19.0,0.001389000000017404,0.0,0.00013063036290672007
96,34.0,0.0025709999999889988,0.0,-6.0611886897391106e-05
97,46.0,0.0032850000000053114,0.0,-1.9958604231337532e-05
98,16.0,0.0011649999999860938,0.0,0.00013587752633677333
99,9.0,0.000713999999987891,0.0,0.0001974343787450269
100,49.0,0.003489999999999327,0.0,-0.00024813371327469174
101,26.0,0.001834999999999809,0.0,-4.3350958203530244e-05
102,8.0,0.0006209999999953197,0.0,-1.1802425705939948e-05
103,71.0,0.0050039999999853535,0.0,-0.00021374265094759856
104,22.0,0.0015799999999899228,0.0,-0.0002514259469035685
105,14.0,0.0010900000000049204,0.0,0.00018009575990159333
106,18.0,0.001291000000009035,0.0,0.000162086183911434
107,9.0,0.0006929999999840675,0.0,7.716673472111683e-05
108,20.0,0.0014579999999853044,0.0,-0.0003811584964022057
109,41.0,0.002927999999997155,0.0,6.945006124900514e-05
110,9.0,0.0006999999999948159,0.0,2.0019614861296832e-05
111,72.0,0.005134000000026617,0.0,-0.00017553398022665496
112,22.0,0.0015710000000126456,0.0,0.00016020592066877734
113,5.0,0.0004429999999899792,0.0,0.00016383376458101002
114,13.0,0.0009589999999946031,0.0,1.185733527290329e-05
115,16.0,0.00116999999997347,0.0,8.183513801458467e-05
116,13.0,0.0009579999999971278,0.0,0.0001441853286018996
117,38.0,0.00269700000001194,0.0,-0.00020125006134380827
118,19.0,0.0013859999999965567,0.0,0.000153183469547643
119,5.0,0.0004179999999962547,0.0,0.0001378651225928787
120,15.0,0.0010939999999948213,0.0,4.563090057947564e-05
