episode,length,time,reward,delta
0,34.0,0.0025829999999587017,0.0,-0.0006575739988479853
1,32.0,0.0024509999998372223,0.0,-0.0002729913535151876
2,31.0,0.0031869999997979903,0.0,-0.0006545304706131942
3,39.0,0.002913999999918815,0.0,-0.0005125542630764169
4,24.0,0.0018320000001494918,0.0,-0.00027717765706410027
5,22.0,0.0018549999999777356,0.0,-0.0004365919477966425
6,32.0,0.002283000000034008,0.0,-0.00015286814614294308
7,64.0,0.004895000000033178,0.0,-0.00021767634270764284
8,83.0,0.005942000000004555,0.0,-0.0006160000029635607
9,41.0,0.00310300000001007,0.0,0.00013064117252228563
10,25.0,0.0018619999998463754,0.0,-0.0006632089867206646
11,31.0,0.0022570000000996515,0.0,-0.00040140674372162756
12,33.0,0.0025290000000950386,0.0,-0.0001364956767575938
13,33.0,0.002406000000064523,0.0,-0.0003683070718163922
14,16.0,0.0014439999999922293,0.0,-0.0002672837741873648
15,21.0,0.0016339999999672727,0.0,-1.4861400364455773e-05
16,14.0,0.0011269999999967695,0.0,8.043847497028254e-05
17,59.0,0.004429999999956635,0.0,-6.021838673718065e-05
18,7.0,0.0006230000001323788,0.0,-0.00031283385479681367
19,57.0,0.004323999999996886,0.0,-0.00011442751907076614
20,40.0,0.003128000000060638,0.0,-0.00034420461162863324
21,52.0,0.004271000000017011,0.0,-0.0006068694603618473
22,18.0,0.0013960000001134176,0.0,-9.782810944593804e-05
23,18.0,0.0014029999999820575,0.0,-2.2463243071082215e-05
24,7.0,0.0006580000001576991,0.0,8.77400668390856e-05
25,36.0,0.0028109999998378044,0.0,6.532058626114283e-05
26,17.0,0.0013940000001184671,0.0,0.00010666761442279747
27,23.0,0.0019509999999627325,0.0,-0.00010883817135382142
28,8.0,0.0007419999999456195,0.0,9.407520622238342e-05
29,10.0,0.0009990000000925647,0.0,5.531669244853563e-05
30,18.0,0.0015200000000277214,0.0,4.70376031111917e-05
31,53.0,0.004417999999986932,0.0,-0.0003287869994239927
32,18.0,0.0016419999999470747,0.0,-6.999764325504474e-05
33,7.0,0.0007380000001830922,0.0,0.00011639709375042077
34,24.0,0.0017970000001241715,0.0,5.819854687521039e-05
35,8.0,0.000651999999945474,0.0,-0.0002313759247510598
36,6.0,0.0005009999999856518,0.0,-0.0001721023058143166
37,29.0,0.00264300000003459,0.0,-0.0001336418870936824
38,159.0,0.011328000000048633,0.0,8.570834448345333e-05
39,44.0,0.003965999999991254,0.0,1.583088439965105e-05
40,75.0,0.005078999999795997,0.0,-0.00037203674103204054
41,44.0,0.0032089999999698193,0.0,-1.015566583920227e-05
42,7.0,0.0005540000001929002,0.0,0.00010376805187387297
43,4.0,0.0003530000001319422,0.0,4.2854172241726666e-05
44,52.0,0.0035460000001421577,0.0,7.915442199825525e-06
45,22.0,0.0015510000000631408,0.0,-0.00036577229191605637
46,45.0,0.0030749999998533895,0.0,-6.682094354684123e-05
47,48.0,0.00335399999994479,0.0,-0.0005335853273913065
48,17.0,0.0012099999999009015,0.0,7.193761160548239e-05
49,16.0,0.0011480000000574364,0.0,-0.00010277082357936602
50,95.0,0.006395000000111395,0.0,0.00010687340751880218
51,76.0,0.005310000000008586,0.0,-0.00013452816204961504
52,51.0,0.0039480000000367,0.0,-5.0778329196011075e-06
53,36.0,0.0026670000002013694,0.0,-6.92091121713827e-05
54,83.0,0.006419000000050801,0.0,-0.0002885035755817252
55,48.0,0.0036860000000160653,0.0,0.00012933109962087592
56,15.0,0.0013599999999769352,0.0,0.00010858628520552308
57,60.0,0.006016999999928885,0.0,-0.00017512308893728956
58,42.0,0.0034229999998842686,0.0,0.00013211801271207006
59,41.0,0.003040999999939231,0.0,9.984380989170683e-05
60,32.0,0.002613999999994121,0.0,5.6120223253255236e-05
61,12.0,0.001040999999986525,0.0,6.466554981043795e-05
62,30.0,0.0027029999998831045,0.0,-3.4604556085691366e-05
63,51.0,0.004389000000173837,0.0,0.00014888799817182972
64,28.0,0.002419000000145388,0.0,3.233277490521897e-05
65,77.0,0.006567000000131884,0.0,-0.0001433508149478119
66,25.0,0.0022389999999177235,0.0,7.444399908591488e-05
67,9.0,0.0008649999999761349,0.0,0.00014167835462685133
68,15.0,0.0013850000000275031,0.0,3.722199954295744e-05
69,27.0,0.0022309999999379215,0.0,0.00011107585341890827
70,15.0,0.0012719999999717402,0.0,7.083917731342566e-05
71,23.0,0.00250200000004952,0.0,0.00010985752504118578
