episode,length,time,reward,delta
0,13.0,0.0010540000000105465,0.0,0.00020487569855471037
1,14.0,0.001031999999980826,0.0,-0.00012226308082721943
2,64.0,0.004569000000003598,0.0,-0.00016714121000217352
3,36.0,0.0026730000000156906,0.0,0.0007021758954910072
4,34.0,0.0023590000000126565,0.0,5.3709368988185476e-05
5,20.0,0.001553999999998723,0.0,-0.00016062443327500772
6,53.0,0.0037660000000130367,0.0,0.00031695296708543193
7,9.0,0.0007729999999810389,0.0,-4.086884824942936e-05
8,16.0,0.0018939999999929569,0.0,-6.832116446813289e-05
9,51.0,0.004390000000000782,0.0,-5.5821540309194256e-05
10,11.0,0.0008470000000215805,0.0,-5.0239386278274874e-05
11,13.0,0.0009779999999750544,0.0,-3.67819634244864e-05
12,13.0,0.0009760000000085256,0.0,4.8338432089366874e-05
13,47.0,0.0032789999999920383,0.0,6.658680217274879e-05
14,15.0,0.0011350000000049931,0.0,-1.8901493493895475e-05
15,6.0,0.0004959999999982756,0.0,-1.7011344144505906e-05
16,29.0,0.002074999999990723,0.0,-1.5310209730055304e-05
17,13.0,0.0009720000000186246,0.0,-0.00031243536863853323
18,31.0,0.0021959999999978663,0.0,5.061740444720899e-05
19,11.0,0.0008339999999975589,0.0,-0.00014456198994750697
20,10.0,0.0007669999999961874,0.0,1.9494704174826956e-05
21,76.0,0.005284000000017386,0.0,-9.478752646162238e-06
22,31.0,0.002207999999995991,0.0,4.40830019964116e-05
23,17.0,0.0012389999999982138,0.0,-3.310376708203779e-05
24,19.0,0.0014010000000155287,0.0,-0.00011958638576317702
25,59.0,0.004041999999998325,0.0,5.483744696469536e-05
26,51.0,0.0036479999999983193,0.0,-0.00014071147986327408
27,22.0,0.0016119999999943957,0.0,6.809297199401854e-05
28,14.0,0.0010919999999998709,0.0,-8.530877381545971e-06
29,18.0,0.0013390000000015334,0.0,-0.00027921374587015627
30,9.0,0.0006850000000042655,0.0,8.262147023975442e-06
31,10.0,0.0007560000000239597,0.0,-0.00010762774718685926
32,16.0,0.0012250000000051386,0.0,8.626237514114355e-06
33,14.0,0.0010189999999852262,0.0,0.00025565382284451746
34,22.0,0.0015549999999961983,0.0,9.189147549427425e-05
35,65.0,0.004557999999974527,0.0,5.59774206988214e-05
36,26.0,0.001863000000014381,0.0,2.909498380995702e-05
37,18.0,0.0013059999999995853,0.0,-9.686497246817337e-05
38,18.0,0.0014499999999770807,0.0,-8.717847522135601e-05
