episode,length,time,reward,delta
0,26.0,0.0022149999999783176,0.0,-0.0007248652571827797
1,81.0,0.00615999999999417,0.0,-0.0003842124153027071
2,54.0,0.005610999999987598,0.0,-0.0006675189233156333
3,37.0,0.002825999999998885,0.0,-0.0006989430545718972
4,20.0,0.001517000000006874,0.0,-0.0003281607225532837
5,8.0,0.000641000000001668,0.0,-0.0005890162976609199
6,9.0,0.0007029999999872416,0.0,-0.0006523787314645017
7,50.0,0.0035080000000107248,0.0,-0.000563806722721316
8,9.0,0.0007009999999922911,0.0,-0.0007112383899751348
9,21.0,0.0015140000000144482,0.0,-0.0005763244687136226
10,30.0,0.0021370000000047185,0.0,-0.0006934759856190862
11,45.0,0.003182000000009566,0.0,-0.0005074260504491844
12,95.0,0.006606000000004997,0.0,-0.00046374957515514986
13,10.0,0.0008050000000139335,0.0,-0.0007197943304572353
14,18.0,0.0014170000000035543,0.0,-0.0004942131941717556
15,29.0,0.002105999999997721,0.0,-0.0004650424105177649
16,88.0,0.006181999999995469,0.0,-0.0005467677696081267
17,34.0,0.0023659999999949832,0.0,-0.0006173488352469658
18,7.0,0.0006720000000086657,0.0,-0.0004173746176396349
19,12.0,0.0008909999999957563,0.0,-0.0005007278103264158
20,28.0,0.002033000000011498,0.0,-0.0002625541348421856
21,43.0,0.002964999999989004,0.0,-0.0004518658452831627
22,17.0,0.00136600000001863,0.0,-0.0005556139517222692
23,162.0,0.011002999999988106,0.0,-0.0005904164601772098
24,28.0,0.0019570000000044274,0.0,-0.0006241283870571776
25,14.0,0.0010209999999801767,0.0,-0.0003231949716095179
26,17.0,0.0012849999999957618,0.0,-0.0002908754744485661
27,41.0,0.002862999999990734,0.0,-0.0002852637377892075
28,53.0,0.0037039999999990414,0.0,-0.0007917464185709993
29,16.0,0.0011470000000031177,0.0,-0.0003524384936506231
30,9.0,0.0006850000000042655,0.0,7.483306945798904e-05
31,12.0,0.0008849999999824831,0.0,-0.00044090790924477207
32,42.0,0.002918999999991456,0.0,-0.00019755791488453364
33,16.0,0.001266999999984364,0.0,-0.0002617879270037095
34,18.0,0.001289999999983138,0.0,-0.0008149682423409368
