episode,length,time,reward,delta
0,22.0,0.0017030000000204382,0.0,-0.00042094146978922074
1,22.0,0.0016469999999912943,0.0,-0.0006396712975756467
2,42.0,0.00295499999998583,0.0,-0.00027908285258841095
3,9.0,0.0009319999999775064,0.0,-3.632637384118329e-05
4,135.0,0.010902999999984786,0.0,-0.0003889148420044567
5,25.0,0.0018539999999802603,0.0,-0.00025722740463308367
6,22.0,0.0016709999999875436,0.0,-0.0002714152702314512
7,27.0,0.0019490000000246255,0.0,-0.0001286137023165418
8,59.0,0.004315000000019609,0.0,-0.00011426844614902861
9,41.0,0.0031749999999988177,0.0,-0.0003011824957814219
10,16.0,0.0012230000000386099,0.0,-8.858408945447674e-05
11,35.0,0.0032469999999875654,0.0,4.1585914904696114e-05
12,11.0,0.0010849999999891224,0.0,-0.0002374835039048977
13,8.0,0.0006720000000086657,0.0,-2.059094373750895e-06
14,16.0,0.001247999999975491,0.0,-0.0003404880838049114
15,20.0,0.001561999999978525,0.0,6.843887137618669e-05
16,8.0,0.0007310000000302352,0.0,2.7828931033021734e-05
17,22.0,0.0016779999999698703,0.0,5.979991177913475e-05
18,23.0,0.0017770000000041364,0.0,1.3914465516510867e-05
19,12.0,0.0009170000000153777,0.0,7.158345042052546e-05
20,32.0,0.002300999999988562,0.0,3.421943568809334e-05
21,20.0,0.0015419999999721767,0.0,-1.2481722495324423e-05
22,5.0,0.00043499999998175554,0.0,3.5188243981243346e-05
23,16.0,0.0011949999999956162,0.0,3.579172521026273e-05
24,11.0,0.0008430000000316795,0.0,-6.240861247662212e-06
25,13.0,0.001033000000006723,0.0,-0.0007825044819865225
26,20.0,0.0014649999999960528,0.0,-3.1204306238310922e-06
27,6.0,0.0005229999999869506,0.0,3.8887194874485346e-05
28,20.0,0.0014780000000200744,0.0,1.789586260513137e-05
29,12.0,0.0009360000000242508,0.0,8.947931302565686e-06
30,14.0,0.0010740000000168948,0.0,1.9443597437242673e-05
31,17.0,0.0012299999999640931,0.0,-6.938084866833636e-05
32,26.0,0.0018249999999966349,0.0,4.47396565128285e-06
33,20.0,0.0014320000000225264,0.0,-0.0003912522409932612
34,13.0,0.0010019999999713036,0.0,5.6907172077632446e-05
35,10.0,0.0007519999999772153,0.0,9.721798718621323e-06
36,5.0,0.0004180000000246764,0.0,7.089426673788742e-05
37,13.0,0.0009569999999712309,0.0,4.8608993593106614e-06
38,21.0,0.0015589999999860993,0.0,9.11642374697932e-05
39,6.0,0.0004870000000209984,0.0,4.55821187348966e-05
40,14.0,0.001017999999987751,0.0,1.710971784404667e-05
41,48.0,0.0033310000000028595,0.0,-9.162081681605381e-05
42,20.0,0.0014219999999909305,0.0,5.736628588701078e-05
43,15.0,0.0012159999999994398,0.0,-0.00013402332359075628
44,45.0,0.0031319999999936954,0.0,8.162232010721149e-05
45,12.0,0.0008869999999774336,0.0,4.0811160053605744e-05
46,14.0,0.0010240000000294458,0.0,-0.00013024776728764488
47,13.0,0.0010689999999726751,0.0,-2.2443798740346137e-05
48,14.0,0.0011190000000169675,0.0,-2.3468524963995112e-05
49,15.0,0.0010870000000409163,0.0,0.00011448926230740906
50,35.0,0.0024470000000178516,0.0,5.12363111824474e-07
51,29.0,0.0020339999999805514,0.0,9.403510839801213e-05
52,25.0,0.002054999999984375,0.0,5.743882090032832e-05
53,11.0,0.000826000000017757,0.0,8.579578581909304e-05
54,32.0,0.002234999999984666,0.0,7.871305806113414e-05
55,12.0,0.0008940000000166037,0.0,4.701755419900605e-05
56,32.0,0.0023029999999835127,0.0,7.459828915192459e-05
57,37.0,0.002598999999975149,0.0,-0.0005898974309888731
58,8.0,0.0006179999999744723,0.0,-1.199044403790982e-05
59,104.0,0.007339999999999236,0.0,-0.0003847414140180435
60,11.0,0.0008270000000152322,0.0,0.00011224485819017834
61,10.0,0.0007549999999696411,0.0,-7.929097385891412e-05
62,9.0,0.0006839999999783686,0.0,8.7254093974634e-05
63,84.0,0.005724999999983993,0.0,-5.304529819340773e-06
64,15.0,0.0010879999999815482,0.0,-0.0008422617161484331
65,7.0,0.0006819999999834181,0.0,8.461874137326254e-05
66,25.0,0.0019179999999892061,0.0,-6.701166179537814e-05
67,14.0,0.0011569999999778702,0.0,-5.99522201895491e-06
68,7.0,0.0005499999999756255,0.0,5.478969781041795e-05
69,15.0,0.0011549999999829197,0.0,-0.0003166820885816374
70,20.0,0.001465999999993528,0.0,-2.6522649096703864e-06
71,5.0,0.0004230000000120526,0.0,0.00012172353492767372
72,30.0,0.0023120000000176333,0.0,0.00010432895693209103
73,17.0,0.0012940000000298824,0.0,-6.512388364382244e-05
74,9.0,0.000684000000035212,0.0,5.216447846604551e-05
75,21.0,0.0016329999999697975,0.0,6.0861767463836865e-05
76,28.0,0.0019990000000120745,0.0,-2.9976110094774686e-06
77,4.0,0.0003580000000056316,0.0,7.598500628278196e-05
78,4.0,0.00035700000000815635,0.0,3.0430883731918433e-05
79,9.0,0.0007009999999922911,0.0,3.55733623189443e-05
80,54.0,0.00380000000001246,0.0,7.998031118544501e-05
81,31.0,0.00226500000002261,0.0,-5.1292512057161195e-05
82,30.0,0.0022430000000213113,0.0,3.9990155592722505e-05
83,6.0,0.000486999999964155,0.0,1.999507779636126e-05
84,38.0,0.002885999999989508,0.0,6.611983228376169e-05
85,8.0,0.0006240000000161672,0.0,3.3059916141880847e-05
86,7.0,0.0005510000000299442,0.0,2.739484890520896e-05
87,13.0,0.000956000000030599,0.0,3.061185091265343e-05
88,4.0,0.00043499999998175554,0.0,9.776602460821881e-05
89,7.0,0.0005590000000097461,0.0,6.95611200917716e-05
90,6.0,0.0005390000000033979,0.0,4.8883012304109404e-05
91,79.0,0.005574000000024171,0.0,0.00012071306834196771
92,17.0,0.0012449999999830652,0.0,-1.4988055047387343e-06
93,19.0,0.0014899999999897773,0.0,0.00012152164225487236
94,13.0,0.000964000000010401,0.0,6.775340345002992e-05
95,41.0,0.0028800000000046566,0.0,1.149722284145269e-05
96,4.0,0.0003519999999639367,0.0,0.00010890526947424412
97,8.0,0.0006180000000313157,0.0,0.00011672887354231181
98,29.0,0.0020799999999780994,0.0,-0.00037954683938113375
99,11.0,0.0008310000000051332,0.0,5.4452634737122075e-05
100,35.0,0.002507999999977528,0.0,5.748611420726331e-06
101,7.0,0.000551999999970576,0.0,0.00012208973634976128
102,29.0,0.0021179999999958454,0.0,6.104486817488065e-05
103,9.0,0.0007789999999658903,0.0,-4.961414287044596e-05
104,4.0,0.0003580000000056316,0.0,0.0001242621507082272
105,4.0,0.0003580000000056316,0.0,3.0522434087440327e-05
106,13.0,0.0009739999999851534,0.0,0.00012233257974424017
107,6.0,0.0005409999999983484,0.0,6.213107535411362e-05
108,6.0,0.0004900000000134241,0.0,1.5261217043720156e-05
109,11.0,0.0008259999999609136,0.0,8.811079808225592e-05
110,11.0,0.0009000000000014552,0.0,7.630608521860078e-06
111,7.0,0.0006089999999971951,0.0,-9.372319883458864e-06
112,14.0,0.001090999999973974,0.0,0.00010294122334058614
113,21.0,0.0018650000000093314,0.0,6.450309636607952e-05
114,25.0,0.002032999999983076,0.0,0.00013875503771106236
115,13.0,0.001086999999984073,0.0,0.00010099821884848673
116,11.0,0.0008389999999849351,0.0,0.00012280818069194984
117,32.0,0.002223999999955595,0.0,5.049910942424337e-05
118,14.0,0.0010200000000395448,0.0,5.146529679726353e-05
119,13.0,0.0009550000000331238,0.0,0.00011707690905669343
120,14.0,0.0010259999999675529,0.0,5.853845452834671e-05
121,11.0,0.0008169999999836364,0.0,6.93775188555312e-05
122,24.0,0.001810999999975138,0.0,6.832533796696588e-05
123,5.0,0.00042400000000952787,0.0,0.00012521324247187433
124,11.0,0.0008430000000316795,0.0,0.0001130032602037298
125,32.0,0.0022739999999998872,0.0,3.416266898348294e-05
126,32.0,0.002219000000025062,0.0,-0.0005932048661092485
127,10.0,0.0007580000000189102,0.0,0.00012437639904542882
128,16.0,0.001228000000025986,0.0,4.343293718805276e-05
129,8.0,0.0006199999999694228,0.0,0.00012547029229553996
130,4.0,0.0003540000000157306,0.0,7.50544541596626e-05
131,22.0,0.0015609999999810498,0.0,-3.5050058161009386e-06
132,23.0,0.001642000000003918,0.0,-0.0006376049158357939
133,32.0,0.002345999999988635,0.0,0.00010316456487544223
134,7.0,0.0005539999999655265,0.0,0.00012236138131778153
135,25.0,0.0018160000000193577,0.0,6.118069065889076e-05
136,13.0,0.0009609999999611318,0.0,0.00010751356128632205
137,10.0,0.000757000000021435,0.0,5.3756780643161026e-05
138,16.0,0.0011680000000069413,0.0,7.874311169529249e-05
139,31.0,0.0022170000000301116,0.0,3.9371555847646244e-05
140,11.0,0.0008259999999609136,0.0,6.382890803154314e-05
141,13.0,0.0009519999999838547,0.0,1.9685777923823122e-05
