episode,length,time,reward,delta
0,112.0,0.007611999999880936,0.0,-0.0001442897621152165
1,6.0,0.0006329999998797575,0.0,-0.0005738383897266121
2,22.0,0.0017920000000231084,0.0,-0.00019097814699806483
3,30.0,0.002537999999958629,0.0,-0.00039169876193926234
4,45.0,0.0032810000000154105,0.0,-0.00013412004483931287
5,14.0,0.0010560000000623404,0.0,-6.706002241965643e-05
6,29.0,0.0021990000000187138,0.0,-0.00015106009689017883
7,19.0,0.0017129999998815038,0.0,-0.0003587661099552199
8,20.0,0.001579999999876236,0.0,-3.3530011209828244e-05
9,21.0,0.0015109999999367574,0.0,-0.0005602221930904013
10,60.0,0.004257999999936146,0.0,-0.0006038806648592271
11,15.0,0.001194999999825086,0.0,0.00029378891209749894
12,16.0,0.0015200000000277214,0.0,-7.553004844508939e-05
13,40.0,0.0027450000000044383,0.0,-3.197638619731102e-05
14,18.0,0.001312999999981912,0.0,-3.7765024222544694e-05
15,44.0,0.0029829999998582934,0.0,0.0001040018319188218
16,16.0,0.0011440000000675354,0.0,5.20009159594109e-05
17,25.0,0.0017409999998108106,0.0,2.6000457979705465e-05
18,33.0,0.0023160000000643777,0.0,-0.00013882877970445895
19,25.0,0.00173899999981586,0.0,-0.00012070827710154724
20,91.0,0.006287000000156695,0.0,-0.00026199801382007594
21,20.0,0.001596999999947002,0.0,-1.5988193098655538e-05
22,38.0,0.003026999999974578,0.0,-0.0004900111109966728
23,19.0,0.0016840000000684086,0.0,0.00021217568086724206
24,72.0,0.005192000000079133,0.0,-7.751712854382319e-05
25,19.0,0.0019079999999576103,0.0,0.00010608784043362101
26,73.0,0.005832999999938693,0.0,-0.00019700606547809067
27,15.0,0.0011319999998704589,0.0,0.00020825485450394428
28,67.0,0.004729999999881329,0.0,-0.00012429915414733479
29,51.0,0.003721999999925174,0.0,-0.0004527346619430165
30,16.0,0.0013589999998657731,0.0,0.00020574328202044092
31,22.0,0.0015539999999418797,0.0,-0.00015248472863416568
32,16.0,0.0011549999999260763,0.0,-0.0001588381429725539
33,52.0,0.0035530000000107975,0.0,-0.0001639676592463257
34,8.0,0.0006189999999151041,0.0,0.0002080806160448236
35,7.0,0.0005499999999756255,0.0,0.00018551635480358754
36,36.0,0.002487999999857493,0.0,0.00010404030802241179
37,18.0,0.001571999999896434,0.0,5.2020154011205895e-05
38,16.0,0.0011840000001939188,0.0,0.0002257199189342702
