episode,length,time,reward,delta
0,38.0,0.002807000000075277,0.0,-0.0006888232675675511
1,38.0,0.00264300000003459,0.0,-0.0007201675513970799
2,81.0,0.005678000000216343,0.0,0.0001820739921097491
3,10.0,0.0007709999999860884,0.0,1.820739921097489e-05
4,12.0,0.0008949999999003921,0.0,-0.0006187625094006676
5,26.0,0.001876999999922191,0.0,-0.0003480102412676227
6,35.0,0.0024460000001909066,0.0,-0.0006102363357073366
7,16.0,0.0012120000001232256,0.0,-0.00018855106061736607
8,32.0,0.0023479999999835854,0.0,1.7458948174806554e-05
9,9.0,0.0006909999999606953,0.0,-3.480102412676227e-05
10,9.0,0.0007020000000466098,0.0,0.00013762564438859638
11,66.0,0.004644999999982247,0.0,-0.0006326125102890548
12,40.0,0.002803000000085376,0.0,-2.3850398729170514e-05
13,34.0,0.002488999999968655,0.0,-0.0004972205635105795
14,38.0,0.002727000000049884,0.0,0.00015350791763160326
15,83.0,0.005793000000039683,0.0,-0.00034592901285071564
16,72.0,0.005022000000053595,0.0,0.00019073648493076568
17,34.0,0.0024210000001403387,0.0,0.0002323487551168333
18,10.0,0.0007969999999204447,0.0,2.323487551168332e-05
19,40.0,0.003275000000030559,0.0,-0.0006660132085082571
20,24.0,0.0018889999998918938,0.0,-0.0006715352088728904
21,17.0,0.0013859999999112915,0.0,-0.0002803920203583473
22,14.0,0.00112899999999172,0.0,0.00018154137784381403
23,22.0,0.0017530000000078871,0.0,-3.346267610458844e-05
24,13.0,0.00112200000012308,0.0,0.0001678676858698525
25,93.0,0.006755000000111977,0.0,-0.000384315161520596
26,4.0,0.0005029999999806023,0.0,0.00023934302617139121
27,24.0,0.001862000000073749,0.0,5.5608713607866226e-05
28,26.0,0.00221800000008443,0.0,-0.00043191872979139983
29,22.0,0.0017390000000432337,0.0,0.0001739502495044903
30,19.0,0.0013910000000123546,0.0,0.00020845868734346122
31,10.0,0.0007749999999759893,0.0,2.084586873434612e-05
32,5.0,0.0004349999999249121,0.0,2.084586873434631e-06
33,57.0,0.003997000000026674,0.0,0.00019563273381127612
34,8.0,0.0014660000001640583,0.0,0.00021352516933179
35,15.0,0.0011560000000372384,0.0,0.0002532685856686939
36,32.0,0.002288000000135071,0.0,1.9563273381127634e-05
37,32.0,0.00233299999990777,0.0,-0.0007263413631598181
38,16.0,0.0012320000000727305,0.0,0.00023722580563699918
39,26.0,0.0018629999999575375,0.0,5.5608713607866334e-06
40,27.0,0.0018880000000081054,0.0,1.956327338112785e-06
41,40.0,0.002889999999979409,0.0,-9.445940980615545e-07
42,21.0,0.0015619999999216816,0.0,0.0002519276316529393
43,38.0,0.0027119999999740685,0.0,-0.00035906264384247976
44,61.0,0.004258999999819935,0.0,0.00017030043342976446
45,32.0,0.002275000000054206,0.0,0.00020787842841888098
46,16.0,0.0012099999999009015,0.0,0.0002530014390915895
47,46.0,0.0032209999999395222,0.0,-0.0006823354523230812
48,191.0,0.01319100000000617,0.0,0.0001309915275357556
49,16.0,0.0011799999999766442,0.0,0.00025790247131795695
50,20.0,0.001466999999820473,0.0,0.0002576339979022458
51,24.0,0.0017930000001342705,0.0,-0.00029093377655296646
52,171.0,0.012081000000080167,0.0,0.00025789676336275113
53,101.0,0.0071250000000873115,0.0,-0.0007250586754576304
54,23.0,0.0017100000000027649,0.0,0.00025732098813530677
55,57.0,0.003967999999986205,0.0,0.00019947046625539463
56,4.0,0.0003550000001268927,0.0,2.5732098813530644e-05
57,44.0,0.0031509999998888816,0.0,0.00025380228856598276
58,18.0,0.0012849999998252315,0.0,2.5380228856598254e-05
