steps,time,reward,delta,converged
1,0.00342200000000048,0.0,4.411391681378123e-06,False
2,0.015949000000091473,0.0,4.411391681378123e-06,False
3,0.009264000000030137,0.0,1.0983500883609708e-05,False
4,0.0075679999999920256,0.0,1.0983500883609708e-05,False
5,0.0009499999998752173,0.0,1.0983500883609708e-05,False
6,0.007454000000052474,0.0,1.0983500883609708e-05,False
7,0.0030789999998432904,0.0,1.4499793088437133e-05,False
8,0.0017119999999977153,0.0,1.4499793088437133e-05,False
9,0.005244999999831634,0.0,1.4499793088437133e-05,False
10,0.004261000000042259,0.0,7.340642199874173e-05,False
11,0.0026909999999134016,0.0,7.340642199874173e-05,False
12,0.00567799999998897,0.0,7.340642199874173e-05,False
13,0.002721999999948821,0.0,7.64937521354614e-05,False
14,0.005198999999947773,0.0,7.64937521354614e-05,False
15,0.002580999999963751,0.0,7.64937521354614e-05,False
16,0.002059999999801221,0.0,7.64937521354614e-05,False
17,0.000653000000056636,0.0,7.675768811652381e-05,False
18,0.004434999999830325,0.0,7.675768811652381e-05,False
19,0.0012830000000576547,0.0,7.675768811652381e-05,False
20,0.003942999999935637,0.0,7.675768811652381e-05,False
21,0.0017400000001543958,0.0,7.682192524202055e-05,False
22,0.003293999999868902,0.0,7.682192524202055e-05,False
23,0.001366999999845575,0.0,7.682192524202055e-05,False
24,0.001393000000007305,0.0,7.682192524202055e-05,False
25,0.001598000000058164,0.0,7.682192524202055e-05,False
26,0.0019869999998718413,0.0,7.682192524202055e-05,False
27,0.004920999999967535,0.0,7.682192524202055e-05,False
28,0.0012650000001031003,0.0,7.682192524202055e-05,False
29,0.002787000000125772,0.0,7.682192524202055e-05,False
30,0.0007949999999254942,0.0,7.682192524202055e-05,False
31,0.004513000000088141,0.0,7.893741600175612e-05,False
32,0.0008170000000973232,0.0,7.893741600175612e-05,False
33,0.0007319999999708671,0.0,7.893741600175612e-05,False
34,0.0027620000000752043,0.0,7.893741600175612e-05,False
35,0.000826999999844702,0.0,7.893741600175612e-05,False
36,0.010709000000133528,0.0,8.455345131433836e-05,False
37,0.002079000000094311,0.0,8.455345131433836e-05,False
38,0.0037700000000313594,0.0,8.455345131433836e-05,False
39,0.0027410000000145374,0.0,8.455345131433836e-05,False
40,0.002092000000175176,0.0,8.455345131433836e-05,False
41,0.0012910000000374566,0.0,8.455345131433836e-05,False
42,0.0008020000000215077,0.0,8.455345131433836e-05,False
43,0.0008689999999660358,0.0,8.455345131433836e-05,False
44,0.002547000000049593,0.0,8.455345131433836e-05,False
45,0.0030499999998028215,0.0,8.455345131433836e-05,False
46,0.0009190000000671716,0.0,8.455345131433836e-05,False
47,0.0006449999998494604,0.0,8.455345131433836e-05,False
48,0.002461999999923137,0.0,8.455345131433836e-05,False
49,0.0011010000000624132,0.0,8.455345131433836e-05,False
50,0.005490999999892665,0.0,8.455345131433836e-05,False
51,0.003240999999889027,0.0,8.455345131433836e-05,False
52,0.0024659999999130378,0.0,8.455345131433836e-05,False
53,0.006879000000026281,0.0,8.455345131433836e-05,False
54,0.0019259999999121646,0.0,8.932236280143996e-05,False
55,0.0055320000001302105,0.0,8.932236280143996e-05,False
56,0.0015630000000328437,0.0,8.932236280143996e-05,False
57,0.002672999999958847,0.0,8.932236280143996e-05,False
58,0.0023450000001048465,0.0,8.932236280143996e-05,False
59,0.0030130000000099244,0.0,8.932236280143996e-05,False
60,0.0007719999998698768,0.0,8.932236280143996e-05,False
61,0.002667999999857784,0.0,8.932236280143996e-05,False
62,0.003120000000080836,0.0,8.932236280143996e-05,False
63,0.002200000000129876,0.0,8.932236280143996e-05,False
64,0.0008390000000417785,0.0,8.932236280143996e-05,False
65,0.005550000000084765,0.0,8.932236280143996e-05,False
66,0.0006370000000970322,0.0,8.932236280143996e-05,False
67,0.0031719999999495485,0.0,8.932236280143996e-05,False
68,0.0009999999999763531,0.0,9.023460368195633e-05,False
69,0.01121699999998782,0.0,9.023460368195633e-05,False
70,0.0009709999999358843,0.0,9.023460368195633e-05,False
71,0.002668999999968946,0.0,9.023460368195633e-05,False
72,0.0011990000000423606,0.0,9.023460368195633e-05,False
73,0.0029670000001260632,0.0,9.023460368195633e-05,False
74,0.001943999999866719,0.0,9.023460368195633e-05,False
75,0.0019669999999223364,0.0,9.023460368195633e-05,False
76,0.0033009999999649153,0.0,9.023460368195633e-05,False
77,0.0009629999999560823,0.0,9.023460368195633e-05,False
78,0.004292000000077678,0.0,9.023460368195633e-05,False
79,0.0007180000000062137,0.0,9.023460368195633e-05,False
80,0.001303999999890948,0.0,9.023460368195633e-05,False
81,0.002236999999922773,0.0,9.023460368195633e-05,False
82,0.0012200000001030276,0.0,9.023460368195633e-05,False
83,0.0017350000000533328,0.0,9.023460368195633e-05,False
84,0.0011219999998957064,0.0,9.023460368195633e-05,False
85,0.0019320000001243898,0.0,9.023460368195633e-05,False
86,0.001046000000087588,0.0,9.023460368195633e-05,False
87,0.0015859999998610874,0.0,9.023460368195633e-05,False
88,0.0020560000000386935,0.0,9.023460368195633e-05,False
89,0.0017149999998764542,0.0,9.023460368195633e-05,False
90,0.0019999999999527063,0.0,9.023460368195633e-05,False
91,0.001404999999977008,0.0,9.023460368195633e-05,False
92,0.0012400000000525324,0.0,9.023460368195633e-05,False
93,0.0012710000000879518,0.0,9.023460368195633e-05,False
94,0.0013619999999718857,0.0,9.023460368195633e-05,False
95,0.0032180000000607833,0.0,9.023460368195633e-05,False
96,0.010084000000006199,0.0,9.023460368195633e-05,False
97,0.00045599999998557905,0.0,9.023460368195633e-05,False
98,0.0044990000001234876,0.0,9.023460368195633e-05,False
99,0.00282599999991362,0.0,9.023460368195633e-05,False
100,0.0024309999998877174,0.0,9.023460368195633e-05,False
101,0.001117000000022017,0.0,9.023460368195633e-05,False
102,0.005664999999908105,0.0,9.023460368195633e-05,False
103,0.0008739999998397252,0.0,9.023460368195633e-05,False
104,0.0030549999999038846,0.0,9.023460368195633e-05,False
105,0.005802999999787062,0.0,9.023460368195633e-05,False
106,0.0031140000000959844,0.0,9.023460368195633e-05,False
107,0.0021150000000034197,0.0,9.023460368195633e-05,False
108,0.001471999999921536,0.0,9.023460368195633e-05,False
109,0.001890000000003056,0.0,9.023460368195633e-05,False
110,0.001307999999880849,0.0,9.023460368195633e-05,False
111,0.002060999999912383,0.0,9.023460368195633e-05,False
112,0.0013150000002042361,0.0,9.023460368195633e-05,False
113,0.0006769999999960419,0.0,9.023460368195633e-05,False
114,0.002564000000120359,0.0,9.023460368195633e-05,False
115,0.003073999999969601,0.0,9.023460368195633e-05,False
116,0.00236599999993814,0.0,9.023460368195633e-05,False
117,0.0008559999998851708,0.0,9.023460368195633e-05,False
118,0.002504999999928259,0.0,9.023460368195633e-05,False
119,0.0027669999999488937,0.0,9.023460368195633e-05,False
120,0.0008499999999003194,0.0,9.023460368195633e-05,False
121,0.0021930000000338623,0.0,9.023460368195633e-05,False
122,0.0012580000000070868,0.0,9.023460368195633e-05,False
123,0.0005470000000968867,0.0,9.108042119694234e-05,False
124,0.0022019999998974527,0.0,9.108042119694234e-05,False
125,0.0005349999998998101,0.0,9.108042119694234e-05,False
126,0.0015079999998306448,0.0,9.108042119694234e-05,False
127,0.0010899999999764987,0.0,9.108042119694234e-05,False
128,0.0010970000000725122,0.0,9.108042119694234e-05,False
129,0.0027119999999740685,0.0,9.108042119694234e-05,False
130,0.0023779999999078427,0.0,9.108042119694234e-05,False
131,0.0016239999999925203,0.0,9.108042119694234e-05,False
