step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.04,0.00125,0.0,0.006959705453537527,0.04,0.0
32,0.018867924528301886,0.0017838765008576331,0.0,0.007489357031886827,0.04,0.0
33,0.0,0.0017314095449500555,0.0,0.0073845508238603325,0.04,0.0
34,0.0,0.0016819407008086254,0.0,0.007284006389283725,0.04,0.0
35,0.0,0.0016352201257861635,0.0,0.007187443837565611,0.04,0.0
36,0.0,0.0015910249872514025,0.0,0.007094608225157609,0.04,0.0
37,0.0,0.0015491559086395234,0.0,0.007005266783479359,0.04,0.0
38,0.0,0.001509433962264151,0.0,0.006919206511930052,0.04,0.0
39,0.0,0.0014716981132075473,0.0,0.006836232080885182,0.04,0.0
40,0.0,0.001435803037275656,0.0,0.006756163998879271,0.04,0.0
41,0.0,0.0014016172506738545,0.0,0.006678837005753004,0.04,0.0
42,0.0,0.0013690215006581835,0.0,0.006604098659742467,0.04,0.0
43,0.0,0.0013379073756432248,0.0,0.0065318080915806155,0.04,0.0
44,0.0,0.0013081761006289308,0.0,0.006461834902881076,0.04,0.0
45,0.0,0.0012797374897456932,0.0,0.006394058189551941,0.04,0.0
46,0.0,0.0012525090325170615,0.0,0.006328365673877242,0.04,0.0
47,0.0,0.0012264150943396227,0.0,0.006264652931314546,0.04,0.0
48,0.0,0.0012013862148633038,0.0,0.006202822700075099,0.04,0.0
49,0.0,0.0011773584905660378,0.0,0.006142784263247895,0.04,0.0
50,0.0,0.0011542730299667037,0.0,0.006084452894657426,0.04,0.0
51,0.0,0.0011320754716981133,0.0,0.0060277493608525455,0.04,0.0
52,0.0,0.0011107155571377714,0.0,0.005972599472647866,0.04,0.0
53,0.0,0.0010901467505241092,0.0,0.0059189336805102865,0.04,0.0
54,0.0,0.0010703259005145798,0.0,0.005866686708826241,0.04,0.0
55,0.0,0.001051212938005391,0.0,0.00581579722472094,0.04,0.0
56,0.0,0.0010327706057596823,0.0,0.005766207537646107,0.04,0.0
57,0.0,0.001014964216005205,0.0,0.0057178633264216355,0.04,0.0
58,0.0,0.000997761432683083,0.0,0.005670713390820848,0.04,0.0
59,0.0,0.0009811320754716981,0.0,0.005624709425138529,0.04,0.0
60,0.0,0.0009650479430869162,0.0,0.005579805811483639,0.04,0.0
61,0.0,0.0009494826536822885,0.0,0.005535959430801544,0.04,0.0
62,0.0,0.0009344115004492363,0.0,0.005493129489859406,0.04,0.0
63,0.0,0.000919811320754717,0.0,0.005451277362627998,0.04,0.0
64,0.0,0.0009056603773584907,0.0,0.005410366444667671,0.04,0.0
65,0.0,0.0008919382504288166,0.0,0.0053703620192789925,0.04,0.0
66,0.0,0.0008786257392283865,0.0,0.005331231134312722,0.04,0.0
67,0.0,0.0008657047724750278,0.0,0.0052929424886516765,0.04,0.0
68,0.0,0.0008531583264971288,0.0,0.00525546632748099,0.04,0.0
69,0.0,0.0008409703504043127,0.0,0.005218774345554925,0.04,0.0
70,0.0,0.0008291256975817168,0.0,0.005182839597749455,0.04,0.0
71,0.0,0.0008176100628930818,0.0,0.005147636416261736,0.04,0.0
72,0.0,0.0008064099250452314,0.0,0.005113140333881172,0.04,0.0
73,0.0,0.0007955124936257013,0.0,0.005079328012813465,0.04,0.0
74,0.0,0.0007849056603773585,0.0,0.005046177178589439,0.04,0.0
75,0.0,0.0007745779543197617,0.0,0.005013666558635288,0.04,0.0
