episode,length,time,reward,delta
0,11.0,0.0012560000000121363,0.0,-0.0003683243801817403
1,24.0,0.002250000000003638,0.0,-0.00013957308204969347
2,32.0,0.005030000000033397,0.0,2.3099461431485852e-05
3,5.0,0.0005009999999856518,0.0,-0.00011165191162803905
4,26.0,0.0026880000000346627,0.0,-0.00027726421478169053
5,26.0,0.0030090000000200234,0.0,-0.0004201256672149513
6,34.0,0.002590000000054715,0.0,-0.00014727402439557494
7,15.0,0.001500999999962005,0.0,-5.582595581401953e-05
8,7.0,0.0007499999999254214,0.0,0.00026220493800974305
9,25.0,0.004214999999931024,0.0,-0.00021307405090549992
10,85.0,0.007141999999930704,0.0,-0.0002123449276452506
11,114.0,0.01120600000012928,0.0,0.00024587869689029183
12,15.0,0.0017589999999927386,0.0,-0.00024584733442683593
13,65.0,0.00666799999999057,0.0,0.00011760272011913648
14,17.0,0.001492999999982203,0.0,8.843731920544834e-05
15,16.0,0.0014780000001337612,0.0,7.503935367141431e-05
16,49.0,0.004826999999977488,0.0,6.52948453048215e-05
17,35.0,0.0029239999998935673,0.0,-9.703031217633156e-05
18,10.0,0.00120399999991605,0.0,4.421865960272417e-05
19,41.0,0.004028999999945881,0.0,1.5827328815799292e-05
20,38.0,0.0032469999998738786,0.0,0.0001970828717905644
21,26.0,0.00290099999983795,0.0,2.2109329801362084e-05
22,56.0,0.005096000000094136,0.0,-0.00013295174227508956
23,11.0,0.0010520000000724394,0.0,-9.916314804364612e-05
24,58.0,0.006957000000056723,0.0,0.0001614952313565009
25,11.0,0.0009219999999459105,0.0,-0.0001325516179252462
26,17.0,0.001470999999810374,0.0,-4.958157402182306e-05
27,15.0,0.0013400000000274304,0.0,9.40153314893751e-05
28,5.0,0.0007520000001477456,0.0,4.700766574468752e-05
29,24.0,0.001794000000018059,0.0,8.632207855101292e-05
30,19.0,0.0014320000000225264,0.0,9.38912002515736e-05
31,12.0,0.0010620000000471919,0.0,0.00011482481767778217
32,16.0,0.0013109999999869615,0.0,-5.383677000317974e-05
33,12.0,0.0009210000000621221,0.0,9.11994933208575e-05
34,13.0,0.0010040000001936278,0.0,0.0004039651242716117
35,14.0,0.0014880000001085136,0.0,2.0800806501016867e-05
36,54.0,0.005546999999978652,0.0,0.00020198256213580586
37,7.0,0.0008210000000872242,0.0,0.00010987785918274809
38,42.0,0.0033849999999802094,0.0,5.4736781441284076e-05
39,8.0,0.0007109999999102001,0.0,0.00011890427468382275
40,33.0,0.004181999999900654,0.0,6.522801897149914e-05
41,6.0,0.0005220000000463187,0.0,3.261400948574957e-05
42,9.0,0.0010429999999814754,0.0,8.238337731428485e-05
43,15.0,0.001216999999996915,0.0,-1.302501510177254e-05
44,62.0,0.006411999999954787,0.0,0.00011443186107214123
45,16.0,0.0012689999998656276,0.0,0.00010099128106790293
46,24.0,0.0017490000000179862,0.0,0.0001381787755500997
47,25.0,0.0019669999999223364,0.0,5.049564053395141e-05
