iterations,fitness,time,fevals
0,34.0,0.004293179,1000
10,34.0,0.007858002,2100
20,31.0,0.011381736,3200
30,35.0,0.014489208,4300
40,31.0,0.017566452,5400
50,32.0,0.020375832,6500
60,35.0,0.023791432,7600
70,31.0,0.027130246,8700
80,33.0,0.030009384,9800
90,34.0,0.032933469,10900
100,32.0,0.035912945,12000
110,31.0,0.03915763,13100
120,31.0,0.041915893,14200
130,32.0,0.044779499,15300
140,31.0,0.047617147,16400
150,31.0,0.050463437,17500
160,31.0,0.053615522,18600
170,31.0,0.056747187,19700
180,34.0,0.059777341,20800
190,34.0,0.062799227,21900
200,34.0,0.065815975,23000
210,34.0,0.069825568,24100
220,34.0,0.073089018,25200
230,31.0,0.07590014,26300
240,31.0,0.078688658,27400
250,34.0,0.081557809,28500
260,31.0,0.084600179,29600
270,31.0,0.087367166,30700
280,31.0,0.090195251,31800
290,34.0,0.092933108,32900
300,31.0,0.095830806,34000
310,31.0,0.099263307,35100
320,31.0,0.102420315,36200
330,31.0,0.105508259,37300
340,31.0,0.108377584,38400
350,32.0,0.111548393,39500
360,31.0,0.115052249,40600
370,31.0,0.118054129,41700
380,32.0,0.120932892,42800
390,31.0,0.12375261,43900
400,31.0,0.126815095,45000
410,32.0,0.129833866,46100
420,31.0,0.132753269,47200
430,34.0,0.135557808,48300
440,34.0,0.138373858,49400
450,34.0,0.141336354,50500
460,34.0,0.144794359,51600
470,34.0,0.147908813,52700
480,32.0,0.151060352,53800
490,34.0,0.15393633,54900
500,31.0,0.157129921,56000
510,31.0,0.1604497,57100
520,31.0,0.163318376,58200
530,32.0,0.166220056,59300
540,34.0,0.169132326,60400
550,31.0,0.172430619,61500
560,35.0,0.17529201,62600
570,31.0,0.178148496,63700
580,32.0,0.180877208,64800
590,31.0,0.18374215,65900
600,35.0,0.186849359,67000
610,31.0,0.189984797,68100
620,34.0,0.193038622,69200
630,31.0,0.196057318,70300
640,31.0,0.198904642,71400
650,31.0,0.201956451,72500
660,31.0,0.205530518,73600
670,31.0,0.208867048,74700
680,31.0,0.211591902,75800
690,32.0,0.21455066,76900
700,31.0,0.21764674,78000
710,34.0,0.223660859,79100
720,34.0,0.226494801,80200
730,34.0,0.229457686,81300
740,34.0,0.232920016,82400
750,35.0,0.236443765,83500
760,34.0,0.239819526,84600
770,34.0,0.242791723,85700
780,34.0,0.245907289,86800
