iterations,fitness,time,fevals
0,33.0,0.004437312,1000
10,30.0,0.008165766,2100
20,30.0,0.011646877,3200
30,30.0,0.014969158,4300
40,29.0,0.017966776,5400
50,33.0,0.021140334,6500
60,33.0,0.024641783,7600
70,29.0,0.027691592,8700
80,29.0,0.030700395,9800
90,29.0,0.033637827,10900
100,29.0,0.036720216,12000
110,30.0,0.040443492,13100
120,29.0,0.043837484,14200
130,29.0,0.047119851,15300
140,29.0,0.050059303,16400
150,29.0,0.053312093,17500
160,29.0,0.056256141,18600
170,29.0,0.059338343,19700
180,29.0,0.062667804,20800
190,30.0,0.065625199,21900
200,30.0,0.068781726,23000
210,31.0,0.071816487,24100
220,31.0,0.075251014,25200
230,30.0,0.078304455,26300
240,30.0,0.082118437,27400
250,30.0,0.085212274,28500
260,30.0,0.088340286,29600
270,29.0,0.091264486,30700
280,29.0,0.094222898,31800
290,33.0,0.097464433,32900
300,30.0,0.100671749,34000
310,29.0,0.103719288,35100
320,30.0,0.106631273,36200
330,29.0,0.109680922,37300
340,30.0,0.112746552,38400
350,30.0,0.115798547,39500
360,29.0,0.119175339,40600
370,29.0,0.12220882,41700
380,29.0,0.125229476,42800
390,30.0,0.128305641,43900
400,30.0,0.131431436,45000
410,29.0,0.134475806,46100
420,30.0,0.137811825,47200
430,30.0,0.140968158,48300
440,31.0,0.144162457,49400
450,30.0,0.147153345,50500
460,30.0,0.15014055,51600
470,30.0,0.153351734,52700
480,30.0,0.156701551,53800
490,29.0,0.159951674,54900
500,30.0,0.162914976,56000
510,29.0,0.16584738,57100
520,30.0,0.168730704,58200
530,30.0,0.171659774,59300
540,30.0,0.174589953,60400
550,29.0,0.178079233,61500
560,30.0,0.181502642,62600
570,29.0,0.184563107,63700
580,29.0,0.187667773,64800
590,30.0,0.190735253,65900
600,29.0,0.193748358,67000
610,29.0,0.19668126,68100
620,30.0,0.199646089,69200
630,29.0,0.202607264,70300
640,29.0,0.205677764,71400
650,29.0,0.208736202,72500
660,30.0,0.211602266,73600
670,29.0,0.214666127,74700
680,29.0,0.217804373,75800
690,30.0,0.22199505,76900
700,29.0,0.22510091,78000
710,30.0,0.228072318,79100
720,29.0,0.230862519,80200
730,29.0,0.234033428,81300
740,29.0,0.237089866,82400
750,29.0,0.240207516,83500
760,29.0,0.243234037,84600
770,29.0,0.246257326,85700
780,30.0,0.249530366,86800
790,30.0,0.252625856,87900
800,30.0,0.255710826,89000
810,31.0,0.258701036,90100
820,29.0,0.261875349,91200
830,29.0,0.265010016,92300
840,29.0,0.267807736,93400
850,30.0,0.270973258,94500
860,29.0,0.274100096,95600
870,29.0,0.277330433,96700
880,30.0,0.280358641,97800
890,29.0,0.283512553,98900
900,29.0,0.289214425,100000
910,30.0,0.292713847,101100
920,30.0,0.29655278,102200
930,29.0,0.300260612,103300
940,29.0,0.30400924,104400
950,29.0,0.307243502,105500
960,29.0,0.311072901,106600
970,30.0,0.313996245,107700
980,29.0,0.316946302,108800
990,29.0,0.320248775,109900
1000,30.0,0.323999289,111000
1010,29.0,0.328186124,112100
1020,29.0,0.331855745,113200
1030,30.0,0.335384779,114300
1040,30.0,0.338933279,115400
1050,34.0,0.342883231,116500
1060,32.0,0.346925274,117600
1070,30.0,0.350373381,118700
1080,32.0,0.355121065,119800
1090,32.0,0.358859865,120900
1100,33.0,0.363195501,122000
1110,30.0,0.366613033,123100
1120,30.0,0.370419375,124200
1130,30.0,0.37360751,125300
1140,30.0,0.377264285,126400
