iterations,fitness,time,fevals
0,27.0,8.66599999999e-06,11
10,27.0,1.6966e-05,21
20,27.0,2.7171e-05,31
30,28.0,3.4975e-05,41
40,28.0,4.22e-05,51
50,30.0,4.9948e-05,61
60,31.0,5.8234e-05,71
70,31.0,6.615e-05,81
80,31.0,7.3291e-05,91
90,31.0,8.0102e-05,101
100,31.0,8.6554e-05,111
110,31.0,9.3944e-05,121
120,31.0,0.00010112,131
130,31.0,0.000107655,141
140,31.0,0.000114293,151
150,31.0,0.000120713,161
160,31.0,0.00012754,171
170,31.0,0.000133873,181
180,31.0,0.000141232,191
190,31.0,0.000148251,201
200,31.0,0.000155089,211
210,31.0,0.000164762,221
220,31.0,0.000172443,231
230,31.0,0.000179973,241
240,31.0,0.000186786,251
250,31.0,0.000193263,261
260,31.0,0.000204399,271
270,31.0,0.00023148,281
280,31.0,0.000240581,291
290,31.0,0.000271086,301
300,31.0,0.000280438,311
310,31.0,0.000290243,321
320,31.0,0.000299736,331
330,31.0,0.000309035,341
340,31.0,0.000317856,351
350,31.0,0.000328427,361
360,31.0,0.000337429,371
370,31.0,0.000363151,381
380,31.0,0.000371896,391
390,31.0,0.000397056,401
400,31.0,0.000405503,411
410,31.0,0.000414697,421
420,31.0,0.000440916,431
430,31.0,0.000450624,441
440,31.0,0.000461442,451
450,31.0,0.00048155,461
460,31.0,0.00049837,471
470,31.0,0.000532938,481
480,31.0,0.000547527,491
490,31.0,0.000554644,501
500,31.0,0.00056173,511
510,31.0,0.000568175,521
520,31.0,0.000574752,531
530,31.0,0.000584815,541
540,31.0,0.000597931,551
550,31.0,0.000606353,561
560,31.0,0.000615772,571
570,31.0,0.000624449,581
580,31.0,0.000631255,591
590,31.0,0.000638209,601
600,31.0,0.000666165,611
610,31.0,0.000673524,621
620,31.0,0.000680456,631
630,31.0,0.000687235,641
640,31.0,0.000694144,651
650,31.0,0.000700846,661
660,31.0,0.00070805,671
670,31.0,0.000714624,681
680,31.0,0.000721593,691
690,31.0,0.000742955,701
700,31.0,0.000753333,711
710,31.0,0.000763003,721
720,31.0,0.000783973,731
730,31.0,0.000794184,741
740,31.0,0.000824088,751
750,31.0,0.000834008,761
760,31.0,0.000855463,771
770,31.0,0.00086583,781
780,31.0,0.000875173,791
790,31.0,0.000885194,801
800,31.0,0.000897329,811
810,31.0,0.000907052,821
820,31.0,0.000914762,831
830,31.0,0.000935095,841
840,31.0,0.000944673,851
850,31.0,0.000953507,861
860,31.0,0.000962077,871
870,31.0,0.000970498,881
880,31.0,0.000979116,891
890,31.0,0.000990505,901
900,31.0,0.000998755,911
910,31.0,0.001007055,921
920,31.0,0.001015121,931
930,31.0,0.001023395,941
940,31.0,0.001031489,951
950,31.0,0.001039764,961
960,31.0,0.001048506,971
970,31.0,0.001057384,981
980,31.0,0.001066579,991
990,31.0,0.001075342,1001
1000,31.0,0.001083917,1011
1010,31.0,0.001092674,1021
1020,31.0,0.001101585,1031
1030,31.0,0.001110472,1041
1040,31.0,0.00113671,1051
1050,31.0,0.001150209,1061
1060,31.0,0.001168743,1071
1070,31.0,0.001186566,1081
1080,31.0,0.001225134,1091
1090,31.0,0.001244421,1101
1100,31.0,0.001261841,1111
1110,31.0,0.001285257,1121
1120,31.0,0.001300469,1131
1130,31.0,0.001314649,1141
1140,31.0,0.001325427,1151
1150,31.0,0.001339072,1161
1160,31.0,0.001359336,1171
1170,31.0,0.001373575,1181
1180,31.0,0.001387879,1191
1190,31.0,0.001397429,1201
1200,31.0,0.001404615,1211
1210,31.0,0.001412105,1221
