iterations,fitness,time,fevals
0,26.0,1.884e-05,11
10,26.0,3.3231e-05,21
20,28.0,4.44909999999e-05,31
30,30.0,5.47099999999e-05,41
40,30.0,6.26419999999e-05,51
50,32.0,7.08709999999e-05,61
60,32.0,8.19849999999e-05,71
70,32.0,9.02659999998e-05,81
80,32.0,9.91339999998e-05,91
90,33.0,0.000105919,101
100,34.0,0.000111686,111
110,34.0,0.000120016,121
120,34.0,0.000125426,131
130,34.0,0.000131257,141
140,34.0,0.000136649,151
150,34.0,0.000142429,161
160,34.0,0.000147877,171
170,34.0,0.000153289,181
180,34.0,0.000158716,191
190,34.0,0.00016393,201
200,34.0,0.00016934,211
210,34.0,0.000174883,221
220,34.0,0.000180431,231
230,34.0,0.000185782,241
240,34.0,0.000191087,251
250,34.0,0.000196609,261
260,34.0,0.000202265,271
270,34.0,0.000207768,281
280,34.0,0.000244533,291
290,34.0,0.000249224,301
300,34.0,0.000253755,311
310,34.0,0.000271604,321
320,34.0,0.000276909000001,331
330,34.0,0.000293140000001,341
340,34.0,0.000298806000001,351
350,34.0,0.000333580000001,361
360,34.0,0.000338281000001,371
370,34.0,0.000368590000001,381
380,34.0,0.000374742000001,391
390,34.0,0.000381193000001,401
400,34.0,0.000387431000001,411
410,34.0,0.000393478000001,421
420,34.0,0.000398367000001,431
430,34.0,0.000403252000001,441
440,34.0,0.000407708000001,451
450,34.0,0.000411881000001,461
460,34.0,0.000415908000001,471
470,34.0,0.000433172000001,481
480,34.0,0.000441282000001,491
490,34.0,0.000449365000001,501
500,34.0,0.000454801000001,511
510,34.0,0.000459765000001,521
520,34.0,0.000464882000001,531
530,34.0,0.000469271000001,541
540,34.0,0.000475164000001,551
550,34.0,0.000496820000001,561
560,34.0,0.000502148000001,571
570,34.0,0.000518640000001,581
580,34.0,0.000523927000001,591
590,34.0,0.000529057000001,601
600,34.0,0.000552196000001,611
610,34.0,0.000571589000001,621
620,34.0,0.000580558000001,631
630,34.0,0.000606609000001,641
640,34.0,0.000611548000001,651
650,34.0,0.000648791000001,661
660,34.0,0.000655846000001,671
670,34.0,0.000690982000001,681
680,34.0,0.000699875000001,691
690,34.0,0.000731963000001,701
700,34.0,0.000737170000001,711
710,34.0,0.000742035000001,721
720,34.0,0.000746657000001,731
730,34.0,0.000751333000001,741
740,34.0,0.000755949000001,751
750,34.0,0.000760839000001,761
760,34.0,0.000765419000001,771
770,34.0,0.000770073000001,781
780,34.0,0.000774572000001,791
790,34.0,0.000778997000001,801
800,34.0,0.000783279000001,811
810,34.0,0.000787510000001,821
820,34.0,0.000791675000001,831
830,34.0,0.000795967000001,841
840,34.0,0.000800329000001,851
850,34.0,0.000804764000001,861
860,34.0,0.000809006000001,871
870,34.0,0.000814634000001,881
880,34.0,0.000819202000001,891
890,34.0,0.000837050000001,901
900,34.0,0.000841796000001,911
910,34.0,0.000858251,921
920,34.0,0.000862852,931
930,34.0,0.000878887,941
940,34.0,0.000883695000001,951
950,34.0,0.000899662,961
960,34.0,0.000904844,971
970,34.0,0.000920977,981
980,34.0,0.000926218,991
990,34.0,0.000942987000001,1001
1000,34.0,0.000948112000001,1011
1010,34.0,0.000964783000001,1021
1020,34.0,0.000969611000001,1031
1030,34.0,0.000975223000001,1041
1040,34.0,0.000992468000001,1051
1050,34.0,0.000997779000001,1061
1060,34.0,0.001015175,1071
1070,34.0,0.001020303,1081
1080,34.0,0.001036759,1091
1090,34.0,0.001041361,1101
1100,34.0,0.001057703,1111
1110,34.0,0.001062476,1121
1120,34.0,0.001078985,1131
1130,34.0,0.001083802,1141
1140,34.0,0.001100373,1151
1150,34.0,0.001105154,1161
1160,34.0,0.001109825,1171
1170,34.0,0.001114194,1181
1180,34.0,0.001118404,1191
1190,34.0,0.001122843,1201
1200,34.0,0.001127091,1211
1210,34.0,0.001131147,1221
1220,34.0,0.001135214,1231
1230,34.0,0.001140585,1241
1240,34.0,0.001145355,1251
1250,34.0,0.001149644,1261
1260,34.0,0.001154008,1271
1270,34.0,0.001158288,1281
1280,34.0,0.001162871,1291
1290,34.0,0.001167126,1301
1300,34.0,0.001175106,1311
1310,34.0,0.001179962,1321
1320,34.0,0.001184573,1331
1330,34.0,0.001188944,1341
1340,34.0,0.001193679,1351
1350,34.0,0.001198011,1361
1360,34.0,0.001202592,1371
1370,34.0,0.00120721,1381
1380,34.0,0.001211956,1391
1390,34.0,0.001216694,1401
1400,34.0,0.001221424,1411
1410,34.0,0.001225847,1421
1420,34.0,0.001230473,1431
1430,34.0,0.001235094,1441
1440,34.0,0.001242058,1451
1450,34.0,0.001247092,1461
1460,34.0,0.001253429,1471
1470,34.0,0.001273125,1481
1480,34.0,0.00128026,1491
1490,34.0,0.001287433,1501
1500,34.0,0.001294833,1511
1510,34.0,0.001314157,1521
1520,34.0,0.001321479,1531
1530,34.0,0.001342465,1541
1540,34.0,0.001353661,1551
1550,34.0,0.001365203,1561
1560,34.0,0.001375611,1571
1570,34.0,0.001387943,1581
1580,34.0,0.001397781,1591
1590,34.0,0.001405113,1601
1600,34.0,0.00141554,1611
1610,34.0,0.001428636,1621
1620,34.0,0.001435977,1631
1630,34.0,0.001441292,1641
1640,34.0,0.001446419,1651
1650,34.0,0.001451274,1661
1660,34.0,0.001456235,1671
1670,34.0,0.001461228,1681
1680,34.0,0.001466423,1691
1690,34.0,0.001471733,1701
1700,34.0,0.001476466,1711
1710,34.0,0.001489161,1721
1720,34.0,0.001497518,1731
1730,34.0,0.001505355,1741
