iterations,fitness,time,fevals
0,29.0,7.24699999999e-06,11
10,29.0,1.4781e-05,21
20,29.0,2.17429999999e-05,31
30,29.0,2.83959999999e-05,41
40,30.0,3.48979999999e-05,51
50,30.0,4.15179999999e-05,61
60,31.0,4.81549999999e-05,71
70,32.0,5.42289999999e-05,81
80,32.0,6.05129999998e-05,91
90,32.0,6.67379999998e-05,101
100,32.0,7.32719999998e-05,111
110,32.0,7.97289999999e-05,121
120,32.0,8.57689999999e-05,131
130,32.0,9.21169999999e-05,141
140,32.0,9.80949999999e-05,151
150,32.0,0.000107076,161
160,32.0,0.000125426,171
170,32.0,0.000133106,181
180,32.0,0.000139617,191
190,32.0,0.00014624,201
200,32.0,0.000152649,211
210,32.0,0.000159021,221
220,32.0,0.000167138,231
230,32.0,0.000185913,241
240,32.0,0.000196617,251
250,32.0,0.000205418,261
260,32.0,0.000213615,271
270,32.0,0.000221157,281
280,32.0,0.000227864,291
290,32.0,0.000236158,301
300,32.0,0.000245914,311
310,32.0,0.000259383,321
320,32.0,0.000268875,331
330,32.0,0.000276236,341
340,32.0,0.000283691,351
350,32.0,0.000291507,361
360,32.0,0.000298472,371
370,32.0,0.000308846,381
380,32.0,0.000319792,391
390,32.0,0.000329663,401
400,32.0,0.000340095,411
410,32.0,0.000350405,421
420,32.0,0.000356892,431
430,32.0,0.000365075,441
440,32.0,0.000373621,451
450,32.0,0.00039055,461
460,32.0,0.000399368,471
470,32.0,0.000413051,481
480,32.0,0.000426834,491
490,32.0,0.000441075,501
500,32.0,0.000456605,511
510,32.0,0.000469378,521
520,32.0,0.000482814,531
530,32.0,0.000495992,541
540,32.0,0.000509085,551
550,32.0,0.000533728,561
560,32.0,0.000543449,571
570,32.0,0.000555245,581
580,32.0,0.00056431,591
590,32.0,0.000574354,601
600,32.0,0.000581243000001,611
610,32.0,0.000589855000001,621
620,32.0,0.000604153,631
630,32.0,0.000614563000001,641
640,32.0,0.000623526,651
650,32.0,0.000633016000001,661
660,32.0,0.000639389000001,671
670,32.0,0.000648697000001,681
680,32.0,0.000682562000001,691
690,32.0,0.000689947000001,701
700,32.0,0.000723005000001,711
710,32.0,0.000730486000001,721
720,32.0,0.000761490000001,731
730,32.0,0.000768637000001,741
740,32.0,0.000784615000001,751
750,32.0,0.000795296000001,761
760,32.0,0.000804838000001,771
770,32.0,0.000813675000001,781
780,32.0,0.000822398000001,791
790,32.0,0.000830949000001,801
800,32.0,0.000839295000001,811
810,32.0,0.000847302000001,821
820,32.0,0.000855580000001,831
830,32.0,0.000864743000001,841
840,32.0,0.000873042000001,851
850,32.0,0.000881787000001,861
860,32.0,0.000889959000001,871
870,32.0,0.000898290000001,881
880,32.0,0.000906708000001,891
890,32.0,0.000915032000001,901
900,32.0,0.000934576000001,911
910,32.0,0.000944639000001,921
920,32.0,0.000953529000001,931
930,32.0,0.000962284000001,941
940,32.0,0.000970597000001,951
950,32.0,0.000979274000001,961
960,32.0,0.000988126000001,971
970,32.0,0.000996462000001,981
980,32.0,0.001005059,991
990,32.0,0.001013203,1001
1000,32.0,0.001021421,1011
1010,32.0,0.001029966,1021
1020,32.0,0.001037544,1031
1030,32.0,0.001045746,1041
1040,32.0,0.001054433,1051
1050,32.0,0.001062602,1061
1060,32.0,0.001070787,1071
1070,32.0,0.001078635,1081
1080,32.0,0.001087155,1091
1090,32.0,0.001104975,1101
1100,32.0,0.001130847,1111
1110,32.0,0.00116747,1121
1120,32.0,0.001177747,1131
1130,32.0,0.00118826,1141
1140,32.0,0.001202165,1151
1150,32.0,0.001218306,1161
1160,32.0,0.001232875,1171
1170,32.0,0.001246743,1181
1180,32.0,0.001262663,1191
1190,32.0,0.001279686,1201
1200,32.0,0.001383141,1211
1210,32.0,0.00140435,1221
1220,32.0,0.001421799,1231
1230,32.0,0.00143908,1241
1240,32.0,0.001463104,1251
1250,32.0,0.001478945,1261
1260,32.0,0.001495755,1271
1270,32.0,0.001513019,1281
1280,32.0,0.001528653,1291
1290,32.0,0.001538261,1301
1300,32.0,0.00154755,1311
1310,32.0,0.001556379,1321
1320,32.0,0.001565266,1331
1330,32.0,0.001575611,1341
1340,32.0,0.001585965,1351
1350,32.0,0.001593362,1361
1360,32.0,0.001600513,1371
1370,32.0,0.001607352,1381
1380,32.0,0.001614189,1391
1390,32.0,0.001620759,1401
