iterations,fitness,time,fevals
0,31.0,0.000225169,426
10,28.0,0.000425547000001,766
20,28.0,0.000624205000001,1094
30,27.0,0.000839848000002,1428
40,29.0,0.00103101,1757
50,30.0,0.001225694,2095
60,29.0,0.001430583,2433
70,30.0,0.001629715,2769
80,30.0,0.001900743,3093
90,30.0,0.002141011,3422
100,30.0,0.002499113,3753
110,31.0,0.00269814,4098
120,30.0,0.002915329,4435
130,31.0,0.003112818,4770
140,31.0,0.003312318,5107
150,31.0,0.003511483,5438
160,30.0,0.003708113,5770
170,32.0,0.003901193,6101
180,32.0,0.00409423399999,6421
190,32.0,0.00428820199999,6768
200,31.0,0.00448146899999,7099
210,32.0,0.004669458,7426
220,32.0,0.00485539,7762
230,34.0,0.00503264799999,8092
240,36.0,0.005217918,8423
250,35.0,0.005403296,8769
260,35.0,0.005584586,9107
270,35.0,0.00576345499999,9437
280,35.0,0.005942577,9770
290,35.0,0.006119799,10108
300,34.0,0.006324234,10433
310,34.0,0.0065086,10767
320,34.0,0.006707612,11104
330,35.0,0.006988437,11444
340,35.0,0.007403253,11781
350,35.0,0.007791843,12123
360,35.0,0.0083111,12448
370,35.0,0.008577755,12775
380,35.0,0.008826069,13111
390,35.0,0.009069244,13433
400,35.0,0.009298447,13763
410,35.0,0.009534884,14099
420,36.0,0.009744884,14427
430,35.0,0.009920951,14741
440,36.0,0.010101565,15077
450,35.0,0.010278219,15400
460,35.0,0.01045832,15735
470,35.0,0.010637302,16072
480,35.0,0.01081062,16410
490,35.0,0.010983014,16746
500,35.0,0.011158812,17080
510,36.0,0.011467966,17413
520,35.0,0.011647896,17757
530,36.0,0.011872948,18098
540,35.0,0.012058732,18440
550,36.0,0.012238637,18771
560,36.0,0.01242175,19102
570,36.0,0.012610473,19436
580,36.0,0.012795932,19762
590,36.0,0.01301878,20091
600,35.0,0.013209918,20425
610,36.0,0.013401503,20757
620,36.0,0.013597988,21097
630,36.0,0.013851465,21437
640,36.0,0.01411195,21774
650,36.0,0.014343601,22105
660,36.0,0.014521208,22435
670,36.0,0.014693925,22762
680,36.0,0.014864199,23099
690,36.0,0.01503456,23434
700,36.0,0.015203552,23770
710,36.0,0.015372075,24113
720,36.0,0.015552227,24447
730,36.0,0.015730903,24781
740,36.0,0.015965285,25110
750,36.0,0.016246794,25445
760,36.0,0.016636921,25773
770,36.0,0.017012304,26110
780,36.0,0.017368222,26439
790,36.0,0.017710119,26787
800,36.0,0.017978238,27112
810,36.0,0.018219501,27444
820,36.0,0.01843299,27784
830,36.0,0.018651266,28113
840,36.0,0.018865309,28441
850,36.0,0.019105498,28776
860,36.0,0.019298311,29115
870,36.0,0.019485651,29450
880,36.0,0.019672263,29787
890,36.0,0.01984253,30124
900,36.0,0.020013276,30464
910,36.0,0.020183265,30800
920,36.0,0.020393475,31127
930,36.0,0.020655215,31474
940,36.0,0.02083389,31810
950,36.0,0.021013324,32142
960,36.0,0.02119325,32474
970,36.0,0.021369654,32805
980,36.0,0.021546636,33143
990,36.0,0.021730635,33482
1000,34.0,0.021910377,33814
1010,34.0,0.022089735,34159
1020,35.0,0.02227379,34490
1030,35.0,0.022457046,34818
1040,36.0,0.022640507,35153
1050,36.0,0.022833796,35482
1060,34.0,0.023028437,35808
1070,35.0,0.023222927,36138
1080,35.0,0.023412382,36486
1090,36.0,0.023591679,36833
1100,35.0,0.023765366,37179
1110,35.0,0.023966273,37522
1120,36.0,0.024132682,37843
1130,36.0,0.024303562,38176
1140,35.0,0.024471151,38516
1150,35.0,0.024700307,38854
1160,35.0,0.024893819,39197
1170,36.0,0.025093953,39527
1180,36.0,0.025302011,39862
1190,36.0,0.025517848,40187
1200,36.0,0.025693431,40530
1210,35.0,0.025866267,40863
1220,35.0,0.026044198,41191
1230,35.0,0.026224168,41531
1240,35.0,0.026408331,41871
1250,35.0,0.026578413,42213
1260,35.0,0.026752385,42550
1270,35.0,0.026957717,42877
1280,35.0,0.027178325,43212
1290,34.0,0.02738871,43547
1300,34.0,0.027674239,43886
1310,35.0,0.027844742,44215
1320,34.0,0.028021342,44539
1330,33.0,0.028216985,44876
1340,34.0,0.028404479,45208
1350,35.0,0.028617113,45544
1360,34.0,0.02881753,45883
1370,35.0,0.028999017,46215
1380,35.0,0.029182837,46551
1390,35.0,0.029365507,46880
1400,36.0,0.029566491,47220
1410,36.0,0.029761352,47560
1420,36.0,0.029953512,47898
1430,36.0,0.030123445,48238
1440,36.0,0.030290268,48568
1450,36.0,0.030457744,48900
1460,36.0,0.030623323,49246
1470,36.0,0.030794166,49573
1480,36.0,0.03096057,49905
1490,36.0,0.031127029,50238
1500,36.0,0.03129807,50562
1510,36.0,0.031468803,50892
1520,36.0,0.031639728,51226
1530,36.0,0.03180927,51551
1540,36.0,0.031982821,51889
1550,36.0,0.032172277,52223
1560,34.0,0.032357526,52561
1570,34.0,0.03254662,52903
1580,34.0,0.032732836,53232
1590,34.0,0.032919028,53560
1600,34.0,0.033093162,53892
1610,34.0,0.033268967,54231
1620,34.0,0.033435385,54558
1630,34.0,0.033607814,54888
1640,34.0,0.033777605,55217
1650,34.0,0.033946039,55556
1660,36.0,0.034119619,55893
1670,36.0,0.034289964,56220
1680,36.0,0.034469351,56555
1690,36.0,0.034648093,56890
1700,36.0,0.034884812,57229
1710,36.0,0.03511659,57564
1720,35.0,0.035421297,57901
1730,35.0,0.035754161,58235
1740,36.0,0.036066788,58570
1750,36.0,0.036353782,58904
1760,36.0,0.036602847,59229
1770,36.0,0.036856398,59562
1780,36.0,0.037084417,59899
1790,36.0,0.037301225,60237
1800,36.0,0.037556597,60582
1810,36.0,0.037790494,60929
1820,36.0,0.038025715,61264
1830,36.0,0.038201904,61602
1840,36.0,0.038381551,61938
1850,35.0,0.038582013,62281
1860,35.0,0.038780631,62610
1870,35.0,0.038997442,62942
1880,35.0,0.039187608,63279
1890,35.0,0.039412419,63620
1900,35.0,0.039631386,63949
1910,36.0,0.039910968,64265
1920,36.0,0.040183095,64591
1930,36.0,0.040377255,64928
1940,36.0,0.040542462,65265
1950,36.0,0.040708225,65607
1960,36.0,0.040879143,65947
1970,35.0,0.041055897,66278
1980,35.0,0.041227599,66612
1990,34.0,0.041400923,66944
2000,34.0,0.041577314,67282
2010,34.0,0.041754119,67615
2020,36.0,0.041936325,67959
2030,34.0,0.042124459,68291
2040,35.0,0.042347095,68628
2050,35.0,0.042540296,68965
2060,35.0,0.042716527,69298
2070,35.0,0.04288688,69636
2080,35.0,0.043058039,69964
2090,36.0,0.043242189,70293
2100,36.0,0.043426267,70623
2110,36.0,0.043642949,70956
2120,36.0,0.04386571,71291
2130,36.0,0.044074455,71615
2140,35.0,0.044298738,71955
2150,35.0,0.044480957,72291
2160,36.0,0.044653145,72621
2170,36.0,0.044833069,72946
2180,36.0,0.045016322,73279
2190,36.0,0.04519814,73617
2200,36.0,0.045403164,73951
2210,36.0,0.045641619,74288
2220,35.0,0.045883211,74621
2230,35.0,0.046176164,74961
2240,35.0,0.046527823,75306
2250,35.0,0.04694796,75645
2260,35.0,0.047417567,75981
2270,35.0,0.047714167,76319
2280,35.0,0.047938894,76653
2290,35.0,0.048175237,76997
2300,35.0,0.048417089,77339
2310,35.0,0.048646502,77672
2320,35.0,0.048848162,78009
2330,35.0,0.049029188,78330
2340,35.0,0.049205248,78662
2350,35.0,0.049378287,78989
2360,36.0,0.049551581,79320
2370,34.0,0.049729749,79656
2380,35.0,0.049907831,79990
2390,36.0,0.050122323,80323
2400,35.0,0.050309156,80646
2410,35.0,0.050503468,80975
2420,35.0,0.050717699,81317
2430,35.0,0.050994881,81650
2440,35.0,0.051297396,81986
2450,36.0,0.051557986,82326
2460,34.0,0.051747115,82676
2470,36.0,0.051932448,83015
2480,34.0,0.052127996,83357
2490,35.0,0.052310089,83706
2500,36.0,0.05249283,84033
2510,35.0,0.052673355,84364
2520,36.0,0.052869868,84686
2530,36.0,0.053057286,85017
2540,36.0,0.053239316,85354
2550,36.0,0.053483358,85684
2560,36.0,0.053747931,86017
2570,36.0,0.054004654,86349
2580,36.0,0.054225902,86678
2590,36.0,0.054433154,87012
2600,36.0,0.054657681,87342
2610,36.0,0.054864172,87672
2620,36.0,0.055085597,88003
2630,36.0,0.055295974,88335
2640,36.0,0.055545563,88670
2650,36.0,0.055926436,89007
2660,35.0,0.056281389,89345
2670,35.0,0.056622517,89678
2680,35.0,0.056987796,90023
2690,35.0,0.057331934,90363
2700,34.0,0.05764465,90697
2710,33.0,0.057906449,91036
2720,34.0,0.058173228,91369
2730,34.0,0.058403267,91696
2740,35.0,0.058653628,92037
2750,34.0,0.058882446,92371
2760,34.0,0.059107366,92708
2770,34.0,0.059337854,93044
2780,34.0,0.059522494,93371
2790,34.0,0.059709897,93707
2800,34.0,0.059971032,94034
2810,36.0,0.060170294,94358
2820,36.0,0.060370705,94693
2830,36.0,0.060546175,95039
2840,36.0,0.060713893,95368
2850,36.0,0.06090562,95704
2860,36.0,0.061097949,96047
2870,36.0,0.061309187,96377
2880,36.0,0.061528518,96707
2890,36.0,0.061882879,97040
2900,36.0,0.062178693,97377
