iterations,fitness,time,fevals
0,33.0,0.004299859,1000
10,34.0,0.007814038,2100
20,33.0,0.01086325,3200
30,32.0,0.014189812,4300
40,33.0,0.017373288,5400
50,34.0,0.020710071,6500
60,33.0,0.02401549,7600
70,34.0,0.027250855,8700
80,32.0,0.030340764,9800
90,33.0,0.033494746,10900
100,32.0,0.036451222,12000
110,32.0,0.039430466,13100
120,33.0,0.042254932,14200
130,32.0,0.045201501,15300
140,34.0,0.048672296,16400
150,34.0,0.051863388,17500
160,33.0,0.055016502,18600
170,33.0,0.057958533,19700
180,33.0,0.060987437,20800
190,33.0,0.06399504,21900
200,33.0,0.067117703,23000
210,32.0,0.070696357,24100
220,32.0,0.073663288,25200
230,32.0,0.076805503,26300
240,32.0,0.079851824,27400
250,33.0,0.082824028,28500
260,33.0,0.086342514,29600
270,32.0,0.090215646,30700
280,32.0,0.094407679,31800
290,33.0,0.097706262,32900
300,33.0,0.101140674,34000
310,33.0,0.104287572,35100
320,32.0,0.108214248,36200
330,33.0,0.111539241,37300
340,33.0,0.11452677,38400
350,33.0,0.117530761,39500
360,33.0,0.120659718,40600
370,33.0,0.123764843,41700
380,33.0,0.127318083,42800
390,33.0,0.130380338,43900
400,34.0,0.133429468,45000
410,34.0,0.136827959,46100
420,33.0,0.139797991,47200
430,33.0,0.14332652,48300
440,33.0,0.146808242,49400
450,33.0,0.150618107,50500
460,33.0,0.154110911,51600
470,33.0,0.157387642,52700
480,33.0,0.160574896,53800
490,33.0,0.163886016,54900
500,33.0,0.167168365,56000
510,33.0,0.170208421,57100
520,33.0,0.173299871,58200
530,33.0,0.17630325,59300
540,32.0,0.17945754,60400
550,32.0,0.182713449,61500
560,32.0,0.186270904,62600
570,33.0,0.189669485,63700
580,33.0,0.193055625,64800
590,33.0,0.196422073,65900
600,33.0,0.200094653,67000
610,33.0,0.2036098,68100
620,32.0,0.206834493,69200
630,33.0,0.21008012,70300
640,33.0,0.214351482,71400
650,33.0,0.217763076,72500
660,32.0,0.221309599,73600
670,32.0,0.2260781,74700
680,33.0,0.230353589,75800
690,34.0,0.233541285,76900
700,33.0,0.236674218,78000
710,33.0,0.239992424,79100
720,33.0,0.244394466,80200
730,33.0,0.2484965,81300
740,33.0,0.251888941,82400
750,34.0,0.255170985,83500
760,35.0,0.258857112,84600
770,32.0,0.262520592,85700
780,33.0,0.266116101,86800
790,33.0,0.269150081,87900
800,33.0,0.273048896,89000
810,34.0,0.276112067,90100
820,33.0,0.279552254,91200
830,32.0,0.282877241,92300
840,33.0,0.286144348,93400
850,33.0,0.289311685,94500
860,33.0,0.292451454,95600
870,33.0,0.295549793,96700
880,32.0,0.298883621,97800
890,32.0,0.301890642,98900
900,33.0,0.30486775,100000
910,33.0,0.307872118,101100
920,33.0,0.310871272,102200
930,33.0,0.314418827,103300
940,33.0,0.317862837,104400
950,34.0,0.322448776,105500
960,34.0,0.326104938,106600
970,34.0,0.329675462,107700
980,32.0,0.332988688,108800
990,33.0,0.336085801,109900
1000,33.0,0.339199542,111000
1010,33.0,0.342442899,112100
1020,33.0,0.345804896,113200
1030,33.0,0.348984499,114300
1040,33.0,0.352230718,115400
1050,33.0,0.355415592,116500
1060,33.0,0.358674045,117600
1070,33.0,0.362087629,118700
1080,33.0,0.365366037,119800
