,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
221,4.3248927116394045,0.3694665516054624,0.01455545425415039,0.00195616799609607,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.8963623213070117,0.9030379814360399,0.8747832871012483,0.8969486823855757,0.8795758050005623,0.8901612433412467,0.010940893336044432,63,0.8933361090136367,0.897867443122654,0.8830250902192255,0.8961483357214018,0.8810705441056469,0.8902895044365129,0.006910771327535986
222,4.626496982574463,1.4535362841390376,0.014806413650512695,0.0005104596588930923,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.898758266070213,0.9132028166008749,0.903129334257975,0.8957871012482663,0.916005828991266,0.9053719055721714,0.007935531971652723,38,0.8961596060941944,0.9106657440953403,0.9132170304271122,0.8963987957427789,0.9046852599346279,0.9042252872588108,0.007054809514510783
223,4.789716148376465,0.34916839679093825,0.01598491668701172,0.0004894016401948718,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.9155930905377809,0.9156846793982718,0.9180391816920943,0.8907766990291262,0.9187085316939687,0.9117670432399719,0.01055628764640245,13,0.9100699820701444,0.9086532490837081,0.9202145594577266,0.9067465036705112,0.9108324748376723,0.9113033538239526,0.004667771571219006
224,4.229141807556152,0.5098112966664294,0.019189167022705077,0.0012915382564203926,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.9043822328114365,0.9195088285500908,0.9212205270457697,0.9095700416088767,0.9208063125538855,0.9150858761177605,0.006859488749905662,11,0.8969767764235613,0.9109921037887782,0.9168982259319314,0.91538511743784,0.918735072146721,0.9117974591457664,0.007839908438009214
225,1.3487174034118652,0.5162178942605111,0.006396007537841797,0.0008478886790251746,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.19734513274336285,0.2214972527472528,0.26608876560332867,0.25654472954230234,0.19376608751608754,0.22701183929738825,0.029703906284705057,288,0.20003842062577865,0.21171709360408694,0.27117695792044594,0.2485893067525258,0.19800151129494112,0.22590465803955567,0.029027949443748393
226,1.6177985668182373,0.5477997977895132,0.006125593185424804,0.0004935267029176559,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.32913425070504715,0.337734049930652,0.35543515950069343,0.2883928571428572,0.29483356449375875,0.32113364258052896,0.02559115884474333,266,0.3251119481988183,0.34040885785932784,0.34317765799709277,0.2980551624940019,0.29857446950973027,0.3210656192117943,0.019569409046628173
227,2.1319337844848634,0.8586018249913655,0.0068490028381347655,0.0015419326029917247,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.40532796849168534,0.3791488850954871,0.41792649098474344,0.4142943828016644,0.4129841873773913,0.4059143854205647,0.014014473872526686,241,0.4032722029739731,0.3812655816371737,0.4164284460329552,0.4223068066580925,0.4173199768009808,0.40811860282063506,0.014829674599436887
228,1.5394076824188232,0.39907822346349875,0.007967853546142578,0.0017080576546830307,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.47690241174754455,0.46583871225861534,0.4302011095700416,0.48019244105409153,0.46024618585298205,0.46269746528596745,0.017765995422789588,232,0.4714664820933105,0.4801738183980343,0.43117111659323903,0.47498748820281095,0.4539587714549669,0.46235153534847234,0.0179055317224641
229,1.677934455871582,0.43499154132674894,0.008051681518554687,0.0018145858114440763,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5565429592531363,0.5409434012589354,0.5534587378640777,0.5482142857142857,0.5508928571428571,0.5500120410006415,0.005312270981508866,211,0.5464686668071616,0.5461665091106094,0.5546648707558356,0.5552961134897739,0.5502057164081327,0.5505603753143026,0.0038845339632773233
230,1.552486515045166,0.7513561382765348,0.007476186752319336,0.00046784327077120083,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.6136621122240592,0.6248032913688255,0.6227028432732317,0.6143117198335645,0.6163661581137311,0.618368257375552,0.004536807326671754,194,0.60886458602694,0.626580453011991,0.6239684401037158,0.6249515017884358,0.6069329120826717,0.6182595786027509,0.008522548286179144
