,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
37,0.35242295265197754,0.07016526172320012,0.0014186382293701171,8.113372686704638e-05,0.1,"(50,)",57,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 57}",0.9135016211208893,0.924550777306683,0.9229053099131839,0.9276196244700181,0.9017178473700214,0.9180626955932246,0.009428212333466633,94,0.9461443728685106,0.9332457089840729,0.9458569882259383,0.9341072256952881,0.9341547413075607,0.9387018074162741,0.00596897636818087
38,0.16907091140747071,0.028631548334989508,0.001117563247680664,4.7085007459511105e-05,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.8717753791006302,0.8395820714718354,0.8333131435493639,0.87346052897234,0.8506536941319548,0.8537635229747184,0.01638224879928961,377,0.8631410256410257,0.8515915968985398,0.8580176279573218,0.8624489164770592,0.8518275181969965,0.8574053370341886,0.00497237076073552
39,0.2082131862640381,0.06688085729600654,0.0010999679565429688,4.0530765755938897e-05,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.8827103932980244,0.8556935190793459,0.8682414698162729,0.8814253987482333,0.8797608188912538,0.8735672359835225,0.010311278308281008,360,0.8870768599216876,0.8816364399478671,0.8857761381961166,0.8767589299520643,0.8752436985175062,0.8812984133070483,0.004707891413004305
40,0.18906083106994628,0.03649717302133542,0.001116180419921875,3.279121457938957e-05,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.89598646716475,0.8822935594589139,0.8573490813648295,0.8935594589137895,0.894613357656836,0.8847608113433479,0.014546748302453115,344,0.8911787924718958,0.8933155139278535,0.8668382336698403,0.8796461154432392,0.8956585723869717,0.88532744557996,0.010760187235012824
41,0.16611943244934083,0.02072126270014581,0.0011228084564208984,8.952101744658714e-06,0.1,"(25,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",0.9056276053728578,0.8958913789622451,0.8835352311730263,0.8975873208156672,0.8971774602209385,0.8959664235776277,0.00710091804901899,327,0.8996068586585827,0.9022090172082441,0.8843513220967991,0.8998188605889241,0.9045720111779749,0.8981116139461051,0.00711367029758653
42,0.19096336364746094,0.044870593625992,0.0011309146881103515,6.184793011198603e-05,0.1,"(25,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 14}",0.9015899067603761,0.8969412477286495,0.8895315970119118,0.9079345850999393,0.886708219316915,0.8965457328256214,0.007761057744882023,326,0.9067765567765567,0.8919326691554927,0.8815171530186221,0.9020853122445823,0.9020880517737974,0.8968799485938103,0.009084647100672586
43,0.2180717945098877,0.02583563654693088,0.0011738777160644532,3.3540198295119204e-05,0.1,"(25,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 17}",0.8928247779769215,0.9064203513022411,0.8947506561679788,0.9112759943468602,0.8892723218810176,0.8989099235822385,0.008443356788839146,316,0.8826149425287355,0.9086129580949436,0.9005831805429765,0.9096467781484018,0.9087826675813505,0.9020481053792816,0.010256561511889901
44,0.22710766792297363,0.10064431372834111,0.0011640071868896484,2.864811296506916e-05,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",0.8939172724892764,0.894195437108823,0.8935594589137895,0.904865737936604,0.8985659268267964,0.8970193229735866,0.004325208596003821,325,0.8918908677529367,0.897846208221962,0.8887826106165367,0.9070357198082574,0.9178127537869425,0.9006736320373271,0.010590121052091072
45,0.26982526779174804,0.05351009412471759,0.0012539863586425782,9.448568898473968e-05,0.1,"(25,)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 23}",0.9094639225084076,0.9038562487381384,0.9110942862911365,0.9224005653139511,0.8946133576568359,0.9082902880783559,0.00910791472837969,241,0.9117026651509409,0.9043760630895316,0.9144513905763326,0.9090547615365923,0.9291316514247379,0.9137433063556271,0.008380864665202648
46,0.22494883537292482,0.04342280009435011,0.0012420654296875,9.293978237710505e-05,0.1,"(25,)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 26}",0.9014892160219102,0.920704623460529,0.8986876640419945,0.9164950535029275,0.896589642241816,0.9067947614605995,0.009853732492092319,253,0.9001768346595933,0.9202633148512228,0.9066182155558992,0.9258300382159979,0.9175157757746649,0.9140808358114757,0.009349626365588564
47,0.34695801734924314,0.06199905133104753,0.001239013671875,4.9556527582568e-05,0.1,"(25,)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 29}",0.9231427593289968,0.9042701393095095,0.9125580456289117,0.9270240258429234,0.8894851525286306,0.9113064772007138,0.013519347195154673,199,0.9243384489074146,0.9114714263624116,0.9331706023989927,0.9258786365945791,0.9235231176259918,0.9236764463778779,0.0069916079829608025
48,0.3236119747161865,0.047034208656193,0.0012439727783203126,5.3798263514145396e-05,0.1,"(25,)",32,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 32}",0.9198954830134723,0.9259236826165962,0.9045931758530182,0.9218049666868563,0.8899665551839465,0.9124460673688617,0.013349357848528115,180,0.9298582164961475,0.9162495305838433,0.9208796306523228,0.9262983498641455,0.9207421802095366,0.9228055815611992,0.004751585133465554
49,0.2876249313354492,0.02550524982634063,0.0012610435485839843,7.294243329539903e-05,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",0.8989316712648769,0.9187361195235212,0.9026246719160105,0.9145265495659194,0.885319752711057,0.9040319803001756,0.011865795470335179,282,0.9131094480232412,0.9147959972608186,0.9130464556318894,0.9197707040137842,0.9125478569663097,0.9146540923792086,0.002668576449225396
