,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
229,1.6493169784545898,0.5145625077286299,0.0029410362243652345,0.00012069902361114692,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.9622633036763473,0.9588344594594597,0.969239864864865,0.9601398464791323,0.9557459729174689,0.9612495295124369,0.004520788531130036,202,0.9701212498890887,0.960394284519553,0.976406096437203,0.9772822643463578,0.9605806820650863,0.9689569154514578,0.007343532399081944
230,1.4721437454223634,0.13848899831556985,0.0029906749725341795,8.718148222488702e-05,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.9757352694309216,0.9806418918918919,0.9770945945945947,0.9741524177238463,0.9696183095879863,0.9754534546424377,0.0036152572522940097,156,0.9807257124864869,0.9798595193198808,0.9773827956610965,0.9810234527614403,0.9801431433011883,0.9798269247060187,0.0012895210164046154
231,1.480277156829834,0.4401125807378152,0.0030835628509521484,0.00022566706300920973,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 8}",0.9754001594762464,0.9870945945945946,0.9749155405405406,0.9752411978304838,0.9800052143498911,0.9785302333112162,0.004675047074881047,152,0.9814654507886795,0.9864809865654168,0.9825492443418219,0.9812012803258252,0.9927916623593191,0.9848977248762125,0.004376769016298394
232,1.4022825717926026,0.16804548578300907,0.003461408615112305,0.00101391533783184,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",0.9826260072183987,0.9896959459459459,0.9781925675675678,0.9805129619415334,0.9845973719676552,0.9831243719789502,0.0039188948927285855,97,0.9898804390699355,0.9908314944772145,0.9842424803719709,0.9904299423141697,0.9895125925415327,0.9889793897549646,0.0024111781440409544
233,1.3726262092590331,0.28933799368239665,0.003134012222290039,0.00028251686161838516,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 10}",0.9837707738794695,0.9915709459459459,0.976891891891892,0.9830636376172093,0.9844354864587345,0.9839463496848685,0.004669735778711004,85,0.9878487928013799,0.9909493708352826,0.9841513436489777,0.9938432422087224,0.9951343952612544,0.9903854289511234,0.004003136932419617
234,1.621173048019409,0.24899777618608138,0.0029443740844726563,0.00010821100453993444,0.0001,"(50, 50)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 11}",0.9896998279335236,0.9954222972972974,0.9877195945945947,0.9793643132928848,0.9890355057117187,0.9882503805294047,0.005165256240401746,31,0.9948823024746412,0.991952419594079,0.9943877991771622,0.9928008236401522,0.9959669346336208,0.993998055903931,0.0014441792322758737
235,1.4846088409423828,0.33753349283893175,0.0030021190643310545,0.0001211809565757361,0.0001,"(50, 50)",12,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 12}",0.9877234765821722,0.9882939189189189,0.9909966216216217,0.9837945854017283,0.9891460499294059,0.9879910509828058,0.002372132973816271,37,0.9895549420672034,0.9897128115666334,0.9962368489625802,0.9980607138308374,0.9928702259919866,0.9932871084838482,0.0034166279436496304
236,1.2062057971954345,0.16579987293175796,0.0032649517059326174,0.0004244114138967368,0.0001,"(50, 50)",13,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.993399152257848,0.9934966216216218,0.9890709459459461,0.9794794539437397,0.9889841644204853,0.9888896094647975,0.005102277728553364,21,0.9944788325228214,0.9936587031387885,0.9915883428770162,0.9925937304911644,0.9959676238538087,0.9936574465767197,0.0015115738509100664
237,1.4879199504852294,0.3824917578579514,0.002996826171875,6.999323058878975e-05,0.0001,"(50, 50)",14,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.9935082675843545,0.993445945945946,0.989070945945946,0.97795768983269,0.9884144365293288,0.9884835501335139,0.00567505180185448,28,0.997069802474641,0.9958082250024707,0.993177039903114,0.9917606607772926,0.9944456386706559,0.9944522733656349,0.00187409211122427
238,1.2055967330932618,0.11445113994309662,0.002967548370361328,0.00011957317128660543,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 15}",0.9908484765821722,0.9913175675675675,0.9897972972972975,0.9819241818348964,0.9897157778205623,0.9887222040057726,0.003452579268849986,24,0.993019498693433,0.9926800144781323,0.9940102817287485,0.9974095598326803,0.9940031680830617,0.9942245045632111,0.001677912220524681
