iterations,fitness,time,fevals
0,0.0360811957172,0.0035608069993,724
10,0.0462756835579,0.00690564199977,1365
20,0.0485834448062,0.0102373989994,1999
30,0.0525222844739,0.0136243309989,2625
40,0.0594869426889,0.0168205419996,3257
50,0.0637423892095,0.0199876329989,3885
60,0.0598113255585,0.0230397009982,4525
70,0.0639836600357,0.0260371019976,5157
80,0.0687517264967,0.104296111997,5800
90,0.0722883875892,0.107194211998,6438
100,0.0787655370392,0.110413382998,7077
110,0.0814145064803,0.113122702998,7718
120,0.0799873551294,0.116279761998,8341
130,0.0778037573452,0.11908239,8959
140,0.0749650449145,0.121815753,9586
150,0.0707044166899,0.124550601,10216
160,0.0769305619284,0.127725417,10843
170,0.073825865227,0.130808441001,11464
180,0.0705853604651,0.133927765,12102
190,0.0697897578843,0.136700106001,12738
200,0.0775087700058,0.139436178,13372
210,0.0774318647697,0.142365539001,14008
220,0.0750779236919,0.145144025002,14646
230,0.0816394043148,0.147969590002,15289
240,0.0895777453772,0.150699423002,15935
250,0.091251023608,0.153368580002,16564
260,0.087739332779,0.155978309003,17190
270,0.0900869357154,0.158980916005,17825
280,0.095554636953,0.161491146006,18458
290,0.0915150038164,0.164091307006,19098
300,0.0923513210495,0.166694246005,19728
310,0.092952858877,0.169289476005,20360
320,0.085955313468,0.171968762004,20983
330,0.0971155027814,0.175161516005,21619
340,0.0954629042213,0.178003534005,22255
350,0.090148667616,0.181631719006,22869
360,0.0984896978426,0.184824460006,23490
370,0.0926414893579,0.187637732006,24127
380,0.0917056506932,0.190323225006,24760
390,0.0984530596742,0.193046960005,25381
400,0.0985152170081,0.195615544006,26011
410,0.0887501908529,0.198166495007,26644
420,0.0926877616077,0.200762336006,27278
430,0.0939396914954,0.203349771005,27915
440,0.0908806393273,0.206386136006,28537
450,0.0939924481819,0.209022579005,29178
460,0.0867650688579,0.211900973005,29815
470,0.0892851104193,0.214267807005,30448
480,0.087783721854,0.216671099004,31075
490,0.0837979572941,0.219302167003,31703
500,0.0869440263185,0.222874738001,32329
510,0.0929544944256,0.226474036002,32976
520,0.0840522879287,0.229814470003,33608
530,0.0854198187599,0.233142102003,34239
540,0.0851634105804,0.236544978003,34873
550,0.0834208673997,0.239257173002,35497
560,0.0835056734836,0.241863549001,36109
570,0.0807584587814,0.244412579003,36729
580,0.0859058311474,0.247044650003,37364
590,0.0910036729239,0.250254532004,37991
600,0.0913221956459,0.253909466004,38616
610,0.082742926039,0.256551646004,39237
620,0.0923342242463,0.259798163004,39877
630,0.0916169755201,0.262346106003,40496
640,0.0966191336627,0.264896053004,41123
650,0.0971867790884,0.267380472003,41760
660,0.0955194800388,0.270332717004,42387
670,0.0979522033128,0.272753639005,43019
680,0.0957334519604,0.275175212004,43646
690,0.0995353269823,0.277713127003,44290
700,0.0948517527189,0.280178709003,44926
710,0.0916486669356,0.282967990002,45555
720,0.0929548554541,0.285725087002,46180
730,0.105941640618,0.288701438001,46798
740,0.0924207326625,0.291343011,47437
750,0.0946067803586,0.294069398,48064
760,0.0991575983599,0.296549729001,48685
770,0.0910953734702,0.298954574,49304
780,0.0946985746673,0.301603481001,49932
790,0.0902007147815,0.304489407999,50557
800,0.0879116021972,0.306958202,51188
810,0.0884270039552,0.309460037999,51815
820,0.083238669462,0.311987622999,52428
830,0.0876694102111,0.31440979,53048
840,0.0947768780331,0.316833367,53665
850,0.0955316671516,0.319175701001,54294
860,0.0990786530745,0.32199679,54924
870,0.0983313679255,0.324505946999,55549
880,0.0999771653646,0.326716468,56177
890,0.0991886380367,0.328918941001,56822
900,0.100831596483,0.331118337001,57455
910,0.10170742419,0.333469237001,58079
920,0.097157100637,0.335929973,58711
930,0.0912716890909,0.338269894999,59351
940,0.0930863992103,0.340676549999,59974
950,0.0988584837413,0.343177621,60603
960,0.0924420166838,0.345508873001,61236
970,0.0933991293374,0.350047698999,61862
980,0.095961499833,0.353561275999,62495
990,0.104268241917,0.356533842998,63120
1000,0.102907238417,0.359198008997,63753
1010,0.0987906978407,0.361700268997,64387
1020,0.0975984493472,0.364238610997,65020
1030,0.0976839400246,0.366843033997,65641
1040,0.0994224855855,0.369803520996,66288
1050,0.10465380802,0.372375206996,66933
1060,0.110216851529,0.374684693996,67567
1070,0.109392715963,0.376906821995,68196
1080,0.110239232808,0.379227845995,68826
1090,0.115725022791,0.381323000996,69449
1100,0.115188519028,0.383970535997,70076
1110,0.114562044252,0.386101353995,70705
1120,0.116348755579,0.388210260995,71349
1130,0.115625533132,0.390484969996,71982
1140,0.115079881926,0.392598473996,72624
1150,0.116447497475,0.394667472996,73247
1160,0.114750134856,0.396846498996,73871
1170,0.107558456037,0.399273373996,74496
1180,0.109310120166,0.401498955996,75136
1190,0.10813828525,0.403690773996,75766
1200,0.106942400318,0.405895087995,76382
1210,0.112109521734,0.408164174996,77001
1220,0.106627048403,0.410405972996,77641
1230,0.110486437,0.412899870997,78279
1240,0.110149901761,0.415383514997,78903
1250,0.105583624139,0.417721994998,79532
1260,0.094933348905,0.420210357997,80167
1270,0.0987156244648,0.422705408997,80795
1280,0.0976993882927,0.425287192997,81433
1290,0.09748007763,0.427853505997,82054
1300,0.10740228172,0.430720711996,82674
1310,0.106977438786,0.433207227998,83303
1320,0.106350872282,0.435602528996,83941
1330,0.111135508301,0.437997882997,84575
1340,0.103576078601,0.440251007996,85203
1350,0.110427202306,0.442431952995,85824
1360,0.103473709295,0.445228181996,86474
1370,0.106762879051,0.447526142994,87100
1380,0.106532175262,0.449793416994,87728
1390,0.10230199583,0.452124600994,88356
1400,0.104026726887,0.454630729993,88987
1410,0.104607705702,0.457090657994,89619
1420,0.114239378956,0.459287298994,90243
1430,0.109680566833,0.461914086995,90867
1440,0.108631271225,0.464155204994,91493
1450,0.109896543587,0.466337100994,92118
1460,0.110076714623,0.468542404995,92739
1470,0.110467594509,0.470637080994,93381
1480,0.111674277447,0.472756109995,94011
1490,0.110752897835,0.474907501995,94636
1500,0.110366284525,0.477419128994,95258
1510,0.109664971355,0.479728366996,95890
1520,0.111702270931,0.481920991995,96525
1530,0.105862237817,0.484107120994,97159
1540,0.109514306767,0.486267330994,97788
1550,0.113643134579,0.488534180993,98415
1560,0.113643134579,0.491183178992,99042
1570,0.113643134579,0.493592071993,99681
1580,0.108439480746,0.495810195993,100321
1590,0.107105913892,0.498387098993,100942
1600,0.105411151083,0.500819365992,101574
1610,0.102142588649,0.503297363992,102204
1620,0.105387515053,0.505627675991,102830
1630,0.0925722280979,0.508679903991,103457
1640,0.0829141866823,0.51117555999,104084
1650,0.0836604789025,0.51375431099,104706
1660,0.0822416793234,0.516289369991,105323
1670,0.0878016181255,0.518888281989,105968
1680,0.0874433447948,0.521725263989,106606
1690,0.0844148030706,0.524359737989,107236
1700,0.0852205983845,0.527041144989,107862
1710,0.0815743009572,0.529625411989,108493
1720,0.0814238616325,0.53212990099,109133
1730,0.0802172833599,0.53476767599,109763
1740,0.0805754404844,0.537466032989,110403
1750,0.0833596772072,0.540426125988,111041
1760,0.0767693410667,0.543345216987,111677
1770,0.0820217469501,0.545886822989,112284
1780,0.078192273724,0.54852649999,112903
1790,0.071893658049,0.55130342399,113548
1800,0.0742945182713,0.55413226999,114181
1810,0.0755457220873,0.557172493991,114805
1820,0.0747994583779,0.559895943992,115424
1830,0.0762721890064,0.562651638991,116058
1840,0.0830711153192,0.56544272099,116698
1850,0.0848597303942,0.56805995399,117328
1860,0.0829489561535,0.57127536699,117963
1870,0.0854823632735,0.57416358599,118574
1880,0.0913224543587,0.57680909899,119193
1890,0.08844802359,0.57935656699,119830
1900,0.0981931271062,0.58197189599,120458
1910,0.0906778188139,0.584578876989,121088
1920,0.0881984574912,0.587514555989,121733
1930,0.0902189638103,0.58999324799,122353
1940,0.081339119568,0.59249498799,122976
1950,0.0866059686692,0.59498783199,123588
1960,0.088401976865,0.597458355989,124209
1970,0.0897920898362,0.599915437988,124845
1980,0.095661385732,0.602584040987,125476
1990,0.0995482138356,0.605009071989,126101
2000,0.0941879689294,0.607552410989,126727
2010,0.0871426198883,0.60988481099,127342
2020,0.0965257202858,0.61234734999,127976
2030,0.0983747265438,0.61491578699,128595
2040,0.0960535681093,0.61769494199,129216
2050,0.0950397496217,0.620296613988,129839
2060,0.092926989111,0.622765609989,130474
2070,0.0979616550716,0.62514963699,131100
2080,0.0951304325746,0.627614574989,131730
2090,0.089920800292,0.630288380988,132354
2100,0.0875305562053,0.633318278988,132972
2110,0.0905991801697,0.635910826988,133600
2120,0.0991361088178,0.638445663988,134246
2130,0.0847627775416,0.640999354988,134872
2140,0.0863528436929,0.643563742988,135505
2150,0.087776790796,0.646302569989,136141
2160,0.0870736553173,0.649226370988,136779
2170,0.0968423257443,0.651885021987,137406
2180,0.0955195426104,0.654389929989,138036
2190,0.0933940775479,0.65678574499,138669
2200,0.0952961825614,0.659241251991,139288
2210,0.0820591130669,0.661679797991,139916
2220,0.0889012725426,0.664481482991,140549
2230,0.0851568702605,0.66731703999,141181
2240,0.0816503098544,0.670104509989,141806
2250,0.0774987324955,0.672938962989,142451
2260,0.0766673848774,0.67552785099,143072
2270,0.0909957801307,0.678199622989,143689
2280,0.083422648064,0.681028038991,144334
2290,0.0816343406266,0.68373250999,144968
2300,0.0837571818877,0.686310508991,145602
2310,0.0822612176397,0.68886351499,146245
2320,0.0863875964174,0.69137094999,146866
2330,0.0832549051134,0.694154447989,147493
2340,0.089152094951,0.696857197989,148117
2350,0.0925629327062,0.699273125989,148754
2360,0.0865831338517,0.701683768988,149398
2370,0.0889993918424,0.704166234989,150040
2380,0.0848602080944,0.70658335899,150667
2390,0.0860709429088,0.709040073989,151301
2400,0.0819494520577,0.71183750399,151925
2410,0.0827373783248,0.714510359991,152548
2420,0.0813618454468,0.71735781499,153181
2430,0.0846331511514,0.720050329992,153814
2440,0.0851171935164,0.722652257991,154437
2450,0.0891081013626,0.725262867993,155069
2460,0.0848053097809,0.728119995993,155702
2470,0.0831638035583,0.730705072992,156330
