iterations,fitness,time,fevals
0,0.0232230229277,1.800007273,1000
10,0.0236363440042,3.586116745,2100
20,0.0224519455188,5.358667633,3200
30,0.0238881244587,7.161894001,4300
40,0.0226479899464,8.965305203,5400
50,0.0224312521591,10.751010979,6500
60,0.0241654170976,12.557378659,7600
70,0.0225852933185,14.344420822,8700
80,0.0241736591035,16.1809733,9800
90,0.0235932552147,18.301916303,10900
100,0.0230622095647,20.083909998,12000
110,0.0230968822942,21.861628927,13100
120,0.0241112495225,23.622399678,14200
130,0.0233047251787,25.38520758,15300
140,0.0236847554629,27.156632057,16400
150,0.022980373064,28.919136915,17500
160,0.0242355620098,30.690853317,18600
170,0.0234511373738,32.453352196,19700
180,0.0223293753341,34.222056713,20800
190,0.0239705003956,36.009247917,21900
200,0.0224415257529,37.772698959,23000
210,0.0233826895692,39.542594788,24100
220,0.023123215328,41.318909544,25200
230,0.023010422565,43.088874162,26300
240,0.0228276457667,44.858373659,27400
250,0.0239857295939,46.639621127,28500
260,0.0235448456739,48.415845658,29600
270,0.022706636652,50.181024482,30700
280,0.0232306429804,51.959431901,31800
290,0.0232881371622,53.812300376,32900
300,0.0227012798644,55.63382418,34000
310,0.0230519671889,57.399963976,35100
320,0.0238287231504,59.166997626,36200
330,0.0250125120589,60.960506101,37300
340,0.0229599814564,62.828171468,38400
350,0.0232948515079,64.657152336,39500
360,0.0222843573353,66.477638489,40600
370,0.022921270301,68.278253322,41700
380,0.0232114737772,70.072645282,42800
390,0.023715427324,71.865433891,43900
400,0.0233497352014,73.651358127,45000
410,0.022526806993,75.455675978,46100
420,0.0242989721554,77.264568224,47200
430,0.0245876066084,79.056958554,48300
440,0.0232296020128,80.877785236,49400
450,0.0225659315634,82.66158098,50500
460,0.023076611087,84.455742699,51600
470,0.0231047655098,86.284294368,52700
480,0.0222715297581,88.07763649,53800
490,0.0221540719903,89.87003553,54900
500,0.0238615419113,91.67644519,56000
510,0.0224898456969,93.46048491,57100
520,0.0238530410054,95.247439083,58200
530,0.0224701445985,97.049075875,59300
540,0.0220555695936,98.833453345,60400
550,0.0227078881114,100.627637855,61500
560,0.023075534546,102.443293338,62600
570,0.0220366631085,104.231670647,63700
580,0.024212576024,106.028290934,64800
590,0.0227591944025,107.831091873,65900
600,0.0234330376143,109.616594985,67000
610,0.0225115724611,111.478861299,68100
620,0.0230578945124,113.344526795,69200
630,0.0235239812887,115.217488861,70300
640,0.0242563260853,117.005978638,71400
650,0.0231900337702,118.791023797,72500
660,0.0229343504014,120.578595871,73600
670,0.0231271455407,122.369892024,74700
680,0.0225979589338,124.15157578,75800
690,0.0235454622184,125.978915817,76900
700,0.0223879751097,127.761160387,78000
710,0.022901527686,129.544347401,79100
720,0.0231547165026,131.340614841,80200
730,0.0234626315298,133.121857282,81300
740,0.0240898845474,134.91129135,82400
750,0.0238746194822,136.727734067,83500
760,0.0228065109075,138.509651568,84600
770,0.0235415261995,140.293063401,85700
780,0.0227129501003,142.083320031,86800
790,0.0233530905419,143.862037906,87900
800,0.022372086271,145.643109509,89000
810,0.023144987797,147.422139762,90100
820,0.0233907627485,149.202082839,91200
830,0.0229979733733,151.036691692,92300
840,0.0237248804639,152.82617877,93400
850,0.0229463456109,154.607736551,94500
860,0.0231854882625,156.393758137,95600
870,0.0227599287146,158.170989674,96700
880,0.0217381657705,159.963845828,97800
890,0.0233687406176,161.74896144,98900
900,0.0243127335207,163.536055713,100000
910,0.0229436574896,165.326756954,101100
920,0.0239403447632,167.121162009,102200
930,0.0237204072235,168.912045182,103300
940,0.0235017811685,170.697564817,104400
950,0.0222541834721,172.519047474,105500
960,0.0245499499636,174.35027868,106600
970,0.0233693826578,176.211504716,107700
980,0.0225211157555,178.003072494,108800
990,0.0244192898097,179.936826241,109900
1000,0.0229625945685,181.79976081,111000
1010,0.0242241615244,183.58262353,112100
1020,0.0235402769723,185.343086934,113200
1030,0.0224262765062,187.117291337,114300
1040,0.02291304572,188.886700106,115400
1050,0.0241047493428,190.661608809,116500
1060,0.0241800712952,192.424861275,117600
1070,0.022898055996,194.184133292,118700
1080,0.0223661770102,195.982432363,119800
1090,0.0233639613037,197.788310816,120900
1100,0.0236597911835,199.571335273,122000
1110,0.0234529349223,201.380354937,123100
1120,0.0226974760577,203.257267264,124200
1130,0.024589968578,205.111910757,125300
1140,0.0234494376304,206.917249673,126400
1150,0.023984552384,208.729728267,127500
1160,0.0228466396752,210.535730211,128600
1170,0.0233321472816,212.316489493,129700
1180,0.0227916185821,214.10954309,130800
1190,0.0236690231969,215.912971715,131900
1200,0.0234211555369,217.700218095,133000
1210,0.0227734208286,219.519107785,134100
1220,0.0247419711111,221.339687672,135200
1230,0.0234942597128,223.138761992,136300
1240,0.0225752339744,224.938781332,137400
1250,0.0231995531885,226.770043206,138500
1260,0.022509286635,228.558018379,139600
1270,0.0228105392885,230.359012154,140700
1280,0.0224960461461,232.174670389,141800
1290,0.0225683203657,234.104494253,142900
1300,0.0233557769255,236.015679143,144000
1310,0.0254569772362,237.802554041,145100
1320,0.0234503379497,239.598104489,146200
1330,0.0240117266668,241.390517937,147300
1340,0.0229010916412,243.176610821,148400
1350,0.0231692670589,244.969566011,149500
1360,0.0234765413212,246.77254847,150600
1370,0.0232727958927,248.559024379,151700
1380,0.0228399513149,250.359352858,152800
1390,0.023601322976,252.156255112,153900
1400,0.0223884599152,253.945297135,155000
1410,0.0234969878032,255.793065757,156100
1420,0.0232449395811,257.58640668,157200
1430,0.022958257441,259.389123652,158300
1440,0.0244714946004,261.235407253,159400
1450,0.024842189987,263.078174358,160500
1460,0.0226134901626,264.910880841,161600
1470,0.0227817625195,266.762152776,162700
1480,0.0227062282951,268.604097391,163800
1490,0.0230654214986,270.442040732,164900
1500,0.0238721303462,272.285104375,166000
1510,0.0234285798111,274.139675263,167100
1520,0.0230761915339,275.906682891,168200
1530,0.0223855255528,277.727913242,169300
1540,0.0228727499983,279.465585517,170400
1550,0.0241546700608,281.221770118,171500
1560,0.0225097414644,282.988906513,172600
1570,0.0239830615976,284.732022121,173700
1580,0.0229612627787,286.463730542,174800
1590,0.0224776249011,288.205434894,175900
1600,0.0233233813858,289.96101396,177000
1610,0.0230679940291,291.711205485,178100
1620,0.0228127260251,293.423109888,179200
1630,0.0226011943537,295.152840075,180300
1640,0.0248358679049,296.859211023,181400
1650,0.0231777865243,298.577635335,182500
1660,0.0226743581237,300.318866356,183600
1670,0.0229345412464,302.037070793,184700
1680,0.0233343323414,303.748457275,185800
1690,0.0243235290716,305.504255994,186900
1700,0.0248822063124,307.257721999,188000
1710,0.0243985401348,308.981130118,189100
1720,0.0233651229145,310.700185629,190200
1730,0.02305065705,312.547097848,191300
1740,0.0232129576722,314.388388436,192400
1750,0.0247330214173,316.103727203,193500
1760,0.0224669346624,317.802861552,194600
1770,0.0229099291601,319.498971936,195700
1780,0.0223846088594,321.213373655,196800
1790,0.0236452855098,322.954520197,197900
1800,0.0229176626097,324.668818475,199000
1810,0.022860990173,326.375999176,200100
1820,0.0230035182287,328.069043575,201200
1830,0.0233653265258,329.79155941,202300
1840,0.0232121413539,331.509821083,203400
1850,0.0231800055146,333.204680241,204500
1860,0.0238688365442,334.922174715,205600
1870,0.0222284877313,336.63115599,206700
1880,0.0219313622417,338.338610119,207800
1890,0.0234221050489,340.054599481,208900
1900,0.0234631630212,341.75887159,210000
1910,0.0227044643758,343.476608421,211100
1920,0.0232854782384,345.186472961,212200
1930,0.0227861409307,346.893118961,213300
1940,0.0228687805773,348.594960834,214400
1950,0.0229975926504,350.310571661,215500
1960,0.0233694709932,352.005184177,216600
1970,0.0221495680834,353.703187008,217700
1980,0.0227141582852,355.416908198,218800
1990,0.0231816942229,357.119244646,219900
2000,0.0233149635603,358.817245299,221000
2010,0.0239221014273,360.521977842,222100
2020,0.0232501750481,362.225697072,223200
2030,0.023470347213,363.933645403,224300
2040,0.022802047462,365.645657797,225400
2050,0.0227778863591,367.346762193,226500
2060,0.0236730932776,369.170772828,227600
2070,0.0230129935779,370.962055844,228700
2080,0.022861113954,372.646964799,229800
2090,0.0231490682291,374.348165802,230900
2100,0.0225123979305,376.062623229,232000
2110,0.0224176827529,377.779584174,233100
2120,0.023390845883,379.490637731,234200
2130,0.0227802978696,381.206701833,235300
2140,0.0231170587925,382.908494167,236400
2150,0.0247026509666,384.614087141,237500
2160,0.0227445795848,386.315938819,238600
2170,0.0229971815803,388.016460185,239700
2180,0.0238841251144,389.752968833,240800
2190,0.0245230832644,391.45414537,241900
2200,0.0228421510053,393.158417051,243000
2210,0.0231672049591,394.865668276,244100
2220,0.0227731298556,396.58024927,245200
2230,0.022485519104,398.280436333,246300
2240,0.023178006663,400.013465819,247400
2250,0.0225769548572,401.716358053,248500
2260,0.0228020464185,403.420042686,249600
2270,0.0234352878889,405.145048193,250700
2280,0.0244665354009,406.850205322,251800
2290,0.023344030045,408.549348105,252900
2300,0.0233448273299,410.281066971,254000
2310,0.023967896859,411.995211179,255100
2320,0.0227023545442,413.690054282,256200
2330,0.0251165424216,415.421335874,257300
2340,0.0233824482554,417.117164098,258400
2350,0.0228331986726,418.820603928,259500
2360,0.022678737707,420.524293982,260600
2370,0.0228700481705,422.215309453,261700
2380,0.0226448723658,423.912738284,262800
2390,0.0227723073118,425.627194988,263900
2400,0.0227041852855,427.318526897,265000
2410,0.0233320645499,429.03349792,266100
2420,0.023236014596,430.839221974,267200
2430,0.0232888437361,432.647554622,268300
2440,0.0232800209483,434.343148817,269400
2450,0.0242178213891,436.066261143,270500
2460,0.0233711139743,437.768335894,271600
2470,0.0231557791902,439.47659047,272700
2480,0.0236219680144,441.206546904,273800
2490,0.0237022889056,442.909235321,274900
2500,0.0233374636242,444.611645455,276000
2510,0.023572241185,446.316559537,277100
2520,0.0230266154163,448.008380723,278200
2530,0.0230053253443,449.713845231,279300
2540,0.023639025404,451.41711978,280400
2550,0.022334298945,453.131830222,281500
2560,0.0230807723253,454.840096913,282600
2570,0.0228398204832,456.540511066,283700
2580,0.0231616776119,458.237936201,284800
2590,0.0244158615193,459.954116572,285900
2600,0.0241806899732,461.654621054,287000
2610,0.0240404692922,463.34626915,288100
2620,0.0224110147602,465.046252295,289200
2630,0.0230129753088,466.750071786,290300
2640,0.0230263017288,468.477530931,291400
2650,0.0230035541137,470.201990281,292500
2660,0.0228405887558,471.903566414,293600
2670,0.0226841270836,473.607166939,294700
2680,0.0237932532792,475.323130671,295800
2690,0.0237185955786,477.038614071,296900
2700,0.0221961001884,478.747003792,298000
2710,0.0235775853967,480.473116229,299100
2720,0.0219384872697,482.177257579,300200
2730,0.0234891275659,483.880691174,301300
2740,0.0232193680642,485.592184403,302400
2750,0.0236972522592,487.296756392,303500
2760,0.0239549562334,489.012547847,304600
2770,0.0234848820186,490.744415103,305700
2780,0.0225847234855,492.453772674,306800
2790,0.0230661512193,494.173654031,307900
2800,0.0235136536771,495.895512874,309000
2810,0.0224815576607,497.594586088,310100
2820,0.0237652118199,499.484902098,311200
2830,0.0227424812822,501.206200476,312300
2840,0.0223978139494,503.009691323,313400
2850,0.0223101805414,504.70146176,314500
2860,0.0232948593932,506.404918617,315600
2870,0.0229005803755,508.109772666,316700
2880,0.0229230184158,509.820946282,317800
2890,0.0227276520486,511.526258008,318900
2900,0.0225902225823,513.234039256,320000
2910,0.0238330754374,514.945865121,321100
2920,0.0234320309392,516.645072015,322200
2930,0.0224581104222,518.354045227,323300
2940,0.0235426343159,520.077990367,324400
2950,0.0231263869896,521.779505294,325500
2960,0.0236862730638,523.487795612,326600
2970,0.0229278408977,525.198792183,327700
2980,0.0230287369474,526.905940182,328800
2990,0.0229069640328,528.604749927,329900
3000,0.0259172947408,530.318826673,331000
