step,reward,mean,median,std,max,min
0,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.0,0.008620689655172414,0.008620689655172414
1,0.0,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.0
2,0.024390243902439025,0.011003644519203812,0.008620689655172414,0.01009884002639657,0.024390243902439025,0.0
3,0.02702702702702703,0.015009490146159616,0.016505466778805718,0.01116379527625193,0.02702702702702703,0.0
4,0.0,0.012007592116927692,0.008620689655172414,0.011651172777350697,0.02702702702702703,0.0
5,0.0,0.010006326764106411,0.004310344827586207,0.011539071495073279,0.02702702702702703,0.0
6,0.00819672131147541,0.00974781169944484,0.00819672131147541,0.010701854895524752,0.02702702702702703,0.0
7,0.017857142857142856,0.010761478094157092,0.008408705483323911,0.010363692529578503,0.02702702702702703,0.0
8,0.043478260869565216,0.014396676180313551,0.008620689655172414,0.014184125993612294,0.043478260869565216,0.0
9,0.023809523809523808,0.015337960943234577,0.013238916256157635,0.01374935053835514,0.043478260869565216,0.0
10,0.0,0.013943600857485978,0.008620689655172414,0.013831166412476635,0.043478260869565216,0.0
11,0.013333333333333334,0.013892745230473258,0.010977011494252873,0.013243407789472998,0.043478260869565216,0.0
12,0.01639344262295082,0.014085106568356147,0.013333333333333334,0.012741291591611097,0.043478260869565216,0.0
13,0.019230769230769232,0.014452653901385655,0.014863387978142076,0.012349127262798453,0.043478260869565216,0.0
14,0.009345794392523364,0.014112196600794834,0.013333333333333334,0.011998206989878283,0.043478260869565216,0.0
15,0.011494252873563218,0.013948575117842858,0.012413793103448277,0.011634484953424772,0.043478260869565216,0.0
16,0.02702702702702703,0.014717895818383104,0.013333333333333334,0.011699080463261069,0.043478260869565216,0.0
17,0.011363636363636364,0.014531548070897174,0.012413793103448277,0.011395394343660289,0.043478260869565216,0.0
18,0.017857142857142856,0.014706579375436419,0.013333333333333334,0.011116293678872678,0.043478260869565216,0.0
19,0.008771929824561403,0.01440984689789267,0.012413793103448277,0.010911752333999943,0.043478260869565216,0.0
20,0.006211180124223602,0.01401943419438462,0.011494252873563218,0.01079096635678032,0.043478260869565216,0.0
21,0.00546448087431694,0.013630572679836089,0.011428944618599791,0.010692402968675857,0.043478260869565216,0.0
22,0.01020408163265306,0.013481594808219435,0.011363636363636364,0.010480696452408537,0.043478260869565216,0.0
23,0.017857142857142856,0.01366390931025791,0.011428944618599791,0.010297213724672315,0.043478260869565216,0.0
24,0.0,0.013117352937847594,0.011363636363636364,0.010438423200333108,0.043478260869565216,0.0
25,0.012048192771084338,0.013076231392972083,0.011428944618599791,0.010237780916922996,0.043478260869565216,0.0
26,0.02127659574468085,0.013379948591183518,0.011494252873563218,0.010165066348531515,0.043478260869565216,0.0
27,0.008,0.01318780757006982,0.011428944618599791,0.01003170266227313,0.043478260869565216,0.0
28,0.008620689655172414,0.013030320745418187,0.011363636363636364,0.009892388118056279,0.043478260869565216,0.0
29,0.02631578947368421,0.013473169703027055,0.011428944618599791,0.010014225150623895,0.043478260869565216,0.0
30,0.0,0.013038551325510054,0.011363636363636364,0.010134915337284833,0.043478260869565216,0.0
31,0.0,0.012631096596587864,0.010783858998144713,0.010230015544013054,0.043478260869565216,0.0
32,0.011764705882352941,0.01260484233252014,0.011363636363636364,0.01007491764520529,0.043478260869565216,0.0
33,0.02040816326530612,0.012834351771719727,0.011428944618599791,0.010012832567983404,0.043478260869565216,0.0
34,0.0,0.01246765600681345,0.011363636363636364,0.010097731043771579,0.043478260869565216,0.0
35,0.03125,0.012989387784401965,0.011428944618599791,0.010423961616673458,0.043478260869565216,0.0
36,0.006896551724137931,0.012824716539529964,0.011363636363636364,0.010329493936807575,0.043478260869565216,0.0
37,0.015873015873015872,0.012904934943042751,0.011428944618599791,0.010204346421437435,0.043478260869565216,0.0
38,0.013157894736842105,0.01291142109160171,0.011494252873563218,0.010072751275026269,0.043478260869565216,0.0
39,0.022727272727272728,0.013156817382493483,0.01162947937795808,0.01006341714012114,0.043478260869565216,0.0
40,0.014492753623188406,0.013189401193242137,0.011764705882352941,0.009942070964008873,0.043478260869565216,0.0
41,0.009708737864077669,0.01310652825683346,0.01162947937795808,0.009837322445434862,0.043478260869565216,0.0
42,0.018867924528301886,0.013240514216635052,0.011764705882352941,0.009760961735875656,0.043478260869565216,0.0
43,0.007575757575757576,0.0131117697475242,0.01162947937795808,0.009686265163658314,0.043478260869565216,0.0
44,0.0,0.012820397086468106,0.011494252873563218,0.00977109380750797,0.043478260869565216,0.0
45,0.007352941176470588,0.012701539349294246,0.011428944618599791,0.00969713714304901,0.043478260869565216,0.0
46,0.010309278350515464,0.012650640179107463,0.011363636363636364,0.009599630657852132,0.043478260869565216,0.0
47,0.024390243902439025,0.012895215256676874,0.011428944618599791,0.009645955319401578,0.043478260869565216,0.0
48,0.0,0.012632047598377345,0.011363636363636364,0.009719564496479968,0.043478260869565216,0.0
49,0.0196078431372549,0.012771563509154897,0.011428944618599791,0.009671313514712135,0.043478260869565216,0.0
50,0.023255813953488372,0.012977137047279083,0.011494252873563218,0.009685727804163626,0.043478260869565216,0.0
51,0.029411764705882353,0.013293187579175301,0.01162947937795808,0.00985411110163757,0.043478260869565216,0.0
52,0.015873015873015872,0.013341863584719463,0.011764705882352941,0.009767014404160376,0.043478260869565216,0.0
53,0.0038314176245210726,0.01316574421508616,0.01162947937795808,0.009760735626384678,0.043478260869565216,0.0
54,0.019230769230769232,0.01327601739718949,0.011764705882352941,0.009705482571594919,0.043478260869565216,0.0
55,0.008064516129032258,0.013182954874543821,0.01162947937795808,0.00964316588790024,0.043478260869565216,0.0
56,0.022222222222222223,0.01334153851222239,0.011764705882352941,0.009631592006837815,0.043478260869565216,0.0
57,0.022222222222222223,0.013494653748601699,0.01190644932671864,0.009617923243991387,0.043478260869565216,0.0
58,0.012987012987012988,0.013486049667896806,0.012048192771084338,0.009536292219054453,0.043478260869565216,0.0
