step,reward,mean,median,std,max,min
84,0.0,5.738880918220947e-05,0.0,0.0005259771242417033,0.004878048780487805,0.0
85,0.0,5.6721497447532616e-05,0.0,0.000522946367401752,0.004878048780487805,0.0
86,0.0,5.6069526212503504e-05,0.0,0.0005199673953179535,0.004878048780487805,0.0
87,0.0,5.543237250554324e-05,0.0,0.0005170387501712203,0.004878048780487805,0.0
88,0.0,5.4809536859413536e-05,0.0,0.0005141590309480329,0.004878048780487805,0.0
89,0.0,5.4200542005420054e-05,0.0,0.0005113268906263742,0.004878048780487805,0.0
90,0.0,5.360493165371214e-05,0.0,0.0005085410335301601,0.004878048780487805,0.0
91,0.0,5.302226935312831e-05,0.0,0.0005058002128403742,0.004878048780487805,0.0
92,0.0,5.245213742460005e-05,0.0,0.0005031032282520555,0.004878048780487805,0.0
93,0.0,5.1894135962636225e-05,0.0,0.0005004489237671485,0.004878048780487805,0.0
94,0.0,5.134788189987163e-05,0.0,0.0004978361856140005,0.004878048780487805,0.0
95,0.0,5.08130081300813e-05,0.0,0.0004952639402850084,0.004878048780487805,0.0
96,0.0,5.028916268544129e-05,0.0,0.000492731152684572,0.004878048780487805,0.0
97,0.0,4.977600796416127e-05,0.0,0.0004902368243800948,0.004878048780487805,0.0
98,0.0,4.927322000492732e-05,0.0,0.0004877799919493307,0.004878048780487805,0.0
99,0.0,4.878048780487805e-05,0.0,0.0004853597254178635,0.004878048780487805,0.0
