step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.007633587786259542,0.0002008838891120932,0.0,0.001221928993631623,0.007633587786259542,0.0
38,0.0,0.00019573302016050108,0.0,0.0012065793703208017,0.007633587786259542,0.0
39,0.0,0.00019083969465648855,0.0,0.0011917935111447325,0.007633587786259542,0.0
40,0.0,0.0001861850679575498,0.0,0.0011775377621181826,0.007633587786259542,0.0
41,0.0,0.0001817520901490367,0.0,0.0011637812136373771,0.007633587786259542,0.0
42,0.0,0.00017752529735487306,0.0,0.0011504954195646832,0.007633587786259542,0.0
43,0.0,0.00017349063150589867,0.0,0.0011376541506422626,0.007633587786259542,0.0
44,0.0,0.00016963528413910093,0.0,0.0011252331773894484,0.007633587786259542,0.0
45,0.0,0.0001659475605708596,0.0,0.0011132100784101175,0.007633587786259542,0.0
46,0.0,0.00016241676140977748,0.0,0.001101564070671637,0.007633587786259542,0.0
47,0.0,0.0001590330788804071,0.0,0.0010902758588424053,0.007633587786259542,0.0
48,0.0,0.00015578750584203146,0.0,0.0010793275012113272,0.007633587786259542,0.0
49,0.0,0.00015267175572519084,0.0,0.001068702290076336,0.007633587786259542,0.0
50,0.0,0.00014967819188744198,0.0,0.0010583846447935153,0.007633587786259542,0.0
51,0.0,0.0001467997651203758,0.0,0.0010483600159340647,0.007633587786259542,0.0
52,0.0,0.00014402995823131211,0.0,0.0010386147992118646,0.007633587786259542,0.0
53,0.0,0.0001413627367825841,0.0,0.0010291362580266495,0.007633587786259542,0.0
54,0.0,0.00013879250520471893,0.0,0.0010199124536224198,0.007633587786259542,0.0
55,0.0,0.00013631406761177754,0.0,0.0010109321819923205,0.007633587786259542,0.0
56,0.0,0.00013392259274139546,0.0,0.001002184916773521,0.007633587786259542,0.0
57,0.0021008403361344537,0.00016783496762748268,0.0,0.001025968131350078,0.007633587786259542,0.0
58,0.0,0.00016499030715922026,0.0,0.0010174669971121058,0.007633587786259542,0.0
59,0.0,0.0001622404687065666,0.0,0.0010091735432792915,0.007633587786259542,0.0
60,0.0,0.00015958078889170485,0.0,0.0010010794574618527,0.007633587786259542,0.0
61,0.0,0.00015700690519990316,0.0,0.0009931768852547835,0.007633587786259542,0.0
62,0.0,0.000154514732101492,0.0,0.0009854583983308239,0.007633587786259542,0.0
63,0.0,0.00015210043941240618,0.0,0.000977916965206017,0.007633587786259542,0.0
64,0.0,0.00014976043265221533,0.0,0.0009705459244175515,0.007633587786259542,0.0
65,0.0,0.00014749133518778782,0.0,0.0009633389598823753,0.007633587786259542,0.0
66,0.0,0.0001452899719760298,0.0,0.0009562900782303023,0.007633587786259542,0.0
67,0.0,0.00014315335474108818,0.0,0.0009493935879274982,0.007633587786259542,0.0
68,0.0,0.0001410786684404927,0.0,0.000942644080025746,0.007633587786259542,0.0
69,0.0,0.0001390632588913428,0.0,0.000936036410390084,0.007633587786259542,0.0
70,0.0,0.00013710462144216894,0.0,0.0009295656832726118,0.007633587786259542,0.0
71,0.0,0.0001352003905888055,0.0,0.000923227236113699,0.007633587786259542,0.0
