0,0.1277509258620313
1,0.09214353603323669
2,0.07218612978235432
3,0.06818605064254406
4,0.06350717472433279
5,0.06151669662497027
6,0.05739214847372504
7,0.04439444537380934
8,0.04338169751130021
9,0.03129757619049473
10,0.03004718733449712
11,0.0289525108077912
12,0.027942480072455148
13,0.020179923927042962
14,0.018317367890191106
15,0.017233803181915194
16,0.01386622219256341
17,0.011273044621369013
18,0.010900420902854863
19,0.010795583715032165
20,0.010049313252066119
21,0.010002545192237726
22,0.00997587540106656
23,0.008373057211699038
24,0.008319293609418217
25,0.008101838781843847
26,0.0078059866726466086
27,0.005861482457586753
28,0.0057928375209695
29,0.005672478117905066
30,0.004999655903063598
31,0.004938973698628384
32,0.004681883979913112
33,0.004148892461106786
34,0.0039621182631172855
35,0.0037940796373752976
36,0.0035166163491247506
37,0.003433818357136662
38,0.0034000219495570806
39,0.0033826274904107307
40,0.003366244566498025
41,0.0031637185973516697
42,0.0028033182139775275
43,0.002697164334625883
44,0.0024999002268558113
45,0.002344265717249576
46,0.00203055844320074
47,0.0017954982913992563
48,0.001438337648328576
49,0.001357970930463577
50,0.0011496889360352739
51,0.00106641773412002
52,0.0008642910308755598
53,0.000730656587149872
54,0.00058828893981504
55,0.000331987556374117
56,0.0002933700742953414
