,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.8737014293670654,0.03655784090209622,0.10861530303955078,0.0018243681468134247,relu,1.0,"(38, 38)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (38, 38), 'NN__learning_rate_init': 0.016}",0.9056276053728578,0.8994649707248134,0.9199273167777104,0.9185544114677974,0.9321627647714604,0.9151391730901954,0.011491160639397438,1,0.9174182139699381,0.9202147164726415,0.921714639157039,0.910263093949502,0.9138905632872124,0.9167002453672666,0.00417953018675668
