0,0.1055074220664562
1,0.10427292718001624
2,0.07960542389396094
3,0.07820200953864974
4,0.07610302922410062
5,0.07366269194480136
6,0.06229077704594146
7,0.06172204199229312
8,0.05881275824486615
9,0.05246176666823324
10,0.04955151193886083
11,0.04743139010630502
12,0.04570850767156196
13,0.04248458858325759
14,0.03388890318283887
15,0.028294250717856673
