,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.1883543968200683,0.5295657312985377,0.009082412719726563,0.001355190008517535,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.5644216887695149,0.5347466216216217,0.5487331081081082,0.5373870426548999,0.5708272365549995,0.5512148791714299,0.014331196138467209,366,0.5587294868119401,0.5308287754265371,0.5573863754521826,0.5687980784297445,0.5574173810843914,0.5546320194409592,0.012644410688216258
1,2.168190860748291,0.45362749164526506,0.008536529541015626,0.00020503456640864553,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.7185870614403224,0.7160641891891893,0.6584966216216217,0.6541371345835633,0.7222624663072778,0.693904137470043,0.030786078077175785,348,0.7136864895278059,0.7087004988218905,0.666703085857123,0.674227265559814,0.7156045936402897,0.6957843866813846,0.02093123680877487
2,2.2940619945526124,0.34795595480087604,0.008534574508666992,0.00019601363337892432,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.8109676640926641,0.7955912162162163,0.7692905405405407,0.8070785070785071,0.8253753529713774,0.8016431737433234,0.018773799660879123,328,0.8243593895939422,0.7939661128103132,0.7799178133834284,0.8236934235561553,0.8247693033844622,0.8093412085456603,0.018823855608272495
3,2.747369337081909,0.552071781200149,0.008567476272583007,0.00015097718674941197,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.8858208829947961,0.8480405405405407,0.8434459459459461,0.8751862704541277,0.8910533788987294,0.8686947436907024,0.019490046200777395,305,0.9018391225484869,0.8524392923156088,0.8404994801766531,0.888660353584045,0.8839831934948066,0.87348428842392,0.023131908766772152
4,2.3840888500213624,0.35209807303562707,0.008579158782958984,0.0001338227662041033,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.8990084144703709,0.9046959459459462,0.9101351351351351,0.9014883250597536,0.9132508663842898,0.9057092166563009,0.005293985267364926,285,0.9075764133727149,0.9203618589933318,0.9090566565480487,0.9143498813267631,0.918600866509451,0.913989135350062,0.005049003047547843
5,2.590288782119751,0.29595208467025025,0.008685827255249023,0.00011501634492045054,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9199128126573779,0.937820945945946,0.9314695945945947,0.9222545504688362,0.9470260557053012,0.9316842289606332,0.010000992169143548,263,0.9325747334809953,0.9440474055382091,0.9423305333130324,0.9406493905386978,0.9524084003094656,0.94240209263608,0.006363761798532036
6,2.210302543640137,0.3729936140339724,0.008649539947509766,0.00014609051694215472,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.9507964369649152,0.9493750000000001,0.9513344594594595,0.947813361831219,0.9590459344115004,0.9516680643684851,0.0038794102021822013,242,0.9599873870638824,0.9520051196776389,0.9548430628504351,0.9543495374028873,0.9645439413474468,0.957145809668458,0.004524497530260505
7,2.024137353897095,0.2419368503484753,0.008554792404174805,8.925247832323243e-05,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.9601116333725028,0.9574831081081082,0.9643412162162163,0.947271327449899,0.9666434026440767,0.9591676474387598,0.006748051210545671,225,0.9653601824508283,0.9572196873407735,0.9687078884309022,0.9690767070729837,0.9680161098987518,0.9656761150388478,0.004423623737179863
8,1.9570863723754883,0.23242255832178502,0.008674383163452148,0.0002444389781493886,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.9748335991270775,0.9712331081081083,0.980945945945946,0.9646806628056628,0.9679012642792967,0.971924688315148,0.00563898286527553,203,0.9795802703305544,0.974517847275047,0.9808359084766257,0.9812837089219074,0.9763131642299921,0.9785061798468254,0.0026462081481794897
9,1.881157398223877,0.16235176566374226,0.008680486679077148,0.0001796688370068316,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.9830521865032733,0.9883445945945947,0.9827702702702703,0.9787485061592206,0.9839288923116418,0.9833695719728204,0.0030622066559843945,113,0.988136024117162,0.9889075312841248,0.9870979267711749,0.9862535348465367,0.9901651328117538,0.9881120299661503,0.001366092146269351
10,1.860938024520874,0.3379029626187858,0.008632612228393555,0.0002636440970134656,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.9682678991102905,0.9927195945945948,0.9858445945945947,0.9811886376172091,0.9859144365293289,0.9827812349974887,0.008144149193811118,160,0.9750831109971365,0.995469039693931,0.9925386399108799,0.9949506805145301,0.9922715388688259,0.9900626019970605,0.007596291156005131
