,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
57,0.5653811931610108,0.09458601377272204,0.00678563117980957,0.0003277453064254336,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.8163551966490121,0.8073087017968907,0.7868463557439934,0.8358267716535432,0.784686328164589,0.8062145058539301,0.01907325274308309,369,0.7952854616647721,0.7982151140957388,0.8038061366498046,0.8207956879984094,0.8279381276891958,0.8092081056195841,0.012875969386422638
58,0.5594357490539551,0.019425953348551035,0.00662388801574707,0.00014507237466125872,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 3}",0.8551362345691442,0.8637997173430246,0.8485564304461942,0.8846759539672925,0.8094709638187898,0.8523420417899917,0.02463325433091027,341,0.8505589238347858,0.859495460469637,0.8642978638803596,0.8555788729594203,0.8580914843604192,0.8576045211009242,0.0045245400585045194
59,0.5544240474700928,0.07118149956932533,0.007077789306640625,0.0007609957522599094,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 4}",0.8488430634150271,0.808681607106804,0.8669594185342215,0.894245911568746,0.8440306070740853,0.8525536160914355,0.028131286084927435,340,0.8642036124794745,0.8159005058649407,0.8742737855927898,0.8687335704345137,0.88389420773076,0.8614011364204958,0.0236793969317877
60,0.5712452411651612,0.03759353334628593,0.006665992736816406,4.777384822589753e-05,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.8650794449926495,0.8860488592772058,0.8792751867555018,0.8949323642237026,0.8412536738623695,0.8733253051300903,0.018757649416175134,306,0.8587612100543135,0.8785371888047008,0.8847180189533678,0.8718372396120966,0.8656855463134373,0.8719078407475832,0.009160837870600295
61,0.5527318000793457,0.05585952402561908,0.006776618957519531,0.0001904677905421299,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 6}",0.8917473870753366,0.8827074500302848,0.8765293761356753,0.90674338784575,0.8526299787169354,0.8820836642242618,0.017883211428019775,266,0.8906624984211191,0.8829220879630653,0.876493847887075,0.87967041463253,0.8943540129232727,0.8848205723654126,0.006700407407736742
62,0.6254358768463135,0.07399413622220281,0.006743097305297851,3.998062756869192e-05,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 7}",0.8838733713273053,0.8899858671512214,0.8898041590954975,0.9035836866545526,0.8559947299077735,0.884657020790444,0.01570970803540265,257,0.8834217506631301,0.8898429388764938,0.8955068589984316,0.8859749497448586,0.8996655687097408,0.8908824133985309,0.005989232164021577
63,0.5311742305755616,0.05346465916147814,0.006747150421142578,8.159359570087814e-05,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 8}",0.8988309805264111,0.8887038158691702,0.878497880072683,0.9057338986472844,0.8625114016418364,0.8868668747238014,0.015264396997247392,252,0.889730958696476,0.8944001413771012,0.8829220879630653,0.8897192339128321,0.897697064772733,0.8908938973444416,0.004997175993767261
64,0.5881482601165772,0.04503240857252134,0.006786823272705078,0.00021158839599821382,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 9}",0.9029693698773587,0.9063294972743793,0.889117706440541,0.9180496668685644,0.8690280733758993,0.8971094035426594,0.016787502116241474,218,0.897950612605785,0.8972564006273609,0.8980207205814132,0.9016390907685171,0.9127344928296518,0.9015202634825457,0.005812792687169165
65,0.5816822528839112,0.01983269384151904,0.006944513320922852,0.00031403934121585354,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.9112310449684838,0.9011104381183122,0.8969008681607106,0.9086210377548959,0.8820614168440255,0.8999940200600075,0.010322646236265954,206,0.9036487937350007,0.9001391680841192,0.9018401113344674,0.8970863063023261,0.9170469792733307,0.9039522717458487,0.006895011627887354
66,0.5747236728668212,0.04889182992575362,0.006843376159667969,0.00011251916227414082,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.9297380026985117,0.913607914395316,0.9132444982838682,0.92771047849788,0.8928499037194689,0.9154416154503688,0.013213718309565605,122,0.9175129468232915,0.923488479975259,0.9094744748061588,0.9193023923656366,0.9193591201884518,0.9178274828317596,0.004613888506685394
67,0.6631662368774414,0.1200141232484727,0.0069233417510986325,0.00023443807387142117,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",0.9244215317075135,0.9193317181506157,0.9189683020391679,0.9191500100948917,0.9156582547886896,0.9195086848707469,0.0028081421328439303,81,0.9165577238853101,0.9275552806556364,0.931027855706996,0.919722105635203,0.9442942390048776,0.9278314409776046,0.009738327036047847
68,0.556637191772461,0.025330260661176603,0.006899595260620117,0.00011677166631378594,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",0.9159584751394566,0.9193317181506157,0.9143448415101958,0.9196547546941247,0.8874024526198439,0.9113473167528222,0.012128572521967902,165,0.9235553239863584,0.9220371556694428,0.9296980273476331,0.9166670348362016,0.9128681644615052,0.9209651412602282,0.005799246726519124
69,0.5526933670043945,0.03949864911118305,0.006914663314819336,0.00019165190541221524,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",0.9199961737519382,0.9005148394912175,0.9196547546941246,0.9249646678780535,0.8840377014290058,0.9098447946762973,0.015362788479649666,173,0.929490337248958,0.909918487265016,0.9280964898716562,0.9291303099251144,0.9066656746382038,0.9206602597897897,0.010161137983506109
70,0.5609550476074219,0.04202638607536464,0.007094240188598633,0.00018189725766950987,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",0.9037597921743158,0.9238643246517263,0.9039067231980618,0.9218049666868563,0.911705685618729,0.9130058307971664,0.008549095512827246,147,0.9365589869900214,0.9378758090525525,0.915361505666129,0.9160264198458106,0.9284210479855939,0.9268487539080216,0.009668882738544476
