,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5083829402923584,0.018951731336689762,0.003362894058227539,0.0009438544749635838,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.4892356269990979,0.5194262666172778,0.49999999999999994,0.4999999999999999,0.5,0.5017283716273223,0.009785612786407766,294,0.49204844451323326,0.5026294086568819,0.5,0.49999999999999994,0.4999999999999999,0.49893557063402305,0.003590988030284828
1,0.8834023475646973,0.16058518870736146,0.0028452396392822264,0.0007436145975196628,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.8490322316082998,0.7907972177635101,0.8478412972794995,0.8731296951635934,0.8483888992363569,0.8418242708302247,0.027256328680324064,227,0.8256977764020018,0.8424455240132469,0.8655580325502881,0.8613591413457071,0.8409383070633606,0.847199756274921,0.014571603223172263
2,0.8838475227355957,0.3126740580426971,0.0027864456176757814,0.000255135302985937,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.88302714672353,0.8585833642013417,0.8355146725933242,0.8852672750977836,0.8611473272490222,0.8647085430210704,0.018227618125239854,43,0.8538964556570191,0.8743276677448036,0.8528748888573896,0.8693405033694795,0.8699755379779006,0.8640830107213185,0.008907345325500282
3,0.9012809276580811,0.1549257834456916,0.003438711166381836,0.000738339727759278,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.882042975477733,0.8436844054821583,0.8684817055603572,0.8396038989259329,0.8580120444527223,0.8583839909123802,0.015694740357593235,101,0.8533689315379456,0.8658408824401119,0.8706016519979899,0.825965773757822,0.8643496589342999,0.8560253797336339,0.0160545448964061
4,0.9101675987243653,0.21197432753461928,0.00260467529296875,0.00012473183274442265,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8796645616337243,0.8009322138535623,0.8560213195044656,0.8787794126777178,0.8669522567827653,0.8564656950577334,0.029092763954537526,126,0.8675553319919517,0.8414945298506501,0.8760492506732988,0.8641720808675073,0.8718664870297237,0.8642275360826263,0.012049675353913512
5,0.8347979068756104,0.18065870357365002,0.004684543609619141,0.002749851716110791,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.86268760764373,0.8554039593365435,0.8701897353582746,0.8759545539206556,0.869311479480971,0.8667024267937272,0.007046778263152012,22,0.8649099726564516,0.8691094416452974,0.8740506165998738,0.8564364971825568,0.8680434114033428,0.8665099878975046,0.0058310358019464685
6,1.1388014316558839,0.21410493538095,0.003138446807861328,0.0008299687175183443,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.877839744115476,0.853335802774005,0.859931267234638,0.8719811262184144,0.8570186875271621,0.8640270315437456,0.009323301784704663,52,0.8696680080482897,0.8662377743128488,0.8701081143770216,0.8569692313829342,0.859959748971527,0.8645885754185244,0.0052624374762431005
7,0.9904601097106933,0.1303584650947425,0.003363370895385742,0.00043822056055619853,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.8576027228737799,0.8471004650779932,0.8381898999876528,0.8309741106351276,0.8635065499472279,0.8474794510406455,0.011979866706321608,202,0.8463292575968632,0.8644627140703324,0.8629821012074276,0.8141883588569634,0.864636614795856,0.8505198093054884,0.019424379142200705
8,1.1952343463897706,0.27638450399776565,0.003932857513427734,0.0009979372700917389,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8396210940703683,0.8416059595834877,0.8372124130551095,0.8865710560625816,0.8343577326628173,0.8478588178820955,0.019485821675727943,199,0.8349223546406646,0.8677731530997513,0.8603398064507817,0.8701730614072676,0.8409781977885096,0.8548373146773949,0.014293209670138167
9,1.3166843414306642,0.18507089456819223,0.003813505172729492,0.0008066972160961947,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8437423111621424,0.860538338066428,0.8644482857966005,0.8703048364065312,0.8638169739864655,0.860556923994837,0.008989947841231563,85,0.8615255636382397,0.8755254307178847,0.8735873613133514,0.8555215840992997,0.869729759639079,0.8671779398815709,0.007551066914633718
10,1.3318660259246826,0.15855163554605417,0.00469822883605957,0.0008282738357476667,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.8577462478471254,0.8131456558422852,0.8436844054821583,0.8807661265288385,0.8686285465946483,0.8527769585580274,0.023287928085905133,155,0.8455179796729093,0.8391048026493821,0.8619589448861514,0.8709515739464666,0.8719758648244871,0.8579018331958792,0.013353070363420223
