,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.4881916046142578,0.17982861141120304,0.003151416778564453,0.0004709165411397981,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.8409128188304765,0.692544347038729,0.49999999999999994,0.4999999999999999,0.8366548705531757,0.674101502384548,0.15178893517063288,274,0.8415338182943818,0.6475303789801939,0.5,0.49999999999999994,0.830245019128246,0.6638618432805643,0.15047844762840548
1,0.5936190605163574,0.09200850583882847,0.003294229507446289,0.0002084341889575505,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.7642089723611909,0.5632691278758695,0.8331892826274848,0.8316880859253741,0.8103929968336749,0.7604976423628407,0.10174555317676512,243,0.7498503843574266,0.5964543896498847,0.8217504477919668,0.8190344385637794,0.8054542202457012,0.7585087761217518,0.08509210479991924
2,1.087508535385132,0.24597981987490258,0.004716682434082031,0.002020529359890917,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.817046666119905,0.5762131127299667,0.8270774169650573,0.8308499410194325,0.8021978021978021,0.7706568795148219,0.09775215769920212,230,0.8209345818500748,0.6022627991185908,0.8234243521513345,0.8270499007235663,0.7992286935272794,0.7745800654741691,0.0867045377009808
3,1.1250504970550537,0.18316326358653318,0.006835412979125976,0.0024954074102118517,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.8271754285245633,0.6650100835494093,0.7385273902127834,0.6705780095610604,0.8283355063016079,0.7459581972041047,0.07165278837569322,256,0.8396919981427025,0.6943591098282283,0.7144685128152262,0.6559122558462431,0.8157839878629252,0.744043172899065,0.07128206995456791
4,1.1889590263366698,0.22430376228711452,0.005210399627685547,0.001673879484561177,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.835704912654802,0.7969090834259372,0.8171790756060419,0.8509964611659527,0.842677096914385,0.8286803377903926,0.019413198307369536,129,0.8303061961512666,0.8324594410009922,0.8121032692035102,0.834096404301507,0.8121114675540422,0.8242153556422636,0.009958967304559987
5,1.0749750137329102,0.40702714072417334,0.0038378238677978516,0.0003067872965167361,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.8355613876814566,0.8279314318640162,0.8141231427748282,0.8334264605451046,0.7518780654373874,0.8126119774118272,0.03123999963662404,172,0.8296741990403962,0.8385983789286496,0.7968873626019612,0.8134027689310442,0.7338831819415974,0.8024891782887298,0.03714880686805917
6,1.063574743270874,0.18669389969023617,0.003962802886962891,0.0006874702785153059,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.842184040022964,0.7601452854261842,0.8333024653249371,0.8471782454833303,0.7728006456820016,0.8111369222287199,0.036940636348348425,181,0.8512485167414745,0.8108636264061957,0.8456593172944346,0.8409923525619496,0.7647431616359315,0.8227013949279971,0.03217406739688716
7,1.0687804222106934,0.39228106415472747,0.004399251937866211,0.0008182007294133911,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.8611293365045518,0.8256060418981768,0.8275610157632628,0.8388588812317627,0.7912087912087912,0.8288994035952155,0.02267709532162784,126,0.8594580302326781,0.8428063348066441,0.8258385629421543,0.833748325554642,0.7601956189689406,0.8244093745010119,0.033998592332621286
8,1.3439038276672364,0.45585442600437515,0.0037815093994140623,0.00019766780432526387,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.8331829738374478,0.8025373502901593,0.8350104951228546,0.8370273794002608,0.8355063016079964,0.8286481539083901,0.013116636455650829,131,0.8260782644585462,0.8186564952385862,0.8369257631792586,0.8321572003402292,0.8169176565357091,0.8261470759504659,0.007662863834267973
9,1.6065525531768798,0.2648109403286715,0.005275058746337891,0.0010054802220683505,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.8649224965143936,0.8209655513026298,0.8501563979092069,0.8457192524989136,0.8486993232755944,0.8460999674434662,0.014216899208058662,67,0.8527665995975855,0.8594248933675245,0.8429506591240029,0.8431091345900198,0.8553099058964926,0.850712238515125,0.0066229691728786
10,1.3905272006988525,0.30082534176130826,0.005198335647583008,0.0006720371543233606,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8498728778807513,0.8427069185496151,0.8333024653249372,0.8595331222449867,0.8403799590240267,0.8451569030614812,0.008921685419338247,70,0.8224229995356755,0.8604177673543549,0.8476998311920932,0.834254037005725,0.8601302496515995,0.8449849769478897,0.014826440134830065
