,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
138,4.258006477355957,1.3217569647599707,0.012348270416259766,0.0020581342983620027,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.5119578430419138,0.4452236477115118,0.5658113730929264,0.45555651872399444,0.5332431339106096,0.5023228062349595,0.0458680147363896,224,0.523711116202066,0.44551808713724167,0.5687211998137552,0.4738494791195611,0.5287938691673584,0.5081187502879965,0.04344298626320743
139,5.1624044418334964,1.5792009106072513,0.011173486709594727,0.001005410599657524,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 6}",0.5808373042886318,0.6103748799743944,0.617250346740638,0.6070388349514563,0.6261522878634529,0.608293200783105,0.015240589828647587,198,0.5940166591699271,0.6137821913231348,0.6099073337819797,0.6003495157049814,0.6180603264051109,0.6072232052770268,0.00882415442454067
140,3.678721380233765,0.7259225427945414,0.011562013626098632,0.001253363623097919,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 7}",0.6080193037051445,0.6487490664675131,0.6464719140083218,0.6347867545076283,0.6460829241169048,0.6367916914547104,0.015222151518357208,178,0.6105350226582444,0.6446333010495651,0.6501948662563657,0.6324225313518255,0.6372895439227391,0.635015053047748,0.01366823901626136
141,3.6680386543273924,0.7608505054785606,0.012145280838012695,0.0035025259551441593,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 8}",0.6530134688320529,0.6801717699775952,0.6412274618585299,0.677609223300971,0.6789249634516625,0.6661802711932509,0.016025820813882846,159,0.6529510401772123,0.6775750664343103,0.6317952928839128,0.6804093097557087,0.6712950054700402,0.6628051429442369,0.018214550430041644
142,3.5345387935638426,0.999684990004298,0.011542272567749024,0.0006120124473830606,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 9}",0.6634080521248664,0.6948102261815854,0.7021584604715673,0.6825589459084604,0.7078703096300184,0.6901265869731115,0.015841680569120407,134,0.6692929294537877,0.6915223067529318,0.6935150247801006,0.6891170755159272,0.7117536832925458,0.6910402039590587,0.013505908031045621
143,4.07270884513855,0.8809367405294449,0.010186195373535156,0.0006786028905229879,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.6852669454439366,0.7475721487250614,0.7295423023578363,0.7062673370319001,0.685079141207782,0.7107445763130557,0.024659676996482516,121,0.7054892565391895,0.7300283076414973,0.7266803645539759,0.7179902626394841,0.6872592000756068,0.7134894782899506,0.015619349921006751
144,4.001921558380127,0.9214666802540185,0.011049032211303711,0.001192967256323183,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.776032043178061,0.7708951242931825,0.7732576282940361,0.7798977115117892,0.7773470592645351,0.7754828675529024,0.003138539304875282,101,0.7788604883922021,0.7778867159356171,0.7651757508866646,0.7971740713164225,0.776734693948495,0.7791663440958803,0.010272865777128593
145,4.735818004608154,0.7984683549727872,0.011696863174438476,0.0005562576237483347,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.8332806573957018,0.7916182118852021,0.8226074895977808,0.7924410540915395,0.7910327716759755,0.8062232317868708,0.018093392272203506,83,0.8294274745965446,0.7966783440340075,0.8117832489460602,0.8151327683807272,0.7990048632820178,0.8104053398478716,0.011870047214861677
146,3.775955820083618,1.0545363324926726,0.013834810256958008,0.0008677130983512757,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.8017267577555189,0.8039808492478395,0.8406206657420249,0.8075416088765603,0.8194777648661145,0.8146438724068853,0.014343836775185349,65,0.8041283330613103,0.8053079273998687,0.8353813979039637,0.8222323626096255,0.8308115776748299,0.8195723197299195,0.012847671483603093
147,4.088690376281738,0.6208770419789073,0.025735759735107423,0.011687902277317365,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.8363609841485948,0.8330703883495145,0.8550277392510404,0.8162794729542302,0.8305797128612663,0.8342661835861787,0.012430254015070506,9,0.8357140474147344,0.8371436116072888,0.8339883306908875,0.8408153726714914,0.8375404069432256,0.8370403538655257,0.0022620971016773417
148,5.356342887878418,1.2836392840560047,0.017184066772460937,0.0008921520318192648,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.8392930078770787,0.8445121625946869,0.8464459084604715,0.8250520110957005,0.8224981569641764,0.8355741767994571,0.009928960707447467,3,0.843506247086829,0.8417820300430308,0.8289187039588821,0.8498212315144851,0.8346681348056174,0.8397392694817688,0.007249965442063205
149,6.151247358322143,2.0698337599114587,0.018313884735107422,0.0004315734553349562,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.8357531848682291,0.8460324869305451,0.8361563800277392,0.8227635228848822,0.8245525952443428,0.8330663662672191,0.008525834883876721,11,0.8377172745461422,0.8407594320755222,0.8319710005980315,0.8523952968348218,0.8392327853481575,0.8404151578805349,0.006687639726963869
