,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
155,0.14161334037780762,0.004853295824297478,0.0013009071350097655,9.870996786641839e-05,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5004926108374383,0.5004926108374385,0.5,0.5,0.5001970443349754,0.000241329038697857
156,0.14957904815673828,0.00024611685587099024,0.0013604164123535156,0.00019526461250751002,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.5,0.501968503937008,0.5,0.4999999999999999,0.4999999999999999,0.5003937007874015,0.0007874015748032149,224,0.4999999999999999,0.5019704433497536,0.5,0.5,0.500492125984252,0.500492513866801,0.0007631494524675163
157,0.13926482200622559,0.0010743195461232543,0.0012290477752685547,3.913203584500913e-05,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 7}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
158,0.30088200569152834,0.19544130051493872,0.001262331008911133,6.88009430696114e-05,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.8862446382181766,0.5000000000000001,0.8660912578235413,0.4999999999999999,0.4999999999999999,0.6505871309593431,0.1844217791680924,153,0.887528419856006,0.5,0.877724270472067,0.5,0.5,0.6530505380656146,0.18747349929463492
159,0.134814453125,0.002494909880808093,0.001272726058959961,0.00011700940677964106,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 9}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
160,0.15750794410705565,0.004937710870769521,0.0011746406555175782,4.000473358934173e-05,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
161,0.2640231609344482,0.18458369864745813,0.0012968063354492187,0.0001495696414655433,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.8711107732846864,0.5741069028639917,0.1483578005212264,176,0.4999999999999999,0.5,0.5,0.5,0.8998607166817153,0.5799721433363431,0.15994428667268615
162,0.3433844089508057,0.19942675270848953,0.001231241226196289,4.273892273584142e-05,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.5,0.5000000000000001,0.5,0.902988088027458,0.8742626938279112,0.6553339257208167,0.19058400599357597,146,0.4999999999999999,0.5,0.5,0.9060239899268816,0.897947383819175,0.6607942747492113,0.19694852460683526
163,0.3770334243774414,0.16677080740819983,0.001256561279296875,5.737355731676171e-05,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5,0.9018877448011307,0.9000605693519078,0.4999999999999999,0.4999999999999999,0.6603896628306077,0.196437266758083,137,0.4990384615384616,0.9021825090017452,0.8943493339813118,0.5008372175219246,0.5,0.6592815044086887,0.19514651163387967
164,0.26615495681762696,0.025611099024076937,0.0013930320739746094,7.037208596786198e-05,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5,0.5000000000000001,0.5,0.4999999999999999,0.4999999999999999,0.5,8.597524673505621e-17,235,0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.965068306494546e-17
165,0.42980475425720216,0.19912811432655586,0.001280832290649414,2.9744626463685474e-05,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.8471615280826469,0.5000000000000001,0.5,0.4999999999999999,0.8927434883956623,0.6479668474073659,0.18179398479360323,156,0.8568270809650119,0.5,0.5,0.49967969250480465,0.9167966602268888,0.6546606867393411,0.19049697329341916
166,0.6475171566009521,0.15697959521459456,0.00161285400390625,0.00033877937470153395,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.5,0.915576418332324,0.9072481324449826,0.9066525338178881,0.88355629877369,0.8224875598108037,0.16175101060845234,104,0.4999999999999999,0.9123572422629171,0.905113874837085,0.9048929731162607,0.9137972453555414,0.8272322671143609,0.16365661830242778
167,0.5108714580535889,0.11722748818945104,0.0014642238616943359,0.000131645542543382,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.8959864671647502,0.918917827579245,0.9078437310720774,0.4999999999999999,0.4999999999999999,0.7446725823269302,0.19977690615608865,116,0.9098269546545409,0.916446133115377,0.905385583953699,0.5,0.5,0.7463317343447234,0.20115982178320307
168,0.6289152145385742,0.15771365698320688,0.0014677047729492188,0.00019134382548960963,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.9022796383188674,0.8533615990308905,0.5,0.9191500100948917,0.9005422114117766,0.8150672313448589,0.15904683947284767,108,0.9069723380068209,0.8724800636196954,0.5,0.9113698115708321,0.9212024646022386,0.8224049355599174,0.16203691393551034
169,0.5857842922210693,0.12551606936353063,0.0013451099395751954,7.66248381993716e-05,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.5006897315584913,0.9110438118312135,0.9071572784171209,0.9139309509388248,0.8939191243539069,0.8252260584904719,0.16256983324822444,97,0.5001720980169255,0.9116680288939452,0.9016678079922242,0.9113941107601229,0.9135002673432638,0.8276804626012962,0.16380645971175672
170,0.4452223300933838,0.08113251401476167,0.0013080120086669921,4.81741008021266e-05,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.5,0.5000000000000001,0.5041187159297396,0.4999999999999999,0.4999999999999999,0.5008237431859479,0.0016474863718958343,212,0.4999999999999999,0.5,0.5024608451699839,0.5,0.5,0.5004921690339967,0.0009843380679935732
171,0.5032707691192627,0.2117964763505794,0.0018310070037841797,6.423076170361629e-05,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.871186338280605,0.8729961639410458,0.5,0.4999999999999999,0.8630992196209588,0.7214588558960561,0.18085108567452993,126,0.8663161551092586,0.8819015220128565,0.5,0.5,0.8561081630491255,0.7208651680342482,0.18052269084301065
172,0.5446021556854248,0.15512452773162097,0.0020430564880371095,0.0003891264798325825,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 3}",0.8702096381174859,0.8596305269533616,0.8233797698364628,0.4999999999999999,0.8131042870173305,0.7732825789660152,0.13830532438010573,114,0.8725890488821524,0.8739755682696768,0.8456294594534893,0.5,0.8394310506590263,0.7863250254528691,0.1438355904497952
173,0.6070068836212158,0.06678021638599822,0.0020082473754882814,0.00033315972428097306,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.8765028092716033,0.8633858267716535,0.8499293357561074,0.8940137290530991,0.8948768622681665,0.8757360063964874,0.017429737197132922,90,0.8643157130226097,0.8685833572643532,0.8721045306942941,0.8831584528043472,0.8778761469278223,0.8732076401426851,0.006670544786343375
174,0.6784120559692383,0.09392780381682915,0.0018533706665039063,0.00017790030726574002,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.8900960589644963,0.8596305269533617,0.8562487381385019,0.8746517262265292,0.9000050673963718,0.8761233462040411,0.01693617225749675,89,0.8924829480863963,0.882031854028143,0.8734365680708653,0.8691002672910821,0.8883911231948025,0.8810885521342579,0.008790010867558125
175,0.7046040534973145,0.07121608076578434,0.001852273941040039,9.361881284143743e-05,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.8964899208570796,0.8724005653139513,0.8793660407833634,0.8986371895820714,0.8967467315293403,0.8887280098582939,0.010742109846637465,83,0.8923645320197046,0.8869005279551128,0.8872031633126423,0.8873953478097595,0.8901411496769183,0.8888009441548274,0.002127698087098006
176,0.7154860496520996,0.07897248158577197,0.0018097400665283204,7.079540121256568e-05,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 7}",0.8939323761000463,0.8742782152230972,0.8900767211790833,0.897859882899253,0.8893229958447348,0.8890954697337944,0.008010149853527472,82,0.8911535303776684,0.8897612052397889,0.9024961894453158,0.8942212109832337,0.8875405428581516,0.8930345357808317,0.005203228238214308
177,0.8067588329315185,0.09331994167626802,0.001962566375732422,0.0002460589055286847,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.8974666210201985,0.8832525741974562,0.8913587724611345,0.9121441550575409,0.8947704469443597,0.8957993512572794,0.00946714393082355,77,0.8928697739042566,0.8920298659126555,0.9080872119993815,0.9033135258123662,0.8942499760399907,0.8981100707337302,0.006417931522881673
