steps,time,reward,delta,converged
1,0.007440000000030977,0.0,0.0006596112271377392,False
2,0.0027089999999816428,0.0,0.0006691445624385136,False
3,0.0018190000000117834,0.0,0.0006691445624385136,False
4,0.0009309999999800311,0.0,0.0006691445624385136,False
5,0.0010050000000205728,0.0,0.0006691445624385136,False
6,0.0028520000000185064,0.0,0.0006691445624385136,False
7,0.0013059999999995853,0.0,0.0006691445624385136,False
8,0.001970000000028449,0.0,0.0006691445624385136,False
9,0.001435000000014952,0.0,0.0006691445624385136,False
10,0.0018080000000395557,0.0,0.0006691445624385136,False
11,0.0015950000000088949,0.0,0.0006691445624385136,False
12,0.0010350000000016735,0.0,0.0006691445624385136,False
13,0.0012540000000171858,0.0,0.0006691445624385136,False
14,0.0015419999999721767,0.0,0.0006691445624385136,False
15,0.0035710000000221953,0.0,0.000761535862797965,False
16,0.001228999999966618,0.0,0.000761535862797965,False
17,0.002617999999984022,0.0,0.000761535862797965,False
18,0.0020410000000197215,0.0,0.000761535862797965,False
19,0.00170399999996107,0.0,0.000761535862797965,False
20,0.0059449999999969805,0.0,0.000761535862797965,False
21,0.0018249999999966349,0.0,0.000761535862797965,False
22,0.0009109999999736829,0.0,0.000761535862797965,False
23,0.0012679999999818392,0.0,0.000761535862797965,False
24,0.002679000000000542,0.0,0.000761535862797965,False
25,0.0012980000000197833,0.0,0.000761535862797965,False
26,0.0009990000000357213,0.0,0.000761535862797965,False
27,0.002422000000024127,0.0,0.000761535862797965,False
28,0.0026279999999587744,0.0,0.000761535862797965,False
29,0.0019060000000195032,0.0,0.000761535862797965,False
30,0.006058999999993375,0.0,0.000761535862797965,False
31,0.0005030000000374457,0.0,0.000761535862797965,False
32,0.0016709999999875436,0.0,0.000761535862797965,False
33,0.0008900000000267028,0.0,0.000761535862797965,False
34,0.0027859999999577667,0.0,0.000761535862797965,False
35,0.00047399999999697684,0.0,0.000761535862797965,False
36,0.0016620000000102664,0.0,0.000761535862797965,False
37,0.003003999999975804,0.0,0.000761535862797965,False
38,0.0029330000000413747,0.0,0.000761535862797965,False
39,0.0007019999999897664,0.0,0.000761535862797965,False
40,0.002854000000013457,0.0,0.000761535862797965,False
41,0.0023370000000113578,0.0,0.000761535862797965,False
42,0.0021349999999529246,0.0,0.000761535862797965,False
43,0.0016740000000368127,0.0,0.000761535862797965,False
44,0.001324000000010983,0.0,0.000761535862797965,False
45,0.0009469999999964784,0.0,0.000761535862797965,False
46,0.001056000000005497,0.0,0.000761535862797965,False
47,0.001216999999996915,0.0,0.000761535862797965,False
48,0.0005649999999945976,0.0,0.000761535862797965,False
49,0.002644999999972697,0.0,0.000761535862797965,False
50,0.003068999999982225,0.0,0.000761535862797965,False
51,0.0006400000000326145,0.0,0.000761535862797965,False
52,0.0017589999999927386,0.0,0.000761535862797965,False
53,0.005351000000018757,0.0,0.000761535862797965,False
54,0.0012949999999705142,0.0,0.000761535862797965,False
55,0.0009929999999940264,0.0,0.000761535862797965,False
56,0.0004969999999957508,0.0,0.000761535862797965,False
57,0.0004339999999842803,0.0,0.000761535862797965,False
58,0.001979000000005726,0.0,0.000761535862797965,False
59,0.0011349999999765714,0.0,0.000761535862797965,False
60,0.00037299999996776023,0.0,0.000761535862797965,False
61,0.0005079999999679785,0.0,0.000761535862797965,False
62,0.0024290000000064538,0.0,0.000761535862797965,False
63,0.0011949999999956162,0.0,0.000761535862797965,False
64,0.0012189999999918655,0.0,0.000761535862797965,False
65,0.0012689999999793145,0.0,0.000761535862797965,False
