steps,time,reward,delta,converged
1,0.0024550000002818706,0.0,0,False
2,0.001706000000012864,0.0,0,False
3,0.004446999999800028,0.0,0,False
4,0.007802999999967142,0.0,0,False
5,0.007448000000294996,0.0,0,False
6,0.004598999999871012,0.0,0,False
7,0.009342999999716994,0.0,0,False
8,0.0037649999999302963,0.0,0,False
9,0.003093000000262691,0.0,0,False
10,0.008276999999907275,0.0,0,False
11,0.003412000000025728,0.0,0,False
12,0.006748000000243337,0.0,0,False
13,0.030102000000169937,0.0,0,False
14,0.008112999999866588,0.0,0,False
15,0.003143999999792868,0.0,0,False
16,0.009964999999738211,0.0,0,False
17,0.03634199999987686,0.0,0,False
18,0.008376000000225758,0.0,0,False
19,0.005557999999837193,0.0,0,False
20,0.0045299999997041596,0.0,0,False
21,0.002763999999842781,0.0,0,False
22,0.021085000000311993,0.0,0,False
23,0.03790500000013708,0.0,0,False
24,0.005500000000211003,0.0,0,False
25,0.008890000000064902,0.0,0,False
26,0.007665000000088185,0.0,0,False
27,0.005881000000044878,0.0,0,False
28,0.018056999999771506,0.0,0,False
29,0.010417999999845051,0.0,0,False
30,0.009559000000081141,0.0,0,False
31,0.006765999999970518,0.0,0,False
32,0.016444000000319647,0.0,0,False
33,0.03768999999965672,0.0,0,False
34,0.008775999999670603,0.0,0,False
35,0.010428000000047177,0.0,0,False
36,0.0028999999999541615,0.0,0,False
37,0.011774000000059459,0.0,0,False
38,0.012107000000014523,0.0,0,False
39,0.00692399999979898,0.0,0,False
40,0.02430400000002919,0.0,0,False
41,0.035732000000280095,0.0,0,False
42,0.0074930000000676955,0.0,0,False
43,0.013188000000354805,0.0,0,False
44,0.002678999999716325,0.0,0,False
45,0.009180000000014843,0.0,0,False
46,0.005078000000139582,0.0,0,False
47,0.023889000000053784,0.0,0,False
48,0.028808000000026368,0.0,0,False
49,0.00825299999996787,0.0,0,False
50,0.005783999999948719,0.0,0,False
51,0.011466000000382337,0.0,0,False
52,0.006616000000121858,0.0,0,False
53,0.02927300000010291,0.0,0,False
54,0.010133000000223547,0.0,0,False
55,0.007985000000189757,0.0,0,False
56,0.01517199999989316,0.0,0,False
57,0.0061789999999746215,0.0,0,False
58,0.005740000000059808,0.0,0,False
59,0.011555000000043947,0.0,0,False
60,0.010210999999799242,0.0,0,False
61,0.004600000000209548,0.0,0,False
62,0.0032320000000254367,0.0,0,False
63,0.0015889999999672,0.0,0,False
64,0.021705000000110886,0.0,0,False
65,0.001119999999900756,0.0,0,False
66,0.018863000000237662,0.0,0,False
67,0.01055499999984022,0.0,0,False
68,0.006622999999763124,0.0,0,False
69,0.0034190000001217413,0.0,0,False
70,0.01159700000016528,0.0,0,False
71,0.003009999999903812,0.0,0,False
72,0.003802000000177941,0.0,0,False
73,0.007779999999911524,0.0,0,False
74,0.019952999999986787,0.0,0,False
75,0.00786999999991167,0.0,0,False
76,0.03506199999992532,0.0,0,False
77,0.010450000000219006,0.0,0,False
78,0.0042449999996279075,0.0,0,False
