,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
225,0.26206002235412595,0.0627172654579127,0.0015812397003173828,3.5581574686661605e-05,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.9219646776889461,0.9116394104583082,0.8955279628507974,0.9204320613769431,0.8898601398601398,0.9078948208003899,0.013016577618736392,81,0.9210859542756095,0.927407276502684,0.9061256047184606,0.932357684066359,0.9081887115567953,0.9190330462239817,0.010354610359178904
226,0.3231107234954834,0.08582872040619458,0.0015882492065429688,3.8209089726221305e-05,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.9169502789133456,0.9195134262063397,0.9222188572582273,0.9146174035937813,0.8899665551839465,0.9126616842695534,0.011617232476631784,65,0.9417819249715801,0.9264463540170979,0.9243522057036826,0.9250171198833639,0.9246791880835524,0.9284553585318553,0.006701496603038346
227,0.3569029331207275,0.05754892605920323,0.0015898704528808593,1.9100051499973712e-05,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.9167488974364135,0.925923682616596,0.9072481324449826,0.9210276600040378,0.8940255396777135,0.9130018393793522,0.011296866891326458,59,0.9397404319818112,0.9257814398374165,0.922357463164638,0.9212242373368089,0.9276086145061463,0.9273424373653641,0.006610600175979539
228,0.17835164070129395,0.08942398608631556,0.0012487411499023438,4.5066434555909884e-05,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.5794903034818858,0.6108621037754898,0.5755198869372098,0.6131031697960831,0.5740194588020674,0.590600683578634,0.017563939078240335,371,0.5797082228116711,0.599502971128145,0.61381298460315,0.6181470763657249,0.5716590288882052,0.5965660567593792,0.018310483314708623
229,0.08514399528503418,0.005672780744983922,0.001197957992553711,2.3576017306608582e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.5211802968362971,0.5134564910155462,0.540642035130224,0.5406420351302241,0.5385071450288841,0.5308802196194796,0.011370898556231721,377,0.5285635341669824,0.5124080496587068,0.5431332700081734,0.5378669729837195,0.5284689049519035,0.5300881463538971,0.010471080164738413
230,0.12564487457275392,0.00410358282494727,0.001253032684326172,2.348470203293264e-05,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.6879442978834807,0.6477993135473451,0.6831920048455482,0.6549868766404199,0.65958751393534,0.6667108078250691,0.015930779977009965,339,0.6674403183023873,0.6676975413638472,0.6651107822129935,0.6707791203693476,0.6682727229163619,0.6678600970329875,0.0018139640495620762
231,0.1703547477722168,0.06474588599713088,0.001257467269897461,4.922945893224239e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.734987010894738,0.7819402382394509,0.7222895215021199,0.7602866949323641,0.7102766798418972,0.7419637030979689,0.02596993246140671,309,0.7434050145257042,0.7615763546798029,0.7638185071461707,0.7520687446155205,0.7255544850615647,0.7492846212057527,0.01391230413426009
232,0.17073183059692382,0.024687238557370417,0.0012333393096923828,2.1991965465489866e-05,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.7318253217069094,0.7239854633555421,0.7337876034726427,0.7385019180294771,0.729831762440458,0.7315870329187905,0.00476602699799974,318,0.7325091575091575,0.7339017870949214,0.7356226115001436,0.738505378956902,0.7438164259736592,0.7368710722069568,0.004007755120798993
233,0.26275296211242677,0.060915081484855554,0.0012581825256347656,2.5209943577453634e-05,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.7719707191332541,0.7894508378760348,0.743488794669897,0.764597213809812,0.7344785649133474,0.7608088696066243,0.019756961570723253,298,0.7845364405709233,0.7832114692173452,0.7879895734387771,0.7406989330446884,0.7602050724601129,0.7713282977463694,0.01819421353935499
234,0.21197452545166015,0.07771934445432782,0.0012430667877197266,2.4550122126873278e-05,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.7472712809875747,0.8164142943670504,0.7830002018978396,0.8059357964869773,0.8030607074085333,0.7911191303207687,0.02446750947462736,268,0.7573244284451182,0.816609600388787,0.7850582076034373,0.7944907110826394,0.8273208421817229,0.7961607579403409,0.024590332151328494
235,0.2670299530029297,0.0743051332073268,0.0012465476989746093,2.6356028170033522e-05,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.7989558370421089,0.7768120331112457,0.7949020795477487,0.790318998586715,0.8093088071348941,0.7940563358764391,0.01066178200367642,262,0.8184018567639259,0.7951998056064856,0.8149572555170206,0.7914312222492212,0.8137831215604776,0.8067546523394263,0.011141467068008405
236,0.2542124271392822,0.018351916566474124,0.0012341976165771485,2.1651032578477493e-05,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.8021880097468634,0.7884918231374924,0.7793357561074096,0.7877145164546738,0.7840985101854666,0.7883713409833878,0.007635616894451648,271,0.7951544145509662,0.8057235635865604,0.7943449159468952,0.791364951732974,0.8066600629517723,0.7986495817538336,0.0062931900339733985
