,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,5.51375184059143,1.2688489823411928,0.011524200439453125,0.002123713398996844,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.800081445103569,0.8178638109463353,0.7760835644937586,0.788115464632455,0.7808439073608977,0.7926283172570922,0.015005690762603961,110,0.7721329107003689,0.816735747527073,0.7928335261577552,0.8124036628557377,0.7886785164614679,0.7965568727404805,0.016314223694561463
11,6.016224813461304,1.4303045959871754,0.012670755386352539,0.001471606321237887,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.7901202226976562,0.8208357782993706,0.7844226768377254,0.7828363384188627,0.8475357986280316,0.8051344057328177,0.025261800605051246,65,0.7872419657125533,0.8195177796330704,0.7981438541650134,0.8000154651194036,0.8484789776611764,0.8106796084582435,0.021573584626488645
12,6.785073614120483,0.8352706865525704,0.013862276077270507,0.0015821473622902474,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.8321452883399787,0.8430571855329138,0.8138176144244106,0.833356449375867,0.8400479970261525,0.8324909141253959,0.010175619988108018,47,0.8327982980041265,0.8519425044779646,0.8301337497832308,0.8403919016451594,0.8452898409883546,0.8401112589797671,0.007998811536248752
13,7.003666162490845,0.6088084744115656,0.014831113815307616,0.000960797581569294,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.8565587620344258,0.8585104822362105,0.8511009015256588,0.841123439667129,0.8444342660968875,0.850360809549568,0.006721261811192058,24,0.8556557438632574,0.8489417901471306,0.8560435716529005,0.8578991203761818,0.8589130405637458,0.8554906533206431,0.003485226834344163
14,8.970145797729492,1.259497711993502,0.015781402587890625,0.0010480655658203785,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.8685992657784694,0.8679104875706819,0.8636009015256588,0.8405773231622746,0.872788357011658,0.8627049412499757,0.011427755085729527,9,0.8689081732170709,0.8654810916995103,0.8642067492985382,0.8472490021695577,0.8901437183462494,0.8671977469461852,0.013706119449704866
15,0.9256730556488038,0.3489802181380708,0.005303573608398437,0.0017704002175496856,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.20811229699504033,0.198994452149792,0.21607142857142858,0.2127340499306519,0.19280888030888033,0.20574468821907765,0.008641237201005448,295,0.21211281762733533,0.19542901188174053,0.21005412626403905,0.21614776673863006,0.19642857142857145,0.20603445878806328,0.008486833880139839
16,1.285322904586792,0.4366325521112852,0.005131816864013672,0.0008602532279613589,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.26065350578624913,0.3019450816174118,0.3067180998613037,0.3017857142857143,0.30644937586685156,0.295467793168979,0.01758482462833176,275,0.25788522737958103,0.3017922134598822,0.30078288253319085,0.30089733359562565,0.31357638159446005,0.294986807712548,0.01916737784487768
17,1.366395616531372,0.4579975113206304,0.008586502075195313,0.004137718249706455,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 4}",0.3977870028201886,0.3972807532273553,0.37550277392510406,0.3989164355062413,0.3858437667903688,0.391080468979631,0.009105495947339878,255,0.40780395161989264,0.39592100349444825,0.3836908310937483,0.3972323477198748,0.38537685251790266,0.3940049972891733,0.008778666387365817
18,1.4637207508087158,0.22022843065812184,0.005344200134277344,0.0005682841024900992,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.39661577360692407,0.4021978021978023,0.4221047156726768,0.3775745492371706,0.3897711511789182,0.39765629002012337,0.01471663357007507,252,0.3957722758936358,0.3934440176436002,0.4370958642584552,0.38935196793042126,0.3977533128983816,0.4026834877248988,0.017432041526439956
19,1.5915647506713868,0.18087770948317405,0.007003021240234375,0.0014356156951109483,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 6}",0.5261542108334144,0.4246079163554893,0.40914528432732317,0.44569174757281554,0.3813261423698317,0.43750137122881627,0.04915030291784956,215,0.5135296603135546,0.42773898264549265,0.41930342432586604,0.45734853440402845,0.38497002675218756,0.44057812568822585,0.043157595373457015
20,1.7060874938964843,0.1321809194144344,0.005917835235595703,0.00042418232371625676,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 7}",0.39383934649421376,0.5457110850314735,0.5371099167822468,0.44592579750346745,0.5430131761442442,0.49302060867070757,0.06214561569871644,187,0.3891192493946731,0.5463688220235473,0.5380211263316533,0.4575769872637328,0.540121252197349,0.4942414874421911,0.06186087472917306
21,1.5406524658203125,0.22899116382206947,0.006561994552612305,0.0009802998705251453,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 8}",0.5320474326558398,0.5649511895871121,0.5765429958391124,0.5387135922330097,0.5908287101248267,0.5605772558123877,0.02227582247156255,180,0.5138711515411335,0.5650456173788841,0.5612119875711216,0.5571865800258932,0.5965663640038797,0.5587763401041824,0.026428490004007023
22,1.8457736015319823,0.343455831226552,0.0069179534912109375,0.002114781317322778,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 9}",0.6729128172712243,0.6893330577189801,0.6892770457697641,0.6920336338418863,0.5881775499493948,0.6663869464799291,0.0396218948849722,160,0.647273845245734,0.6996188333502593,0.7047600203630467,0.7033459130448657,0.5764438984890086,0.6662885020985827,0.04979524149545671
23,2.2258788108825684,0.760397185467496,0.00684823989868164,0.000671122350580686,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.705766191772829,0.7062506668089193,0.6577843273231623,0.7027132454923717,0.6380335432519898,0.6821664633638553,0.02862767525070394,132,0.6907701144838375,0.6964620755969523,0.6756582726388355,0.7103523609960072,0.623273908837133,0.679303346510553,0.030141448212259045
24,3.316414785385132,0.8938019908931748,0.009633255004882813,0.0021331905305740305,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.8131600700184772,0.8106742771791318,0.8232142857142858,0.7804611650485437,0.7530038360135447,0.7961437270723981,0.025827255827641657,95,0.797937662336228,0.8018506719462205,0.8222565494673819,0.7974442145539601,0.7413369358498487,0.7921652068307278,0.02699629393894852
25,4.6256355285644535,0.8750273662906046,0.008911943435668946,0.00032997836259798525,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.7910130798405135,0.8159407340232584,0.773248959778086,0.7969400138696255,0.7691934219240045,0.789293052222136,0.016926676907008997,115,0.768970077770587,0.815021418671451,0.7930139317001007,0.814523446922277,0.7802808964147726,0.7943619542958376,0.01832015285228427
