iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.133760101543,0.132629486321,0.133266050765,0.351754845469,0.351955307263,0.356424581006,0.125338673578,0.130271790066,0.127272727273,0.027756279
10,0.13178390527,0.130669683622,0.131320658856,0.390955124847,0.392458100559,0.398044692737,0.128871128871,0.135188866799,0.132098268224,0.310329165
20,0.13181892596,0.130731183074,0.131341809137,0.390955124847,0.393156424581,0.399162011173,0.12995759541,0.13875123885,0.134406438632,0.602772837
30,0.13463547072,0.133612313229,0.134141850528,0.355334381002,0.357541899441,0.360055865922,0.127599243856,0.135338345865,0.129228430255,0.902822502
40,0.134729855524,0.133814579221,0.134124164991,0.299982538851,0.303421787709,0.306145251397,0.147384091876,0.151424925564,0.155102040816,1.201253328
50,0.134955610894,0.134071564595,0.134335303746,0.297014143531,0.300977653631,0.302793296089,0.147936507937,0.152413209145,0.155615696888,1.498876091
60,0.13403275316,0.133270871645,0.133312290801,0.318665968221,0.321229050279,0.328491620112,0.161581435324,0.166380789022,0.169889502762,1.79473095
70,0.132821042289,0.132153165065,0.132266554354,0.271258948839,0.279329608939,0.276536312849,0.140636260682,0.149917627677,0.14914586071,2.100200956
80,0.134211982307,0.133720158214,0.133943220657,0.257464641173,0.257332402235,0.261173184358,0.170648464164,0.172695449242,0.173179118475,2.394149442
90,0.137127664579,0.136612562303,0.136750343674,0.222629649031,0.230796089385,0.227094972067,0.159524259015,0.168992832893,0.163795708673,2.684721862
100,0.131867878034,0.131132430252,0.131896360403,0.351754845469,0.368016759777,0.361452513966,0.189852700491,0.19982316534,0.196202531646,2.972644298
110,0.131088044394,0.130412261391,0.13128484229,0.364239566964,0.376745810056,0.372625698324,0.217662226042,0.220183486239,0.221220527046,3.26468013
120,0.130393988681,0.129706814273,0.13059871474,0.38065304697,0.39594972067,0.391061452514,0.221978504058,0.225604297225,0.225852272727,3.650874285
130,0.12786917089,0.127148608243,0.127946934833,0.404574821023,0.418994413408,0.411452513966,0.22850678733,0.231763619575,0.231302444363,4.098344796
140,0.126526265275,0.125814515639,0.126649371449,0.403177929108,0.416899441341,0.407262569832,0.215875200734,0.221082089552,0.215236686391,4.685859239
150,0.124441680475,0.123698397099,0.124560322358,0.437139863803,0.453910614525,0.446368715084,0.225213315707,0.231827111984,0.225175918686,5.205846216
160,0.123505992802,0.122762068371,0.123630592734,0.44892613934,0.464036312849,0.456424581006,0.222085284693,0.230576441103,0.225934765314,5.711764937
170,0.122822511748,0.122078758089,0.122967413178,0.46280775275,0.478351955307,0.471229050279,0.226524198617,0.235414534289,0.230800487607,6.269417302
180,0.120128307291,0.11944555401,0.120439533714,0.523921774053,0.527932960894,0.526536312849,0.245468382455,0.248053392659,0.247001332741,6.8420216
190,0.120122108895,0.119447010404,0.120429483788,0.523921774053,0.527932960894,0.526536312849,0.245468382455,0.248053392659,0.247001332741,7.400650132
200,0.119804060014,0.119100222061,0.120118621197,0.526628252139,0.530726256983,0.529608938547,0.246316374757,0.249162011173,0.248214285714,7.963634087
210,0.116819953226,0.116115583439,0.117117637172,0.579448227693,0.579259776536,0.575698324022,0.268711097617,0.26925409339,0.265828902852,8.517766636
220,0.118346819222,0.117588071034,0.118631403584,0.563209359176,0.5625,0.562011173184,0.233961108559,0.234575442883,0.237354085603,8.916097785
230,0.111119295159,0.110283068703,0.111558122015,0.636284267505,0.644553072626,0.62905027933,0.311632518176,0.318607764391,0.302521008403,9.271940922
240,0.111119295159,0.110283068703,0.111558122015,0.636284267505,0.644553072626,0.62905027933,0.311632518176,0.318607764391,0.302521008403,9.61884229
250,0.109284911284,0.108423328101,0.109675646174,0.65156277283,0.65467877095,0.646648044693,0.314378972685,0.314622314622,0.304562946674,9.967738567
260,0.105575401638,0.104651980473,0.10583475741,0.692945695827,0.702863128492,0.689944134078,0.319334236501,0.330448465775,0.320685434517,10.347558318
