iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0955902420534,0.0955542376531,0.0955535453849,0.932687270822,0.931913407821,0.932402234637,0.436815193572,0.428152492669,0.439814814815,0.434866845
10,0.0763299952989,0.0758200691239,0.0761518010075,0.908416273791,0.908519553073,0.908379888268,0,0,0,4.792526568
20,0.057402866007,0.0575253156369,0.0578942702819,0.926226645713,0.926675977654,0.919553072626,0.587200781632,0.578313253012,0.555555555556,9.264454876
30,0.0636282454913,0.0640665280311,0.0640583303966,0.897939584425,0.897346368715,0.896927374302,0.186499652053,0.196721311475,0.199566160521,13.856921664
40,0.0457514232823,0.0452774205677,0.0461971234699,0.888685175485,0.891061452514,0.886312849162,0.101479915433,0.118644067797,0.117136659436,18.355273382
50,0.0428432199817,0.0425824194705,0.0428843523568,0.894360048891,0.896298882682,0.891620111732,0.228316326531,0.251889168766,0.250965250965,23.110660405
60,0.042188359672,0.0421525746018,0.0433477366596,0.931115767417,0.923184357542,0.922905027933,0.643147896879,0.595588235294,0.611267605634,27.739647921
70,0.0400188316173,0.0402241378704,0.0409222576144,0.928409289331,0.923882681564,0.921229050279,0.58958958959,0.558704453441,0.557993730408,32.315870537
80,0.0317827754171,0.0323259188973,0.0327249623604,0.933822245504,0.928421787709,0.927653631285,0.644465290807,0.598825831703,0.618556701031,36.778079342
90,0.0318899786019,0.0324553982845,0.0327931595445,0.937663698271,0.931913407821,0.933519553073,0.666666666667,0.616895874263,0.648967551622,41.440466999
100,0.0324228000573,0.0327283651848,0.033464435207,0.930766544439,0.927374301676,0.923463687151,0.626119754833,0.596899224806,0.589820359281,45.952271506
110,0.0319210487195,0.0324397893063,0.0329046918422,0.93504452593,0.929818435754,0.928770949721,0.648725212465,0.603550295858,0.622222222222,50.763351316
120,0.0328855866305,0.0335354470022,0.0338199045244,0.934433385717,0.929818435754,0.928770949721,0.655029857602,0.618595825427,0.63309352518,55.391431222
130,0.0324877872518,0.0328215406412,0.0333444354124,0.930679238694,0.927723463687,0.92625698324,0.595310907238,0.567849686848,0.567213114754,60.098224807
140,0.0297909129054,0.0304296485306,0.0308069062082,0.932250742099,0.927723463687,0.925698324022,0.623666343356,0.581818181818,0.586956521739,64.845715744
150,0.0299814761935,0.0305625942222,0.030891501328,0.933909551248,0.929469273743,0.927374301676,0.626172839506,0.58606557377,0.589905362776,69.578595799
160,0.0292576312771,0.0299076747117,0.0301351623896,0.937751004016,0.932262569832,0.932681564246,0.645450024863,0.600823045267,0.620472440945,74.151529768
170,0.0292506163037,0.0298334296773,0.0301370804174,0.93486991444,0.930516759777,0.929888268156,0.624370594159,0.584551148225,0.595813204509,78.883081006
180,0.0295534354506,0.0301727913386,0.0304861417535,0.934084162738,0.929120111732,0.927653631285,0.625310173697,0.583162217659,0.589540412044,83.395176854
190,0.02914670328,0.0297783680619,0.0300674875772,0.933909551248,0.928421787709,0.928770949721,0.620551378446,0.575569358178,0.594594594595,88.134223537
200,0.02914670328,0.0297783680619,0.0300674875772,0.933909551248,0.928421787709,0.928770949721,0.620551378446,0.575569358178,0.594594594595,92.887600001
210,0.0292670796099,0.029854564263,0.0301209991362,0.934346079972,0.930516759777,0.929608938547,0.616326530612,0.582809224319,0.589576547231,97.623952642
220,0.0289462875564,0.0295315860605,0.0297966972414,0.933909551248,0.930516759777,0.929608938547,0.61475826972,0.582809224319,0.589576547231,102.163489235
230,0.0280455157793,0.0286103483979,0.0288496268037,0.938885978697,0.935754189944,0.933798882682,0.64824120603,0.615062761506,0.615883306321,106.969046594
240,0.0283967401924,0.0289996313783,0.0292601821183,0.938449449974,0.933659217877,0.932681564246,0.648027958063,0.607438016529,0.6144,111.713915053
250,0.02912245177,0.0297060630948,0.0299655713827,0.933734939759,0.930516759777,0.929329608939,0.613346917983,0.582809224319,0.587275693312,116.500037182
260,0.0264602733366,0.027191766751,0.0272092495796,0.940020953379,0.9375,0.935195530726,0.643856920684,0.615053763441,0.615894039735,121.381452149
270,0.0282166551463,0.0288261534597,0.0289001939925,0.932949188057,0.934357541899,0.931005586592,0.579408543264,0.578475336323,0.568935427574,126.093864573
280,0.0266094711032,0.0274832714964,0.0273761432947,0.944211629125,0.941689944134,0.941620111732,0.673145780051,0.637744034707,0.659053833605,130.578220123
290,0.0273725706128,0.0279982074136,0.027966886151,0.938711367208,0.938198324022,0.936312849162,0.630914826498,0.610989010989,0.613559322034,135.238463601
300,0.0275346590792,0.0282365944866,0.028325220428,0.939846341889,0.934008379888,0.935474860335,0.654636591479,0.605427974948,0.629213483146,139.949862577
310,0.0259652272943,0.0265990194002,0.0268024220951,0.931377684652,0.930865921788,0.928491620112,0.575135135135,0.563876651982,0.561643835616,144.617318117
