iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0765634514028,0.0758257667,0.0761395284767,0.879518072289,0.879189944134,0.877374301676,0.235033259424,0.244541484716,0.26218487395,0.594559574
10,0.0614073370108,0.060977511256,0.0608827669792,0.906757464641,0.907122905028,0.909217877095,0.0887372013652,0.0952380952381,0.109589041096,6.545344966
20,0.0436895004892,0.0426362391127,0.0437770424905,0.908416273791,0.908519553073,0.908379888268,0,0,0,13.04700442
30,0.0388336839154,0.0379137714977,0.0387499724319,0.908416273791,0.908519553073,0.908379888268,0,0,0,19.179008567
40,0.0322059884201,0.0323617289646,0.0325281516178,0.939846341889,0.936103351955,0.937150837989,0.513074204947,0.463343108504,0.477958236659,25.268147516
50,0.0329425041928,0.0329886546424,0.0331919162221,0.933734939759,0.930167597765,0.930167597765,0.434847356664,0.382716049383,0.384236453202,31.392497194
60,0.033639390695,0.0336613469915,0.0339512048622,0.916623013794,0.913058659218,0.914245810056,0.167393199651,0.0945454545455,0.120343839542,37.459641888
70,0.0301422728626,0.0305849989027,0.030403629018,0.950934171468,0.946229050279,0.948324022346,0.635538261997,0.583783783784,0.6088794926,43.711896083
80,0.0306463994313,0.030763850883,0.0308303331062,0.944560852104,0.940293296089,0.941340782123,0.568320870156,0.515580736544,0.53125,50.18712351
90,0.0304892493515,0.0306560582817,0.0307481753614,0.956783656365,0.951466480447,0.952234636872,0.69387755102,0.640826873385,0.647422680412,56.908023223
100,0.0286476628802,0.0288142782894,0.0291006743072,0.942203596997,0.938198324022,0.93687150838,0.541551246537,0.489913544669,0.474418604651,63.312331015
110,0.0287432454764,0.0289004132704,0.0289115695495,0.952418369129,0.949720670391,0.951675977654,0.650864830237,0.621052631579,0.643298969072,70.012084247
120,0.0297981241703,0.0299151622298,0.0299691473064,0.943949711891,0.940991620112,0.94217877095,0.560875512996,0.523943661972,0.541019955654,76.282481699
130,0.024704112453,0.0250328911096,0.0249035705594,0.966038065305,0.962290502793,0.965642458101,0.775014459225,0.742857142857,0.772643253235,82.609515879
140,0.024787510902,0.0250820916226,0.0249704934124,0.964641173389,0.96124301676,0.964525139665,0.763296317943,0.732530120482,0.76261682243,89.246432872
150,0.0217461447452,0.0221797032265,0.0219908498368,0.966212676794,0.961941340782,0.965921787709,0.776429809359,0.739856801909,0.774907749077,95.52832371
160,0.0185403097857,0.0192946013619,0.0188210789414,0.962283918282,0.959148044693,0.962011173184,0.743467933492,0.713936430318,0.74144486692,101.825193115
170,0.0187753372879,0.0195052417933,0.0190579392177,0.960712414877,0.956703910615,0.96061452514,0.729567307692,0.691542288557,0.729366602687,108.355228017
180,0.0190005782588,0.0197194874327,0.0193091123672,0.959228217217,0.956354748603,0.959217877095,0.716454159077,0.688279301746,0.717054263566,115.043665293
190,0.0194222241949,0.0201100657833,0.0196861190851,0.960799720622,0.957053072626,0.960893854749,0.73033033033,0.694789081886,0.731800766284,121.647796157
200,0.0183785081262,0.0191239815845,0.0186330915809,0.962109306792,0.957402234637,0.962569832402,0.741973840666,0.69801980198,0.746212121212,127.887918847
210,0.0189182432545,0.01975359612,0.0192524283784,0.956783656365,0.950768156425,0.955586592179,0.692737430168,0.631853785901,0.682634730539,134.149887334
220,0.0183397842538,0.0190988186381,0.0185980495424,0.961410860835,0.956703910615,0.961173184358,0.735645933014,0.691542288557,0.734225621415,140.575292224
230,0.0185247296478,0.0191642154303,0.018805001677,0.963768115942,0.961592178771,0.963687150838,0.756025867137,0.735576923077,0.756554307116,146.91807029
240,0.0173451226396,0.0181397334289,0.0175840951845,0.964030033176,0.960893854749,0.96312849162,0.758215962441,0.730769230769,0.751879699248,153.351087834
250,0.0172944695084,0.0180583178707,0.0175231190093,0.963855421687,0.960893854749,0.96312849162,0.756756756757,0.730769230769,0.751879699248,159.761907975
260,0.0185826918763,0.0192472289343,0.0188418090336,0.962109306792,0.958798882682,0.961731843575,0.741973840666,0.710784313725,0.740037950664,166.212685247
270,0.0152174459364,0.0159153958438,0.0155653015977,0.971363715732,0.96717877095,0.970670391061,0.818584070796,0.786363636364,0.814814814815,172.681453997
280,0.0147336018963,0.0155788320793,0.0152399522286,0.971276409988,0.96717877095,0.969832402235,0.818532818533,0.784403669725,0.807829181495,178.889505923
290,0.0133388069567,0.0141695588394,0.0137760840658,0.971974855946,0.967527932961,0.97094972067,0.823916620954,0.789115646259,0.816254416961,185.504082579
300,0.0140094192677,0.0146326562728,0.0146770467255,0.974594028287,0.972416201117,0.972625698324,0.84788290643,0.830107526882,0.837209302326,191.892963222
310,0.0131798552408,0.0141014313578,0.0136574427449,0.971276409988,0.96717877095,0.969832402235,0.818532818533,0.785388127854,0.807829181495,198.154647791
320,0.0127826100555,0.0136169476412,0.0132752047567,0.972673301903,0.968575418994,0.972067039106,0.829241680306,0.797297297297,0.824561403509,204.574403468
330,0.0129286066725,0.013794138053,0.0134420462977,0.970927187009,0.967527932961,0.969273743017,0.816326530612,0.788154897494,0.803571428571,211.002956668
340,0.0122202091486,0.013066462319,0.0128249695054,0.972935219137,0.97032122905,0.971229050279,0.834401709402,0.811529933481,0.821490467938,217.283890582
350,0.0121942548214,0.013171084397,0.0129055863811,0.973109830627,0.971019553073,0.971229050279,0.836344314559,0.817582417582,0.82332761578,223.786854558
360,0.0118138906877,0.012830060406,0.0124252725412,0.972411384669,0.969972067039,0.971787709497,0.830107526882,0.809734513274,0.825561312608,230.055526476
370,0.0114089136615,0.0121885854034,0.0120998928679,0.974855945521,0.971368715084,0.974022346369,0.849056603774,0.821739130435,0.843170320405,236.586626303
380,0.012120122043,0.0128472236758,0.012624370695,0.973371747861,0.970670391061,0.972067039106,0.835933297472,0.814159292035,0.827586206897,242.585188455
390,0.0122017298037,0.0131814004646,0.0127217653678,0.970927187009,0.967877094972,0.969832402235,0.816932380429,0.792792792793,0.809187279152,249.227382551
400,0.0115052916116,0.0123282184015,0.0121330622508,0.974594028287,0.971019553073,0.97374301676,0.846113167636,0.81917211329,0.840136054422,255.333436215
410,0.0112832861713,0.0122023178603,0.0119030854187,0.97372097084,0.971019553073,0.973184357542,0.840148698885,0.817582417582,0.836734693878,261.698593221
420,0.0115292378305,0.0122504630502,0.012215990177,0.974943251266,0.972067039106,0.974022346369,0.850442939031,0.827586206897,0.844741235392,268.077185273
430,0.011677465987,0.0125807047396,0.0122074570902,0.973109830627,0.969622905028,0.972067039106,0.834230355221,0.807095343681,0.827586206897,274.302137109
440,0.0114025329664,0.0122453212367,0.0120405647985,0.974506722542,0.971368715084,0.97374301676,0.845665961945,0.821739130435,0.840677966102,280.921626101
450,0.0114353593005,0.012012772408,0.0120579020769,0.974768639776,0.972067039106,0.974581005587,0.848928384736,0.827586206897,0.848080133556,287.367725417
460,0.0113918069023,0.0119754741806,0.0120812341229,0.9752051685,0.972416201117,0.975139664804,0.852544132918,0.830835117773,0.853377265239,293.667469602
470,0.0113652600374,0.0119445853733,0.0120471757084,0.9752051685,0.972416201117,0.974860335196,0.852849740933,0.830835117773,0.851973684211,299.950178981
480,0.0110950887598,0.0117434570918,0.0117643896162,0.975030557011,0.972765363128,0.975139664804,0.850886339937,0.832618025751,0.852892561983,306.476506413
490,0.0115378911543,0.0123045275745,0.0122035197203,0.974855945521,0.972416201117,0.974581005587,0.848421052632,0.82788671024,0.846543001686,313.086163275
500,0.0113324307542,0.0119288295546,0.0120221511443,0.975117862755,0.973463687151,0.975139664804,0.851019341349,0.836909871245,0.852892561983,319.233988074
510,0.0113696595925,0.0119841522037,0.0120366782378,0.975117862755,0.972416201117,0.974581005587,0.851639770953,0.830835117773,0.849087893864,325.579451562
520,0.0112208923149,0.0118533464243,0.0118945834089,0.975117862755,0.972765363128,0.974301675978,0.851485148515,0.832618025751,0.847682119205,331.837062652
530,0.0112707192609,0.0118919058167,0.0119600544506,0.9752051685,0.972416201117,0.974022346369,0.852237252862,0.831556503198,0.846280991736,338.310111925
540,0.0114901733757,0.012159231736,0.0121475324157,0.974855945521,0.972416201117,0.975139664804,0.848898216159,0.829373650108,0.850921273032,344.596445222
550,0.0106440657414,0.0112964928174,0.0113642865612,0.9752051685,0.97311452514,0.974581005587,0.851619644723,0.834408602151,0.849087893864,350.858359395
560,0.0105190131324,0.0112357547786,0.0112179836862,0.975030557011,0.97311452514,0.97374301676,0.850261780105,0.833693304536,0.842281879195,357.222820268
570,0.0108008756357,0.0113453086151,0.0116022305585,0.975903614458,0.974511173184,0.974022346369,0.859898477157,0.847599164927,0.849757673667,363.406492302
580,0.0109099180037,0.0114647167679,0.0116654903047,0.975117862755,0.972765363128,0.974022346369,0.852408078716,0.832618025751,0.846787479407,369.81587057
590,0.0104100273267,0.0111117400277,0.0111796335624,0.975292474245,0.973463687151,0.97374301676,0.852987012987,0.837606837607,0.844370860927,376.413361404
600,0.0108193821534,0.0115266502341,0.0113951551033,0.975030557011,0.972416201117,0.974301675978,0.850418410042,0.830835117773,0.846153846154,382.864539168
610,0.0110854328427,0.0117179989065,0.0117512705635,0.974768639776,0.972765363128,0.974022346369,0.84908616188,0.832618025751,0.845257903494,389.304963515
620,0.0106187571373,0.0113176620124,0.0112950989396,0.974681334032,0.972765363128,0.97374301676,0.84752891693,0.831168831169,0.841750841751,395.604590371
630,0.0105587825545,0.0113033635253,0.0112241637103,0.974768639776,0.973812849162,0.974022346369,0.847493403694,0.837310195228,0.842639593909,402.087838171
640,0.0108894058109,0.0115808777524,0.0115493182373,0.974943251266,0.972765363128,0.974581005587,0.849343832021,0.831896551724,0.848080133556,408.481818082
650,0.0108894058109,0.0115808777524,0.0115493182373,0.974943251266,0.972765363128,0.974581005587,0.849343832021,0.831896551724,0.848080133556,415.12683518
660,0.0107845183404,0.0114138061554,0.0114830536645,0.9752051685,0.972765363128,0.974860335196,0.852237252862,0.832618025751,0.850993377483,421.41511342
670,0.0107757275266,0.0114308155354,0.0114852842834,0.97537977999,0.972765363128,0.975139664804,0.85343035343,0.832618025751,0.852404643449,427.709800425
680,0.0107067446851,0.0114088327677,0.0113908932877,0.9752051685,0.973463687151,0.974860335196,0.851153039832,0.836206896552,0.848993288591,434.275145219
690,0.0105515502314,0.0114653121727,0.0111671883732,0.974594028287,0.973812849162,0.97374301676,0.84659989457,0.837310195228,0.841750841751,440.59461343
700,0.0107739937473,0.0115496641295,0.0114046941852,0.974332111053,0.97311452514,0.973463687151,0.844444444444,0.832244008715,0.838709677419,446.917865832
710,0.0107441840924,0.0116190706186,0.0113897010901,0.974157499563,0.97311452514,0.973184357542,0.84355179704,0.832244008715,0.837837837838,453.391139887
720,0.0100600148283,0.010795723654,0.0108211018811,0.976602060416,0.974860335196,0.975418994413,0.861570247934,0.847457627119,0.855263157895,459.818048787
730,0.0100589715945,0.0108467958254,0.0108129784402,0.976602060416,0.974511173184,0.975139664804,0.861427094105,0.845010615711,0.853377265239,466.234825277
740,0.0101840351226,0.011050122876,0.0108590948077,0.975467085734,0.973812849162,0.974860335196,0.851715039578,0.83660130719,0.848484848485,472.538984169
750,0.00990062740655,0.0106714572704,0.0106949319317,0.976602060416,0.975558659218,0.975698324022,0.860706860707,0.851063829787,0.857142857143,479.040180379
760,0.0107224418857,0.0118191123676,0.0112391303305,0.973895582329,0.971368715084,0.974301675978,0.838290968091,0.818584070796,0.841379310345,485.464786299
770,0.00981130931454,0.0104739431824,0.0108086636999,0.976951283394,0.974162011173,0.97374301676,0.865989847716,0.845833333333,0.850318471338,491.995996427
780,0.00981490632041,0.0105535246351,0.0105982773211,0.976252837437,0.975209497207,0.975139664804,0.859504132231,0.849256900212,0.853377265239,498.285136608
790,0.00962951262555,0.0104057788028,0.010443679067,0.977562423607,0.975907821229,0.975698324022,0.867866323907,0.85534591195,0.858536585366,504.731364361
800,0.00937760029146,0.0102160788017,0.0103344567839,0.977737035097,0.975209497207,0.974581005587,0.87036095577,0.852390852391,0.852988691438,511.284695233
810,0.00966647403284,0.0104483174712,0.0106048735688,0.977300506373,0.974860335196,0.974581005587,0.867617107943,0.849372384937,0.85393258427,517.826431977
820,0.00953731426997,0.0103143168608,0.0104092759095,0.977562423607,0.97625698324,0.974860335196,0.869344178953,0.858333333333,0.854368932039,524.016535765
830,0.00964385056037,0.0104178824919,0.0104954854884,0.976514754671,0.975907821229,0.974860335196,0.861411643483,0.854122621564,0.852941176471,530.543145648
840,0.00965049595142,0.0103569573414,0.0105028317752,0.977475117863,0.975907821229,0.975139664804,0.868232890705,0.855949895616,0.856219709208,536.791574952
850,0.00979392870684,0.0107078842305,0.0104755283814,0.976602060416,0.974860335196,0.975418994413,0.859685863874,0.845493562232,0.853820598007,543.237142495
860,0.00950506703959,0.0102549193436,0.0104010662902,0.977562423607,0.97625698324,0.975418994413,0.868542199488,0.857142857143,0.857605177994,549.457373565
870,0.00963288559605,0.0104762727723,0.010444926865,0.977125894884,0.975907821229,0.975698324022,0.864809081527,0.854122621564,0.858536585366,556.033638043
880,0.00966158763085,0.0104611649796,0.0104392471795,0.977038589139,0.975907821229,0.975418994413,0.864082687339,0.853503184713,0.85667752443,562.443172217
890,0.00950373427793,0.010166273069,0.0104815704072,0.977824340842,0.97625698324,0.974581005587,0.87093495935,0.858333333333,0.85393258427,568.645006727
900,0.00963851880472,0.0104625474949,0.0104007899993,0.976165531692,0.975209497207,0.974860335196,0.858181818182,0.848614072495,0.851485148515,575.08245141
910,0.00962276073258,0.0104668973342,0.0104653914212,0.977475117863,0.976606145251,0.975698324022,0.866597724922,0.858350951374,0.857610474632,581.471283944
